time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.00297,-1.1267,0.0248,-0.4342,1.208
0.00348,-1.3276,0.1518,-0.5435,1.443
0.007327,-1.4668,0.2404,-0.6521,1.623
0.011727,-1.5512,0.2958,-0.7271,1.738
0.015751,-1.5725,0.347,-0.7688,1.784
0.032205,-1.565,0.3988,-0.811,1.807
0.032942,-1.5639,0.4494,-0.85,1.836
0.033346,-1.5435,0.5343,-0.861,1.846
0.035678,-1.4984,0.6244,-0.8056,1.812
0.041497,-1.4089,0.6716,-0.7173,1.718
0.050568,-1.2887,0.6999,-0.6342,1.598
0.051109,-1.1851,0.7232,-0.5513,1.494
0.061935,-1.1117,0.727,-0.4591,1.405
0.062437,-1.0437,0.7542,-0.3715,1.34
0.065528,-0.9616,0.7662,-0.3173,1.27
0.071539,-0.8983,0.7438,-0.2819,1.2
0.077106,-0.8629,0.7106,-0.2461,1.145
0.080407,-0.855,0.686,-0.1716,1.11
0.086852,-0.8602,0.6412,-0.1159,1.079
0.090656,-0.8976,0.5955,-0.0645,1.079
0.095077,-0.91,0.5346,-0.0416,1.056
0.09965,-0.9649,0.4924,-0.0519,1.084
0.104806,-1.0289,0.4593,-0.1146,1.133
0.111808,-1.1214,0.421,-0.1867,1.212
0.115461,-1.1948,0.3966,-0.2681,1.287
0.121092,-1.3067,0.3673,-0.2871,1.387
0.12616,-1.4093,0.3522,-0.2105,1.468
0.130202,-1.4741,0.3611,-0.1006,1.521
0.136498,-1.5107,0.3557,-0.0052,1.552
0.141416,-1.5239,0.3217,0.0038,1.558
0.144556,-1.4989,0.2685,-0.0397,1.523
0.15108,-1.4922,0.2102,-0.102,1.51
0.161595,-1.4744,0.1657,-0.1831,1.495
0.162069,-1.4401,0.149,-0.2588,1.471
0.165126,-1.4653,0.122,-0.3196,1.505
0.170877,-1.4828,0.1612,-0.3654,1.536
0.182193,-1.5358,0.2428,-0.3772,1.6
0.182776,-1.5768,0.3479,-0.3265,1.647
0.186012,-1.6015,0.4718,-0.2613,1.69
0.192729,-1.6105,0.5813,-0.2438,1.729
0.196243,-1.5752,0.6622,-0.255,1.728
0.199059,-1.515,0.6859,-0.2948,1.689
0.205165,-1.4537,0.7145,-0.3105,1.649
0.210019,-1.3867,0.7097,-0.3166,1.59
0.215855,-1.3285,0.7337,-0.3273,1.553
0.220336,-1.2936,0.7673,-0.314,1.536
0.226267,-1.2872,0.8297,-0.3007,1.561
0.230233,-1.2811,0.9065,-0.2732,1.593
