time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003111,0.0692,-0.0702,0.2808,0.298
0.003461,0.0912,-0.0755,0.2629,0.288
0.007388,0.1112,-0.0635,0.241,0.273
0.013926,0.1152,-0.0533,0.1722,0.214
0.017031,0.1277,-0.026,0.0998,0.164
0.022232,0.1345,-0.0051,0.0285,0.138
0.029703,0.1504,-0.0236,-0.0561,0.162
0.032146,0.166,-0.0289,-0.1538,0.228
0.037467,0.1818,-0.016,-0.2456,0.306
0.042094,0.1885,0.0107,-0.2986,0.353
0.047205,0.1818,0.0467,-0.2941,0.349
0.052226,0.1807,0.0541,-0.2754,0.334
0.05685,0.1852,0.0572,-0.2902,0.349
0.067361,0.1764,0.0372,-0.3288,0.375
0.067899,0.1878,0.0039,-0.3864,0.43
0.072289,0.191,-0.0331,-0.4389,0.48
0.077409,0.2006,-0.0595,-0.4531,0.499
0.100154,0.2119,-0.0659,-0.4817,0.53
0.100956,0.2158,-0.076,-0.4724,0.525
0.101215,0.2126,-0.1182,-0.5345,0.587
0.101489,0.217,-0.1636,-0.511,0.579
0.10188,0.2005,-0.1742,-0.3883,0.47
0.112944,0.1486,-0.1408,-0.2193,0.3
0.113525,0.1132,-0.1162,-0.09,0.185
0.125545,0.1026,-0.105,0.0048,0.147
0.126263,0.1114,-0.0741,0.0368,0.139
0.126783,0.1056,-0.0429,0.0161,0.115
0.131875,0.1041,-0.0068,0.0097,0.105
0.136664,0.1307,0.015,0.0603,0.145
0.141882,0.1185,0.0177,0.1153,0.166
0.147219,0.1057,0.0155,0.1697,0.201
0.151624,0.0826,-0.001,0.2096,0.225
0.156612,0.0539,-0.0033,0.1968,0.204
0.167328,0.0576,-0.0108,0.1891,0.198
0.167729,0.0652,-0.0234,0.172,0.185
0.172719,0.0669,-0.0081,0.1647,0.178
0.176486,0.0486,0.0254,0.1814,0.19
0.190043,0.0339,0.0435,0.2267,0.233
0.19045,-0.0153,0.0654,0.267,0.275
0.192002,-0.0375,0.0958,0.3166,0.333
0.206658,-0.0377,0.1204,0.347,0.369
0.208752,-0.0306,0.1012,0.3487,0.364
0.208976,-0.021,0.0906,0.2842,0.299
0.215233,-0.0275,0.0745,0.206,0.221
0.216379,-0.0214,0.0339,0.1525,0.158
0.221231,-0.007,-0.0072,0.1138,0.114
0.225963,0.0301,-0.0533,0.0376,0.072
0.231277,0.0759,-0.0995,-0.0425,0.132
0.236063,0.1165,-0.1125,-0.0839,0.182
0.240903,0.1998,-0.1018,-0.1391,0.264
0.246182,0.2643,-0.0865,-0.2555,0.378
0.251127,0.2917,-0.0617,-0.3519,0.461
0.255948,0.3015,-0.0036,-0.3714,0.478
0.266896,0.3321,0.0545,-0.3671,0.498
0.267362,0.3498,0.051,-0.3535,0.5
0.271047,0.3305,0.0246,-0.3116,0.455
0.27678,0.3123,-0.0243,-0.2657,0.411
0.292002,0.2805,-0.0766,-0.1966,0.351
0.292567,0.1969,-0.0658,-0.1807,0.275
0.292895,0.1191,-0.0211,-0.1936,0.228
0.300722,0.0941,0.0428,-0.1734,0.202
0.30123,0.0691,0.1019,-0.1155,0.169
0.306146,0.0154,0.1657,-0.0678,0.18
0.313561,-0.0101,0.234,-0.0396,0.238
0.315946,-0.0218,0.2735,-0.0782,0.285
0.320699,-0.0241,0.2798,-0.1309,0.31
0.325546,-0.0121,0.2909,-0.1642,0.334
0.33075,-0.0187,0.2736,-0.1877,0.332
0.335705,0.0038,0.2899,-0.2111,0.359
0.340715,0.0127,0.3061,-0.1583,0.345
0.347623,0.0033,0.3129,-0.1249,0.337
