time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002951,-1.6611,-0.3762,1.0407,1.996
0.003581,-1.8198,-0.3199,1.0335,2.117
0.003888,-1.9082,-0.3327,0.9738,2.168
0.010667,-1.9375,-0.3476,0.9333,2.178
0.01133,-1.9279,-0.3546,0.9119,2.162
0.015501,-1.813,-0.3869,0.8571,2.042
0.026744,-1.6403,-0.4014,0.7596,1.852
0.027403,-1.4758,-0.4455,0.7056,1.695
0.030646,-1.3327,-0.4663,0.8429,1.644
0.037743,-1.1959,-0.4353,0.9609,1.595
0.040016,-1.0598,-0.4193,1.0168,1.527
0.044986,-0.866,-0.4424,1.0444,1.427
0.052294,-0.6664,-0.5139,1.0295,1.33
0.055254,-0.4793,-0.548,1.0915,1.312
0.060318,-0.2801,-0.5736,1.1634,1.327
0.06512,-0.0635,-0.5957,1.1879,1.33
0.070882,0.1184,-0.605,1.1605,1.314
0.075106,0.2568,-0.6208,1.067,1.261
0.080182,0.305,-0.6571,0.9792,1.218
0.085786,0.3262,-0.6759,0.8972,1.17
0.090224,0.3496,-0.5817,0.8448,1.084
0.095079,0.3562,-0.4225,0.8075,0.979
0.102388,0.3269,-0.3179,0.6566,0.799
0.104854,0.3666,-0.3579,0.2399,0.566
0.110014,0.4369,-0.4269,-0.1985,0.642
0.115142,0.4802,-0.5192,-0.5917,0.922
0.119979,0.5485,-0.6101,-0.9684,1.269
0.124751,0.5404,-0.6795,-1.2717,1.54
0.130004,0.398,-0.6793,-1.4208,1.624
0.136584,0.2398,-0.624,-1.3972,1.549
0.139793,0.1357,-0.5472,-1.2398,1.362
0.144814,0.131,-0.4161,-1.0636,1.15
0.155069,0.2659,-0.2267,-0.931,0.994
0.155537,0.4999,-0.1087,-0.8371,0.981
0.159872,0.6983,-0.2341,-0.7818,1.074
0.164549,0.7416,-0.2447,-0.6744,1.032
0.169741,0.7592,-0.108,-0.472,0.9
0.174547,0.8661,0.0699,-0.3752,0.946
0.179669,1.0672,0.2932,-0.2739,1.14
0.186008,1.3103,0.4845,-0.1441,1.404
0.18978,1.5334,0.5625,-0.0237,1.634
0.194423,1.7036,0.5653,0.0348,1.795
0.202948,1.8264,0.4501,-0.0826,1.883
0.204328,1.865,0.2893,-0.2703,1.907
0.209518,1.8881,0.0789,-0.4183,1.935
0.214445,1.9586,-0.1519,-0.5886,2.051
0.219772,2.0049,-0.3547,-0.8338,2.2
0.224218,1.9943,-0.5719,-1.2014,2.397
0.229553,1.9566,-0.7501,-1.4907,2.572
0.236378,1.8643,-0.8552,-1.5924,2.597
0.239593,1.743,-0.9918,-1.7553,2.665
0.244279,1.6607,-1.1211,-1.8839,2.75
0.249922,1.5986,-1.2523,-1.9498,2.815
0.256743,1.566,-1.4186,-1.982,2.897
0.259271,1.5234,-1.6057,-2.0189,2.996
0.264088,1.4884,-1.7897,-1.8934,3.001
0.276057,1.4585,-1.9614,-1.5443,2.891
0.276923,1.407,-2.1071,-1.1537,2.784
0.279008,1.2597,-2.2134,-0.7837,2.665
0.286042,1.0389,-2.2003,-0.4294,2.471
0.28898,0.7962,-1.9549,-0.0664,2.112
0.29403,0.6265,-1.6366,0.3389,1.785
0.29915,0.5915,-1.5234,0.6963,1.776
0.303985,0.6622,-1.7059,0.9584,2.066
0.309033,0.6958,-2.0927,1.1307,2.478
0.313908,0.6215,-2.511,1.2517,2.874
0.319364,0.444,-2.664,1.5745,3.126
0.323931,0.2477,-2.6707,1.6401,3.144
0.329155,-0.0161,-2.4968,1.4727,2.899
0.336419,-0.2845,-2.2276,1.1685,2.531
0.338717,-0.5412,-1.9389,0.8948,2.203
0.343571,-0.7409,-1.6156,0.7613,1.934
0.348836,-0.9152,-1.2478,0.7246,1.709
0.354889,-0.9299,-0.897,0.8747,1.56
0.358657,-0.7907,-0.6434,1.206,1.579
0.363537,-0.7182,-0.5523,1.2497,1.544
0.369217,-0.8826,-0.4687,0.958,1.384
0.373968,-1.1936,-0.2624,0.4839,1.314
0.378659,-1.6359,-0.0337,-0.106,1.64
0.386316,-2.2087,0.1932,-0.6976,2.324
0.388546,-2.8363,0.4894,-1.1675,3.106
0.393458,-3.5592,0.945,-1.4498,3.958
0.398536,-4.3665,1.5452,-1.4597,4.856
0.403606,-5.1386,2.1798,-1.2987,5.731
0.408447,-5.7618,2.7152,-1.015,6.45
0.413812,-6.3531,3.1996,-0.4706,7.129
0.419624,-6.7588,3.5709,0.2677,7.649
0.423415,-6.8939,3.8339,0.8707,7.936
0.428811,-6.6026,3.8783,1.2207,7.754
0.436881,-6.0103,3.747,1.3049,7.202
0.438252,-5.3318,3.4964,1.3211,6.511
0.443262,-4.6614,3.1783,1.2701,5.783
0.448425,-3.9294,2.792,1.2149,4.971
0.456498,-3.3811,2.4367,1.2279,4.345
0.458245,-2.9026,2.0875,1.3095,3.808
0.463077,-2.4328,1.8057,1.3313,3.309
0.470239,-1.9917,1.5521,1.2558,2.82
0.47309,-1.5932,1.317,1.1078,2.345
0.478085,-1.3126,1.0378,0.7733,1.843
0.486768,-1.1171,0.8585,-0.7356,1.589
0.488067,-0.8156,0.3048,-1.1023,1.405
0.492968,-0.6371,-0.6747,-0.3062,0.977
0.498354,-0.3862,-1.4445,-0.594,1.609
0.50367,-0.2306,-2.1056,-0.7305,2.241
0.508226,-0.213,-2.534,-1.1744,2.801
0.513026,-0.1263,-2.7485,-1.6338,3.2
0.51999,-0.0359,-2.7632,-1.7656,3.279
0.522987,-0.0123,-2.6493,-1.7144,3.156
0.527948,-0.0684,-2.6739,-1.7869,3.217
0.533555,-0.054,-2.6642,-1.797,3.214
0.537938,-0.059,-2.6199,-1.7409,3.146
0.542809,-0.1491,-2.6741,-1.8435,3.251
0.547902,-0.2509,-2.8794,-2.0286,3.531
0.555931,-0.3335,-3.231,-2.2488,3.951
0.558308,-0.495,-3.5961,-2.4523,4.381
0.562486,-0.7614,-3.8191,-2.549,4.654
0.570338,-1.0403,-3.8929,-2.5202,4.753
0.572543,-1.2406,-3.9063,-2.414,4.757
0.577576,-1.248,-3.7283,-2.1301,4.472
0.582947,-1.1881,-3.1228,-1.5968,3.703
0.58774,-1.1829,-2.3403,-1.2152,2.89
0.592483,-1.2534,-1.6203,-1.0988,2.325
0.59845,-1.4532,-1.1729,-1.3135,2.283
0.603768,-1.7198,-1.0309,-1.6389,2.59
0.608062,-1.9677,-1.0791,-2.0173,3.018
0.612434,-2.1308,-1.1114,-2.372,3.377
0.620527,-2.2445,-1.0989,-2.7358,3.705
0.622455,-2.3298,-1.0361,-3.0797,3.998
0.627469,-2.3787,-0.9318,-3.3985,4.252
0.632572,-2.3831,-0.7943,-3.6729,4.45
0.644398,-2.3245,-0.6132,-3.8648,4.551
0.645185,-2.1989,-0.3781,-3.9505,4.537
0.647436,-1.9827,-0.108,-3.9685,4.438
0.657034,-1.8192,0.0204,-3.9812,4.377
0.65784,-1.4843,0.0264,-3.7177,4.003
0.662064,-1.2027,-0.0994,-3.1039,3.33
0.670536,-1.0771,-0.2422,-3.2381,3.421
0.672224,-0.7078,-0.2398,-3.8597,3.931
0.677075,-0.3144,-0.2372,-3.7972,3.818
0.682124,-0.103,-0.1969,-3.1618,3.17
0.686996,0.0924,-0.1149,-2.9525,2.956
0.693507,0.3004,-0.0734,-3.163,3.178
0.696806,0.4647,-0.1114,-3.3052,3.34
0.702373,0.5575,-0.2099,-3.4317,3.483
0.707293,0.5937,-0.3445,-3.6857,3.749
0.711769,0.6546,-0.5002,-3.9711,4.056
0.716561,0.5865,-0.4703,-4.1109,4.179
0.721646,0.3788,-0.2114,-4.1432,4.166
0.726928,0.2118,0.215,-4.1922,4.203
0.731822,0.1316,0.709,-4.2002,4.262
0.736555,0.1223,1.2759,-4.043,4.241
0.74161,0.0625,2.0455,-3.5871,4.13
0.746613,0.0221,3.1039,-3.034,4.34
0.753494,0.1715,4.1071,-2.4985,4.81
0.756545,0.6047,4.7931,-1.8328,5.167
0.761372,1.2327,5.097,-0.9229,5.325
0.766716,1.933,5.1025,0.0201,5.456
0.771712,2.5169,4.9887,0.8424,5.651
0.776471,2.8699,5.0006,1.5437,5.969
0.781425,2.9422,5.2673,2.1428,6.403
0.786559,2.6668,5.8315,2.7683,6.984
0.791335,1.8006,6.8592,4.2175,8.251
0.796468,0.813,8.1858,5.0458,9.65
