time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002862,-0.0974,0.1283,0.5677,0.59
0.007029,0.0986,0.2166,0.37,0.44
0.01714,0.2905,0.1535,0.2162,0.393
0.027597,0.4668,0.0392,0.1001,0.479
0.036766,0.6329,-0.0366,0.0638,0.637
0.046822,0.681,-0.0987,0.03,0.689
0.062098,0.6193,-0.118,0.0201,0.631
0.065348,0.4466,-0.0561,-0.0121,0.45
0.076213,0.2753,0.0179,-0.0593,0.282
0.084441,0.1576,0.0213,-0.1074,0.192
0.094539,0.1144,0.0057,-0.1105,0.159
0.110698,0.1243,-0.0166,-0.1382,0.187
0.114319,0.1561,-0.0555,-0.145,0.22
0.139827,0.2046,-0.0334,-0.1382,0.249
0.141255,0.2307,0.0218,-0.1006,0.253
0.152823,0.2084,0.0102,-0.0345,0.212
0.154355,0.1188,-0.0557,0.0725,0.15
0.168756,0.0317,-0.0662,0.1433,0.161
0.173484,-0.0437,-0.0898,0.1897,0.214
0.183005,-0.0754,-0.0772,0.1999,0.227
0.19239,-0.0656,-0.0764,0.1866,0.212
0.201745,0.0067,-0.0719,0.1138,0.135
0.211933,0.0344,-0.0525,0.0023,0.063
0.221249,0.0253,-0.0254,-0.1516,0.156
0.231015,-0.0198,-0.0087,-0.3172,0.318
0.241194,-0.0307,0.0131,-0.4589,0.46
0.249897,-0.0012,0.008,-0.5357,0.536
0.262239,-0.0063,0.0273,-0.5656,0.566
0.26958,-0.0254,0.0196,-0.6013,0.602
0.280753,-0.0597,-0.0032,-0.5671,0.57
0.290557,-0.0514,-0.0012,-0.4736,0.476
0.298869,-0.016,0.0019,-0.3104,0.311
0.308655,-0.0099,-0.0122,-0.1365,0.137
0.318685,-0.0121,-0.0136,0.0246,0.031
0.328059,-0.0099,-0.0724,0.139,0.157
0.345484,0.0153,-0.0904,0.2054,0.225
0.346716,0.0294,-0.01,0.2362,0.238
0.361797,0.0385,0.0456,0.2459,0.253
0.368222,-0.043,0.1039,0.2154,0.243
0.376437,-0.076,0.1943,0.1465,0.255
0.387506,-0.0579,0.1916,0.0505,0.206
0.395834,0.0652,0.1897,-0.0323,0.203
0.407709,0.0997,0.203,-0.0603,0.234
0.41541,0.1033,0.2086,-0.0902,0.25
0.429183,0.1384,0.2342,-0.1253,0.299
0.434924,0.258,0.2797,-0.1978,0.429
0.444228,0.4169,0.3289,-0.2836,0.602
0.454746,0.5472,0.3662,-0.3754,0.758
0.464228,0.6271,0.3963,-0.436,0.86
0.481584,0.6701,0.4126,-0.4405,0.902
0.483408,0.7047,0.4341,-0.4375,0.936
0.492595,0.6813,0.409,-0.4863,0.932
0.502059,0.6768,0.3625,-0.5525,0.946
0.52385,0.6872,0.3102,-0.5974,0.962
