time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002347,1.8769,0.7976,2.1896,2.992
0.011955,1.5461,1.0117,1.9945,2.719
0.02075,1.1008,1.1147,1.6937,2.307
0.029693,0.7851,1.0827,1.3121,1.874
0.045086,0.6825,0.9894,0.9462,1.53
0.049193,0.7822,0.9184,0.597,1.346
0.059193,0.9355,0.8844,0.2711,1.316
0.069335,0.9554,0.8019,-0.0938,1.251
0.079549,0.8428,0.7287,-0.4625,1.206
0.088515,0.747,0.689,-0.7302,1.251
0.097876,0.7111,0.6122,-0.9671,1.347
0.123566,0.7821,0.5192,-1.1091,1.453
0.124073,0.9069,0.4653,-1.1426,1.531
0.144787,0.9632,0.431,-1.0415,1.483
0.145484,0.9362,0.3593,-0.8324,1.303
0.153469,0.9102,0.2754,-0.6111,1.13
0.160202,0.803,0.0918,-0.3801,0.893
0.167658,0.6259,-0.1199,-0.0926,0.644
0.175538,0.3847,-0.2683,0.2197,0.518
0.185213,0.1629,-0.3748,0.489,0.637
0.195663,0.1032,-0.4257,0.6313,0.768
0.204666,0.1881,-0.432,0.6201,0.779
0.214719,0.2481,-0.3903,0.6119,0.767
0.241572,0.1737,-0.2624,0.6679,0.738
0.242099,0.0125,-0.1601,0.7764,0.793
0.258419,-0.17,-0.0204,0.845,0.862
0.259068,-0.5216,0.1724,0.64,0.843
0.278693,-1.0909,0.1094,0.2085,1.116
0.279078,-1.2802,0.1558,-0.4501,1.366
0.282985,-1.0998,0.3528,-1.2828,1.726
0.292812,-0.8767,0.436,-2.1436,2.357
0.302231,-0.6725,0.3148,-2.8759,2.97
0.312135,-0.4523,-0.0341,-3.1608,3.193
0.322228,-0.2862,-0.4298,-2.5625,2.614
0.333614,-0.4196,-0.6711,-1.0036,1.278
0.347112,-0.8349,-0.9229,1.1762,1.712
0.355813,-1.1672,-1.1865,3.5027,3.878
0.363698,-1.1125,-1.4033,5.4475,5.734
0.370339,-0.7573,-1.4378,6.4633,6.664
0.380397,-0.4038,-1.2497,6.4054,6.539
0.390667,-0.084,-0.8892,5.4254,5.498
0.404404,0.1154,-0.472,3.9447,3.975
0.409368,0.1705,-0.2397,2.1719,2.192
0.418898,0.1401,-0.0965,0.5073,0.535
0.429465,0.0791,0.1162,-0.9186,0.929
0.438324,-0.1602,0.3462,-2.1494,2.183
0.451781,-0.6005,0.5872,-3.2035,3.312
0.460395,-0.7252,0.8745,-3.9837,4.143
0.467307,-0.6457,1.5481,-4.5636,4.862
0.477476,-0.4602,2.1395,-4.9758,5.436
0.487174,-0.2151,2.2293,-5.1426,5.609
0.497045,-0.0071,2.0215,-4.912,5.312
0.510549,0.0779,1.749,-4.085,4.444
0.51657,0.0789,1.5296,-2.7316,3.132
0.54069,-0.2308,1.41,-1.2492,1.898
0.541394,-0.7188,1.2197,0.2442,1.437
0.547873,-1.0293,0.9361,1.6115,2.129
0.555558,-1.1962,0.4901,2.722,3.013
0.564758,-1.2619,-0.0418,3.5097,3.73
0.576808,-1.2183,-0.3761,4.0352,4.232
0.584347,-1.0607,-0.5617,4.101,4.273
