time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0,0.8,-1.85,1.59,2.57
0.01,0.67,-1.46,0.95,1.86
0.02,0.76,-1.58,0.19,1.76
0.03,0.45,-1.7,-0.45,1.82
0.04,-0.04,-1.61,-0.87,1.83
0.05,-0.34,-1.29,-1.31,1.87
0.06,-0.2,-0.69,-1.58,1.74
0.07,0.2,-0.03,-1.65,1.66
0.079,0.7,0.4,-1.67,1.85
0.089,1.23,0.78,-1.6,2.17
0.099,1.71,1.03,-1.25,2.36
0.109,2.11,0.8,-0.49,2.31
0.119,2.29,0.55,0.24,2.37
0.129,2.12,0.6,0.73,2.32
0.139,2,0.81,1.09,2.41
0.149,2.08,1.12,1.22,2.66
0.159,2.36,1.45,0.99,2.94
0.169,2.54,1.71,0.41,3.08
0.179,2.4,1.76,-0.37,3
0.189,2.27,1.72,-1.21,3.1
0.199,1.99,1.61,-1.91,3.19
0.208,1.67,1.38,-2.3,3.16
0.219,1.43,1.05,-2.33,2.93
0.229,1.23,0.68,-2.07,2.5
0.239,1.03,0.46,-1.63,1.99
0.248,0.79,0.32,-1.16,1.44
0.258,0.7,0.32,-0.6,0.98
0.268,0.75,0.45,-0.08,0.88
0.278,0.91,0.55,0.15,1.07
0.288,1.07,0.63,0.18,1.25
0.298,1.16,0.67,-0.05,1.34
0.308,1.19,0.66,-0.44,1.43
0.318,1.23,0.71,-0.78,1.62
0.328,1.33,0.77,-1.12,1.9
0.338,1.38,0.85,-1.42,2.15
0.348,1.39,0.91,-1.64,2.33
0.358,1.37,0.94,-1.75,2.42
0.368,1.29,0.96,-1.7,2.34
0.377,1.2,0.87,-1.51,2.11
0.387,1.13,0.74,-1.3,1.87
0.397,1.02,0.63,-1.05,1.6
0.407,0.94,0.66,-0.68,1.34
0.417,0.88,0.72,-0.37,1.2
0.427,0.95,0.75,-0.13,1.22
0.437,1.1,0.85,-0.1,1.4
0.447,1.21,1.07,-0.25,1.63
0.457,1.42,1.35,-0.53,2.03
0.467,1.74,1.69,-0.68,2.52
0.477,2.05,2.02,-0.82,2.99
0.487,2.2,2.27,-0.97,3.31
0.497,2.18,2.43,-1.08,3.44
0.507,2.1,2.42,-1.12,3.39
0.517,2,2.4,-0.91,3.25
0.526,1.8,2.32,-0.39,2.96
0.536,1.72,2.19,0.32,2.81
0.546,1.87,2.05,0.86,2.9
0.556,2.1,1.88,1.04,3
0.566,2.33,1.79,0.92,3.08
0.576,2.34,1.69,0.76,2.98
0.586,2.01,1.52,0.79,2.64
0.596,1.5,1.28,0.91,2.17
0.606,0.95,1.08,1.03,1.77
0.616,0.34,1,1.18,1.58
0.626,-0.11,1.15,1.26,1.71
0.636,-0.3,1.36,1.03,1.74
0.646,-0.35,1.47,0.8,1.71
0.655,-0.15,1.7,0.66,1.83
0.665,0.07,1.95,0.7,2.07
0.675,0.18,1.9,1.04,2.17
0.685,0.13,1.31,1.65,2.1
0.695,-0.2,0.26,2.41,2.43
0.705,-0.68,-0.77,3.14,3.3
0.715,-1.15,-1.57,3.44,3.95
0.725,-1.61,-2.03,3.32,4.21
0.735,-2.01,-2.17,2.92,4.16
0.745,-2.2,-1.95,2.4,3.8
0.755,-2.12,-1.56,1.91,3.25
0.765,-1.96,-1.16,1.3,2.63
0.775,-1.75,-0.82,0.6,2.02
0.785,-1.77,-0.74,0.05,1.92
0.795,-1.97,-0.66,-0.18,2.09
0.805,-2.15,-0.74,-0.31,2.29
0.814,-2.26,-0.88,-0.39,2.46
0.824,-2.06,-0.99,-0.47,2.33
0.834,-1.75,-0.98,-0.5,2.06
0.844,-1.48,-0.82,-0.37,1.73
0.854,-1.18,-0.64,-0.41,1.4
0.864,-0.97,-0.46,-0.49,1.18
0.874,-0.91,-0.39,-0.59,1.16
0.884,-0.96,-0.41,-0.76,1.29
0.894,-0.97,-0.48,-0.89,1.4
0.904,-0.96,-0.33,-0.77,1.28
0.914,-0.72,0.01,-0.68,1
0.924,-0.49,0.26,-0.76,0.94
0.934,-0.31,0.4,-0.78,0.93
0.943,-0.33,0.34,-1.07,1.17
0.954,-0.65,0.13,-1.16,1.34
0.963,-1.13,-0.15,-1.14,1.62
0.973,-1.36,-0.47,-1.35,1.97
0.986,-1.52,-0.88,-1.7,2.45
0.993,-1.63,-1.13,-2.29,3.03
1.003,-1.52,-1.09,-3.25,3.75
1.013,-0.92,-1.67,-4.59,4.97
1.023,0.16,-2.99,-6.01,6.72
1.033,1.24,-2.54,-6.48,7.07
1.044,2.02,-1,-5.25,5.71
1.053,1.66,-0.04,-4.12,4.44
1.063,0.14,-0.08,-2.63,2.64
1.073,-0.28,-0.3,-1.85,1.9
1.083,-0.67,-0.39,-1.21,1.44
1.093,-0.78,-0.1,-0.83,1.14
1.103,-0.55,0.51,-1.01,1.26
1.113,-0.08,0.87,-1.52,1.76
1.122,0.06,1.19,-1.18,1.68
1.132,0.22,1.2,-0.46,1.31
1.142,0.53,0.83,0.32,1.03
1.152,0.9,0.3,0.99,1.37
1.162,0.87,0.02,1.69,1.9
1.172,0.73,0.02,2.18,2.3
1.182,0.88,0.13,2.36,2.52
1.192,1.21,0.36,2.42,2.73
1.202,1.63,0.55,2.16,2.77
1.212,2.02,0.75,1.76,2.78
1.222,2.11,0.96,1.47,2.74
1.232,1.83,0.92,0.99,2.27
1.241,1.38,0.63,0.14,1.52
1.251,0.97,0.2,-0.92,1.36
1.261,0.58,-0.13,-1.64,1.74
1.271,0.34,-0.2,-1.83,1.87
1.281,0.29,-0.05,-1.25,1.29
1.291,0.55,0.14,-0.43,0.71
1.301,1.16,0.48,0.18,1.27
1.311,2.39,0.64,0.51,2.52
1.321,3.4,0.26,0.65,3.47
1.331,3.55,-0.4,0.93,3.69
1.341,3.13,-1.14,1.43,3.63
1.351,2.68,-1.8,1.94,3.77
1.361,2.26,-2.07,2.07,3.69
1.371,1.86,-2.01,1.88,3.32
1.381,1.76,-1.57,1.77,2.95
1.39,2,-1.1,1.59,2.78
1.4,2.47,-0.86,1.17,2.86
1.41,2.97,-0.66,0.49,3.08
1.42,3.26,-0.33,-0.28,3.29
1.43,3.32,0,-1.03,3.48
1.44,3.07,0.14,-1.45,3.4
1.45,2.7,0.15,-1.27,2.99
1.46,2.18,-0.01,-0.78,2.31
1.47,1.48,-0.32,-0.12,1.52
1.48,0.75,-0.7,0.79,1.3
1.49,0.76,-1.06,1.44,1.95
1.5,0.9,-1.19,1.58,2.17
1.51,1.07,-0.95,1.57,2.12
1.52,1.13,-0.74,1.37,1.92
1.53,1.01,-0.67,0.87,1.49
1.54,0.75,-0.63,0.43,1.07
1.549,0.5,-0.56,0.15,0.76
1.559,0.23,-0.5,-0.15,0.57
1.569,-0.05,-0.41,-0.54,0.68
1.579,-0.28,-0.33,-1.03,1.11
1.589,-0.39,-0.18,-1.44,1.5
1.599,-0.44,0.08,-1.65,1.71
1.609,-0.39,0.37,-1.79,1.87
1.619,-0.28,0.55,-1.9,2
1.629,-0.3,0.71,-1.99,2.13
