time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003897,-0.1536,-0.0934,0.9185,0.936
0.004454,-0.2576,-0.0597,0.9002,0.938
0.004734,-0.3409,-0.036,0.8773,0.942
0.019929,-0.352,-0.0173,0.7877,0.863
0.020382,-0.335,-0.0418,0.7125,0.788
0.020548,-0.2711,-0.0997,0.5898,0.657
0.030815,-0.1841,-0.1862,0.4768,0.544
0.031384,-0.1214,-0.2488,0.3498,0.446
0.042919,-0.0635,-0.2682,0.2565,0.376
0.043445,-0.0293,-0.2587,0.1873,0.321
0.045339,-0.0279,-0.23,0.1326,0.267
0.051134,-0.021,-0.1961,0.1209,0.231
0.055123,0.0056,-0.1907,0.0663,0.202
0.059672,0.033,-0.2184,-0.0217,0.222
0.065783,0.0756,-0.2697,-0.0856,0.293
0.06942,0.095,-0.3065,-0.1493,0.354
0.074582,0.0962,-0.3434,-0.184,0.401
0.079469,0.0791,-0.3707,-0.2185,0.438
0.085436,0.0577,-0.3934,-0.2481,0.469
0.089558,0.0318,-0.4164,-0.3061,0.518
0.094995,0.0058,-0.4208,-0.3543,0.55
0.111641,-0.0158,-0.4304,-0.407,0.593
0.11225,-0.0141,-0.4455,-0.4403,0.627
0.112577,-0.0083,-0.4563,-0.4496,0.641
0.123295,-0.0226,-0.4867,-0.4731,0.679
0.123861,-0.0236,-0.5177,-0.4869,0.711
0.12426,0.003,-0.5541,-0.4958,0.744
0.129198,0.0144,-0.6006,-0.5381,0.806
0.135246,0.0443,-0.6572,-0.5897,0.884
0.139347,0.0643,-0.7432,-0.6792,1.009
0.144562,0.1036,-0.8106,-0.7349,1.099
0.151926,0.0908,-0.8787,-0.7998,1.192
0.154242,0.0787,-0.9138,-0.8452,1.247
0.159351,0.0629,-0.9543,-0.8519,1.281
0.16626,0.0387,-0.957,-0.8488,1.28
0.170266,-0.0032,-0.9891,-0.8693,1.317
0.174113,-0.053,-1.0027,-0.9037,1.351
0.179208,-0.1627,-0.9693,-0.9518,1.368
0.18681,-0.3648,-0.8558,-1.0614,1.411
0.18916,-0.5964,-0.6432,-1.1796,1.47
0.194407,-0.7563,-0.4561,-1.2344,1.518
0.210093,-0.8257,-0.3757,-1.2309,1.529
0.210867,-0.8392,-0.3967,-1.1596,1.485
0.211139,-0.8173,-0.4848,-1.0641,1.427
0.21944,-0.7716,-0.5913,-0.9354,1.349
0.219818,-0.747,-0.7154,-0.7786,1.295
0.223935,-0.7833,-0.7895,-0.5704,1.25
0.228836,-0.8534,-0.8371,-0.297,1.232
0.233805,-0.92,-0.882,-0.0162,1.275
0.238752,-0.9888,-0.9148,0.2959,1.379
0.243835,-1.0362,-0.9884,0.5914,1.549
0.249276,-1.0716,-1.0891,0.8704,1.758
0.253514,-1.1185,-1.1841,1.1047,1.968
0.258893,-1.1713,-1.2601,1.3091,2.162
0.26594,-1.2244,-1.3418,1.503,2.358
0.268579,-1.2528,-1.4209,1.7205,2.559
0.273504,-1.2987,-1.4982,1.8615,2.72
0.27899,-1.3613,-1.5795,1.9409,2.849
0.285971,-1.4394,-1.6369,1.9448,2.921
0.288586,-1.5799,-1.6424,1.9025,2.969
0.293696,-1.7435,-1.5821,1.8237,2.978
0.312345,-1.9584,-1.4849,1.7708,3.029
0.313351,-2.1528,-1.3985,1.6911,3.074
0.313835,-2.3365,-1.2983,1.5894,3.11
0.314202,-2.472,-1.2362,1.4463,3.119
0.322203,-2.5887,-1.1774,1.3045,3.129
0.323483,-2.6489,-1.1354,1.1876,3.117
0.328403,-2.7156,-1.0994,1.057,3.115
0.333506,-2.7417,-1.0877,0.9268,3.092
0.338803,-2.742,-1.0946,0.8062,3.06
0.343682,-2.6834,-1.1141,0.7569,3.002
0.350099,-2.6142,-1.1743,0.6926,2.948
0.353311,-2.5295,-1.2456,0.6275,2.889
0.358565,-2.4196,-1.3228,0.5613,2.814
0.36336,-2.2934,-1.4248,0.4942,2.745
0.368367,-2.174,-1.5419,0.4404,2.701
0.373085,-2.0602,-1.6551,0.4098,2.674
0.378346,-1.9414,-1.76,0.388,2.649
0.386366,-1.8597,-1.8425,0.3752,2.645
0.387839,-1.8093,-1.9316,0.3381,2.668
0.39284,-1.7801,-2.0327,0.2577,2.714
0.414156,-1.7523,-2.1267,0.1771,2.761
0.415048,-1.745,-2.2,0.1014,2.81
