time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.00228,0.1266,0.3854,0.6619,0.776
0.002713,0.1266,0.2705,0.5136,0.594
0.00292,0.1314,0.1596,0.376,0.429
0.005795,0.0935,0.0958,0.3066,0.335
0.010405,0.0752,0.0791,0.2768,0.298
0.016181,0.0288,0.0519,0.258,0.265
0.020385,-0.0125,0.0144,0.2499,0.251
0.025107,-0.0345,-0.0146,0.2,0.203
0.032701,-0.0712,-0.0156,0.1271,0.147
0.03633,-0.0894,0.0159,0.0121,0.092
0.040339,-0.0752,0.0753,-0.107,0.151
0.047472,-0.0431,0.1003,-0.2494,0.272
0.050332,-0.0461,0.1343,-0.3916,0.417
0.055438,-0.0267,0.1726,-0.5337,0.562
0.060158,-0.0282,0.182,-0.6666,0.692
0.065152,0.0214,0.1916,-0.8145,0.837
0.070329,0.0934,0.168,-0.968,0.987
0.075311,0.1451,0.1069,-1.1034,1.118
0.080949,0.1912,0.0612,-1.2018,1.218
0.08514,0.213,0.0117,-1.2393,1.258
0.090223,0.206,-0.0124,-1.2353,1.252
0.097745,0.1895,-0.0591,-1.2281,1.244
0.100013,0.1444,-0.1043,-1.2081,1.221
0.105273,0.0899,-0.1051,-1.1611,1.169
0.110485,0.2649,-0.0902,-1.1396,1.173
0.115568,0.4199,-0.0983,-1.1483,1.227
0.119953,0.2444,-0.2968,-1.1583,1.22
0.124775,0.1126,-0.5515,-0.8773,1.042
0.13212,-0.0759,-0.5372,-0.8894,1.042
0.135076,-0.1828,-0.2398,-1.0029,1.047
0.139985,-0.2755,0.0146,-0.9351,0.975
0.150915,-0.2727,0.0346,-0.8056,0.851
0.151373,-0.1986,-0.0603,-0.7099,0.74
0.156022,-0.1298,-0.1601,-0.6525,0.684
0.160007,-0.138,-0.1786,-0.6238,0.663
0.16871,-0.2231,-0.1161,-0.595,0.646
0.169741,-0.3181,-0.0636,-0.5611,0.648
0.175094,-0.361,-0.0403,-0.5081,0.625
0.181016,-0.357,-0.027,-0.4502,0.575
0.184965,-0.3639,-0.0092,-0.4309,0.564
0.189779,-0.3628,0.0083,-0.4216,0.556
0.194997,-0.3633,0.0447,-0.3841,0.531
0.199672,-0.3322,0.0665,-0.2994,0.452
0.204586,-0.2598,0.0642,-0.2249,0.35
0.209493,-0.1891,0.0472,-0.1413,0.241
0.215121,-0.1343,0.0156,-0.0581,0.147
0.219648,-0.0803,-0.0163,0.0154,0.083
0.224468,-0.0518,-0.0486,0.0931,0.117
0.231011,-0.0342,-0.0765,0.1658,0.186
0.234599,-0.0084,-0.1288,0.2338,0.267
0.239431,0.0305,-0.1863,0.2733,0.332
0.244498,0.0728,-0.2062,0.3084,0.378
0.251137,0.0856,-0.2124,0.2916,0.371
0.254939,0.1121,-0.2431,0.233,0.355
0.259355,0.1337,-0.2697,0.1143,0.322
0.27157,0.1704,-0.3396,-0.04,0.382
0.272043,0.1804,-0.4193,-0.115,0.471
0.274962,0.2072,-0.4707,-0.0971,0.523
0.280616,0.2413,-0.4561,-0.0629,0.52
0.285249,0.2249,-0.4048,-0.0599,0.467
0.289231,0.1625,-0.3504,-0.1121,0.402
0.294474,0.1203,-0.34,-0.2099,0.417
0.29916,0.1074,-0.3543,-0.339,0.502
0.305779,0.1093,-0.3832,-0.4994,0.639
0.309007,0.1256,-0.4169,-0.6247,0.762
0.314591,0.1611,-0.46,-0.7535,0.897
0.319438,0.2296,-0.5737,-0.8718,1.069
