time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004736,1.5603,-0.5333,0.2777,1.672
0.006058,1.7402,-0.794,0.6574,2.023
0.007478,1.791,-0.9595,1.0956,2.308
0.00896,1.7468,-1.0499,1.5332,2.55
0.010324,1.4563,-0.8723,1.8572,2.516
0.011687,0.8414,-0.4665,1.8356,2.072
0.013122,0.4775,-0.2533,1.9883,2.06
0.014437,0.2471,-0.0775,2.2551,2.27
0.015894,0.1504,-0.0366,2.4839,2.489
0.017057,0.0529,0.0233,2.5777,2.578
0.018042,-0.1204,-0.0878,2.7105,2.715
0.019324,-0.1985,-0.1806,2.7092,2.722
0.020973,-0.2186,-0.3503,2.7468,2.778
0.022405,-0.1268,-0.518,2.764,2.815
0.024338,0.0029,-0.6854,2.704,2.79
0.025791,0.1893,-0.7956,2.683,2.805
0.035671,0.3753,-0.9244,2.4898,2.682
0.037273,0.504,-0.9958,2.3534,2.605
0.038344,0.5915,-0.9885,2.1963,2.48
0.043567,0.5638,-0.7893,1.9453,2.174
0.047269,0.4971,-0.6481,1.7123,1.897
0.049745,0.4692,-0.5448,1.4022,1.576
0.062001,0.4411,-0.4425,1.1122,1.276
0.063239,0.3523,-0.3569,0.7446,0.898
0.064271,0.2255,-0.2335,0.3771,0.498
0.065746,0.1375,-0.1312,0.0111,0.19
0.075013,-0.1003,-0.1061,-0.336,0.366
0.076053,-0.2237,-0.216,-0.6441,0.715
0.078625,-0.1742,-0.3262,-0.7041,0.795
0.100797,-0.1257,-0.1685,-0.419,0.469
0.101961,-0.1706,0.046,-0.1324,0.221
0.102337,-0.2736,0.087,-0.4026,0.495
0.102625,-0.2624,0.109,-0.6518,0.711
0.102908,-0.1927,0.1297,-0.7865,0.82
0.103353,-0.0855,0.1314,-0.7682,0.784
0.110799,-0.0366,0.0764,-0.693,0.698
0.111901,-0.0257,0.0018,-0.6359,0.636
0.113612,-0.0148,-0.1102,-0.5611,0.572
0.117476,0.0152,-0.2025,-0.5622,0.598
0.121545,-0.0305,-0.2575,-0.4864,0.551
0.132657,-0.1137,-0.292,-0.4117,0.517
0.133556,-0.1594,-0.288,-0.2782,0.431
0.13404,-0.2222,-0.2458,-0.1848,0.379
0.137261,-0.3217,-0.1647,-0.0714,0.368
0.142609,-0.3999,-0.1231,-0.0728,0.425
0.145349,-0.5712,-0.0432,-0.0549,0.575
0.14984,-0.7357,0.0912,-0.0741,0.745
0.153284,-0.8987,0.2049,-0.0926,0.926
0.159456,-0.9961,0.3325,-0.1862,1.067
0.161476,-1.0976,0.403,-0.203,1.187
0.165905,-1.2028,0.5319,-0.201,1.33
0.169312,-1.2134,0.6413,-0.2178,1.39
0.176328,-1.2075,0.7322,-0.1778,1.423
0.177894,-1.1246,0.7452,-0.1565,1.358
0.181733,-1.0427,0.7968,-0.0963,1.316
0.18538,-0.9616,0.7916,-0.0753,1.248
0.201132,-0.8633,0.6734,-0.0166,1.095
0.202,-0.746,0.5929,0.0238,0.953
0.202736,-0.6657,0.3789,0.14,0.779
0.20347,-0.6434,0.2053,0.1976,0.704
0.212707,-0.5834,0.0331,0.2357,0.63
0.213937,-0.4854,-0.195,0.331,0.619
0.214648,-0.3879,-0.3833,0.3676,0.658
0.217666,-0.2338,-0.6067,0.4044,0.766
0.221642,-0.1185,-0.7891,0.3616,0.876
0.230361,0.014,-0.9617,0.3165,1.013
0.231128,0.1438,-1.0831,0.2736,1.126
0.233491,0.2549,-1.2263,0.2313,1.274
0.237678,0.3657,-1.2923,0.1885,1.356
0.243145,0.4945,-1.378,0.1845,1.476
0.245458,0.602,-1.4213,0.2752,1.568
0.249847,0.7448,-1.3673,0.4801,1.629
0.253332,0.9095,-1.3014,0.7257,1.746
0.259522,1.0769,-1.1988,0.9722,1.882
0.26138,1.1295,-1.0981,1.2764,2.028
0.26555,1.126,-0.9605,1.5241,2.124
0.269204,1.0472,-0.7278,1.676,2.106
0.276393,0.776,-0.5345,1.6942,1.939
0.277515,0.4687,-0.2825,1.5781,1.67
0.281632,0.0852,-0.0689,1.2901,1.295
0.285365,-0.2769,0.0861,0.9643,1.007
0.292803,-0.5233,0.2401,0.561,0.804
0.293623,-0.8047,0.3923,0.2173,0.921
0.297538,-0.9848,0.5229,-0.0884,1.118
0.301269,-1.0863,0.6312,-0.4499,1.334
0.305316,-1.1728,0.7411,-0.7159,1.561
0.310171,-1.1845,0.795,-0.9243,1.7
0.313352,-1.2159,0.8293,-1.0569,1.812
0.317479,-1.2085,0.7881,-1.1136,1.823
0.321231,-1.1636,0.7084,-1.1125,1.759
0.326416,-1.1189,0.5724,-1.0347,1.628
0.329369,-0.9969,0.3988,-0.804,1.341
0.333633,-0.8358,0.1683,-0.4408,0.96
0.337185,-0.5719,-0.0776,0.0183,0.577
0.343292,-0.3738,-0.2653,0.5717,0.733
0.345341,-0.1974,-0.433,1.2021,1.293
0.349878,-0.0217,-0.5439,1.7757,1.857
0.353189,0.059,-0.6361,2.3293,2.415
0.363502,0.0639,-0.7272,2.6919,2.789
0.364729,0.0109,-0.7425,2.9206,3.013
0.36699,-0.098,-0.8157,3.0342,3.143
0.369434,-0.2657,-0.8309,2.9939,3.118
0.380316,-0.3942,-0.8269,2.8395,2.984
0.381901,-0.5211,-0.8215,2.5886,2.765
0.382516,-0.6287,-0.7779,2.3186,2.525
0.38549,-0.64,-0.772,2.0676,2.298
0.393524,-0.5554,-0.728,1.8936,2.103
0.394632,-0.3951,-0.7219,1.7574,1.941
0.397699,-0.1971,-0.7133,1.6964,1.851
0.401381,-0.0175,-0.7617,1.7124,1.874
0.405239,0.1985,-0.791,1.7863,1.964
0.41012,0.3761,-0.8404,1.9363,2.144
0.413312,0.5724,-0.9079,2.1064,2.364
0.417541,0.8065,-0.936,2.3125,2.622
0.421153,0.9635,-0.9824,2.5387,2.888
0.426832,1.1203,-0.9718,2.669,3.053
0.429507,1.2391,-1.0193,2.7993,3.227
0.433794,1.3009,-0.9889,2.7767,3.222
0.437204,1.3218,-0.9561,2.6568,3.118
0.443992,1.2856,-0.8852,2.4989,2.946
0.445464,1.2292,-0.7184,2.2451,2.658
0.449497,1.0966,-0.5127,1.8763,2.233
0.453176,0.9635,-0.3271,1.4316,1.756
0.460837,0.8291,-0.1026,0.9288,1.249
0.46162,0.7305,0.1392,0.3497,0.822
0.465397,0.6103,0.3939,-0.2454,0.767
0.469188,0.5533,0.6297,-0.7648,1.135
0.47755,0.5169,0.8859,-1.2653,1.629
0.478276,0.4983,1.1021,-1.669,2.061
0.481391,0.5388,1.3183,-2.0347,2.484
0.485309,0.5785,1.4765,-2.2855,2.782
0.489175,0.6371,1.6347,-2.5172,3.068
0.495888,0.6968,1.755,-2.749,3.335
0.497416,0.7933,1.813,-2.8443,3.465
0.501561,0.8697,1.8333,-2.9787,3.604
0.505414,0.9091,1.7966,-2.9792,3.596
0.513384,0.9285,1.741,-2.9036,3.511
0.514309,0.9478,1.6086,-2.8082,3.372
0.517483,0.9092,1.433,-2.5773,3.086
0.521234,0.8885,1.3542,-2.3664,2.868
0.526899,0.8308,1.1975,-2.1735,2.617
0.529351,0.8297,1.0996,-1.9235,2.366
0.533852,0.8093,1.0004,-1.6735,2.111
0.537104,0.7488,0.9145,-1.4795,1.894
0.543583,0.7269,0.8483,-1.3034,1.717
0.545331,0.7044,0.8007,-1.1092,1.539
0.549523,0.6047,0.8089,-0.9135,1.362
0.553121,0.5244,0.8534,-0.7563,1.255
0.560351,0.4237,0.8569,-0.598,1.128
0.561487,0.3406,0.8749,-0.4188,1.028
0.565477,0.2601,0.875,-0.2592,0.949
0.56924,0.2005,0.9363,-0.12,0.965
0.577502,0.1229,0.9439,0.0194,0.952
0.578129,0.0829,0.9326,0.1574,0.949
0.581497,0.0064,0.9599,0.2373,0.989
0.585453,0.0059,0.9121,0.3558,0.979
0.589125,0.0242,0.883,0.4551,0.994
0.593834,0.0803,0.7981,0.4393,0.915
0.597271,0.1558,0.6756,0.518,0.865
0.601241,0.2489,0.5726,0.5395,0.825
0.60505,0.361,0.4509,0.4659,0.742
0.61044,0.4911,0.3873,0.4302,0.759
0.613191,0.6012,0.2476,0.4322,0.781
0.617559,0.7476,0.204,0.3951,0.87
0.621075,0.874,0.1032,0.4158,0.973
0.630788,0.9796,0.0218,0.3412,1.038
0.631616,1.1022,-0.0777,0.3033,1.146
