time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003109,-0.1148,0.6446,0.3105,0.725
0.003883,-0.1811,0.6652,0.349,0.773
0.004389,-0.2671,0.7417,0.4076,0.887
0.00472,-0.3508,0.7995,0.4653,0.989
0.005061,-0.4543,0.8375,0.562,1.106
0.005497,-0.5187,0.8565,0.6006,1.168
0.005734,-0.5461,0.8569,0.7161,1.243
0.013362,-0.6293,0.8762,0.7556,1.317
0.014092,-0.6161,0.8565,0.7363,1.287
0.016359,-0.6405,0.7987,0.6421,1.209
0.027717,-0.6459,0.7589,0.6039,1.165
0.028916,-0.6697,0.7008,0.4708,1.078
0.029299,-0.6931,0.6993,0.3567,1.047
0.032063,-0.6576,0.6385,0.301,0.965
0.03896,-0.6599,0.6166,0.2643,0.941
0.041379,-0.6243,0.6135,0.2267,0.904
0.044246,-0.5498,0.6101,0.1712,0.839
0.048651,-0.5707,0.6062,0.0959,0.838
0.054457,-0.6095,0.6771,0.0032,0.911
0.056169,-0.6079,0.707,-0.1278,0.941
0.060251,-0.5863,0.7544,-0.22,0.98
0.064313,-0.5452,0.762,-0.3499,1
0.07092,-0.5244,0.7884,-0.3645,1.015
0.072212,-0.504,0.7592,-0.4187,1.003
0.076137,-0.427,0.75,-0.4722,0.984
0.08005,-0.4269,0.7407,-0.4495,0.966
0.086784,-0.4658,0.7132,-0.4842,0.98
0.088128,-0.5419,0.6868,-0.5583,1.038
0.092313,-0.5997,0.6796,-0.6515,1.116
0.096101,-0.637,0.6912,-0.6297,1.131
0.103776,-0.6928,0.7402,-0.6266,1.192
0.104677,-0.7486,0.7695,-0.5844,1.222
0.108591,-0.7839,0.8181,-0.5809,1.273
0.112197,-0.8547,0.8633,-0.5197,1.321
0.116189,-0.9046,0.8503,-0.4572,1.323
0.121169,-0.9708,0.8549,-0.3949,1.353
0.124172,-1.0167,0.859,-0.3129,1.367
0.128519,-1.0276,0.8286,-0.214,1.337
0.132132,-1.0207,0.7977,-0.1142,1.3
0.137189,-1.0153,0.7695,0.0231,1.274
0.140228,-0.9918,0.7611,0.1032,1.254
0.144684,-1.0264,0.6774,0.182,1.243
0.148126,-1.0793,0.6503,0.2805,1.291
0.153442,-1.1125,0.642,0.3025,1.32
0.156169,-1.1267,0.6149,0.3445,1.329
0.16069,-1.1222,0.6071,0.3853,1.333
0.164021,-1.1376,0.6182,0.3882,1.352
0.170147,-1.1135,0.6306,0.4481,1.356
0.172179,-1.1289,0.6792,0.4702,1.399
0.176228,-1.1044,0.6897,0.4544,1.379
0.180013,-1.1389,0.7392,0.4766,1.439
0.189554,-1.1343,0.7685,0.4229,1.434
0.190677,-1.1296,0.7597,0.4262,1.426
0.192268,-1.1054,0.7697,0.3726,1.398
0.196317,-1.1378,0.7603,0.3181,1.405
0.204591,-1.1322,0.77,0.3216,1.407
0.205748,-1.1261,0.7414,0.2492,1.371
0.208434,-1.1964,0.7128,0.2328,1.412
0.212666,-1.1678,0.6651,0.2174,1.361
0.216117,-1.1023,0.5975,0.2208,1.273
0.221847,-1.0562,0.5315,0.2631,1.211
0.224272,-1.0483,0.4839,0.3233,1.199
0.228557,-1.0021,0.3999,0.4222,1.159
0.232131,-0.9729,0.2778,0.5006,1.129
0.236893,-0.9822,0.233,0.6368,1.194
0.240129,-0.8973,0.1687,0.793,1.209
0.244182,-0.9269,0.1248,0.986,1.359
0.248091,-0.9189,0.1568,1.1801,1.504
0.254157,-0.9647,0.0945,1.4106,1.712
0.256176,-0.9928,0.0893,1.6232,1.905
0.260144,-1.001,0.0461,1.7398,2.008
0.263882,-1.0471,0.0211,1.7984,2.081
0.2705,-1.0563,-0.0409,1.8579,2.138
0.272166,-1.0826,-0.0255,1.7818,2.085
0.276161,-1.1277,-0.0101,1.7257,2.061
0.28001,-1.1346,0.0632,1.6306,1.988
0.28733,-1.1612,0.1552,1.4207,1.841
0.288524,-1.2054,0.2271,1.2688,1.765
0.292144,-1.211,0.2821,1.0205,1.609
0.295991,-1.1969,0.3735,0.7533,1.463
0.306268,-1.1816,0.4461,0.4865,1.354
0.307046,-1.1834,0.5173,0.2013,1.307
0.308259,-1.1645,0.6235,-0.0071,1.321
0.312118,-1.193,0.6495,-0.3086,1.393
0.316352,-1.1892,0.6772,-0.5349,1.469
0.321339,-1.2295,0.632,-0.8193,1.607
0.324139,-1.2324,0.5679,-0.9902,1.68
0.328426,-1.2365,0.4867,-1.1413,1.752
0.332271,-1.2784,0.329,-1.2161,1.795
0.337386,-1.2258,0.1918,-1.2351,1.751
0.340149,-1.2113,-0.0208,-1.1574,1.675
0.344384,-1.1587,-0.1569,-1.0228,1.554
0.347943,-1.1439,-0.3314,-0.8695,1.475
0.35431,-1.1293,-0.4851,-0.6966,1.413
0.356057,-1.2084,-0.5811,-0.506,1.433
0.360315,-1.2679,-0.6748,-0.3149,1.47
0.363968,-1.3416,-0.6901,-0.049,1.51
0.371542,-1.4756,-0.8308,0.2504,1.712
0.372608,-1.5492,-0.9,0.5921,1.887
0.376174,-1.6071,-0.9331,0.9728,2.098
0.380148,-1.668,-0.9872,1.3349,2.353
0.387746,-1.8058,-1.0029,1.6393,2.637
0.38869,-1.9062,-1.038,1.9059,2.889
0.392463,-1.8347,-1.0929,2.0575,2.965
0.396091,-1.7626,-1.1278,2.1901,3.029
0.400516,-1.6727,-1.2205,2.2467,3.055
0.405557,-1.6776,-1.274,2.1871,3.037
0.408007,-1.8352,-1.2325,2.1286,3.069
0.412419,-1.7058,-1.2091,2.1647,3.01
0.415826,-1.2901,-1.1466,2.1248,2.737
0.421214,-0.9129,-1.0849,1.9888,2.442
0.42405,-0.7089,-1.0417,1.7377,2.146
0.428363,-0.6186,-0.9777,1.3712,1.794
0.432386,-0.5484,-0.9309,1.0995,1.542
0.437916,-0.3822,-0.8824,0.75,1.22
0.4401,-0.3278,-0.8093,0.3796,0.952
0.444216,-0.3148,-0.8196,-0.0069,0.878
0.447789,-0.3218,-0.8716,-0.3343,0.987
0.456006,-0.4439,-0.8256,-0.4711,1.049
