time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002602,1.6763,-0.1751,-0.7737,1.855
0.00375,1.6763,-0.1751,-0.7737,1.855
0.015201,1.8462,-0.3127,-0.5033,1.939
0.017429,1.8462,-0.3127,-0.5033,1.939
0.033894,1.5057,-0.3118,-0.0337,1.538
0.037782,1.2014,-0.2239,0.1619,1.233
0.05108,1.2014,-0.2239,0.1619,1.233
0.05829,1.2014,-0.2239,0.1619,1.233
0.067184,0.7684,-0.2759,0.5443,0.981
0.082917,0.7684,-0.2759,0.5443,0.981
0.091841,0.3998,0.1083,0.3595,0.548
0.097015,0.3998,0.1083,0.3595,0.548
0.107834,0.3518,0.211,0.1488,0.436
0.117205,0.3518,0.211,0.1488,0.436
0.127689,0.3508,0.0501,0.0543,0.358
0.147127,0.3508,0.0501,0.0543,0.358
0.1478,0.4215,-0.2558,0.154,0.516
0.165689,0.4215,-0.2558,0.154,0.516
0.166609,0.506,-0.5645,0.4911,0.903
0.176569,0.506,-0.5645,0.4911,0.903
0.191574,0.474,-0.7973,0.746,1.19
0.19666,0.474,-0.7973,0.746,1.19
0.207355,0.0136,-0.5645,0.6348,0.85
0.216896,0.0136,-0.5645,0.6348,0.85
0.228479,-0.2963,-0.1635,0.4105,0.532
0.241672,-0.2963,-0.1635,0.4105,0.532
0.246468,-0.1223,-0.1339,0.4362,0.472
0.265355,-0.1223,-0.1339,0.4362,0.472
0.266743,0.1673,-0.448,-0.0751,0.484
0.276341,0.1673,-0.448,-0.0751,0.484
0.291318,0.2108,-0.5709,-0.6704,0.905
0.296374,0.2108,-0.5709,-0.6704,0.905
0.319301,0.2749,-0.6653,-1.0059,1.237
0.320651,0.2749,-0.6653,-1.0059,1.237
0.335745,0.2146,-0.8731,-1.0144,1.356
0.336419,0.2146,-0.8731,-1.0144,1.356
0.350868,0.0128,-0.9348,-1.4725,1.744
0.35757,0.0128,-0.9348,-1.4725,1.744
0.367164,-0.0142,-1.0762,-1.6921,2.005
0.382117,-0.0142,-1.0762,-1.6921,2.005
0.386361,-0.6026,-0.6478,-1.4377,1.688
0.397664,-0.6026,-0.6478,-1.4377,1.688
0.408515,-1.9796,0.3954,-0.5038,2.081
0.415795,-1.9796,0.3954,-0.5038,2.081
0.427565,-3.2708,1.3407,0.5369,3.575
0.435932,-3.2708,1.3407,0.5369,3.575
0.445939,-2.5344,0.8905,-0.7346,2.785
0.45905,-2.5344,0.8905,-0.7346,2.785
0.466058,-1.0077,-0.393,-1.2323,1.64
0.475965,-1.0077,-0.393,-1.2323,1.64
0.486341,-1.0932,-0.3893,-0.4963,1.262
0.495906,-1.0932,-0.3893,-0.4963,1.262
0.508182,-1.3926,0.3481,1.0225,1.762
0.516184,-1.3926,0.3481,1.0225,1.762
0.529457,-1.2535,0.6672,1.0933,1.792
0.535476,-1.2535,0.6672,1.0933,1.792
0.546381,-0.6243,1.0506,-0.0412,1.223
0.558466,-0.6243,1.0506,-0.0412,1.223
0.566658,-0.7454,0.4108,-0.9489,1.275
0.576916,-0.7454,0.4108,-0.9489,1.275
0.586261,-0.713,0.4714,1.2837,1.542
0.596067,-0.713,0.4714,1.2837,1.542
0.609087,-1.1118,0.4801,0.2382,1.234
0.615406,-1.1118,0.4801,0.2382,1.234
0.628703,-0.3307,0.3857,0.2567,0.569
0.635187,-0.3307,0.3857,0.2567,0.569
0.645319,0.0407,0.1743,0.3061,0.355
0.658501,0.0407,0.1743,0.3061,0.355
0.665263,-0.1424,-0.1195,0.0179,0.187
0.675156,-0.1424,-0.1195,0.0179,0.187
0.685186,-0.1455,0.1554,-0.2662,0.341
0.694964,-0.1455,0.1554,-0.2662,0.341
0.707985,-0.0315,0.3139,-0.7206,0.787
0.715042,-0.0315,0.3139,-0.7206,0.787
0.728335,0.0478,0.3872,-0.8064,0.896
0.734868,0.0478,0.3872,-0.8064,0.896
0.745921,0.3553,0.3827,-0.4144,0.667
0.759288,0.3553,0.3827,-0.4144,0.667
0.765051,0.7657,0.2616,-0.3796,0.894
0.775444,0.7657,0.2616,-0.3796,0.894
0.784697,0.9964,0.1346,-0.0986,1.01
0.794469,0.9964,0.1346,-0.0986,1.01
0.808259,1.09,-0.2668,0.2968,1.161
0.814667,1.09,-0.2668,0.2968,1.161
0.830068,1.2582,-0.7201,0.9111,1.712
0.834467,1.2582,-0.7201,0.9111,1.712
0.844517,1.26,-1.4996,1.2869,2.344
0.859563,1.26,-1.4996,1.2869,2.344
0.864241,0.8914,-1.304,1.624,2.265
0.875407,0.8914,-1.304,1.624,2.265
0.884259,0.8959,-1.8871,1.7484,2.724
0.894352,0.8959,-1.8871,1.7484,2.724
0.909014,0.8517,-2.251,2.3578,3.369
0.914702,0.8517,-2.251,2.3578,3.369
0.930644,0.3253,-2.2515,2.9818,3.751
0.934103,0.3253,-2.2515,2.9818,3.751
0.944005,0.1831,-2.7392,2.5324,3.735
0.958499,0.1831,-2.7392,2.5324,3.735
0.96421,-0.01,-2.9273,1.9438,3.514
0.975564,-0.01,-2.9273,1.9438,3.514
0.984004,-0.2614,-2.6578,1.1602,2.912
0.994045,-0.2614,-2.6578,1.1602,2.912
1.007563,0.0377,-2.4551,0.3147,2.476
1.013947,0.0377,-2.4551,0.3147,2.476
1.027602,0.4097,-2.413,-0.2955,2.465
1.033971,0.4097,-2.413,-0.2955,2.465
1.044043,0.4486,-2.2327,-0.5118,2.334
1.061398,0.4486,-2.2327,-0.5118,2.334
1.064288,0.1441,-2.0343,-0.6377,2.137
1.110826,0.1441,-2.0343,-0.6377,2.137
1.1117,-0.2925,-1.8798,-0.8527,2.085
1.112705,-0.2925,-1.8798,-0.8527,2.085
1.113506,-0.6631,-1.7374,-0.9396,2.084
1.114244,-0.6631,-1.7374,-0.9396,2.084
1.128075,-0.8177,-1.6486,-0.6878,1.965
1.134418,-0.8177,-1.6486,-0.6878,1.965
1.144167,0.5875,-1.2299,-0.6872,1.526
1.159011,0.5875,-1.2299,-0.6872,1.526
1.16369,0.0082,-0.5029,-0.9108,1.041
1.175067,0.0082,-0.5029,-0.9108,1.041
1.184875,-0.087,-0.3608,-0.6118,0.716
1.194078,-0.087,-0.3608,-0.6118,0.716
1.210035,-0.0045,-0.3873,-0.3572,0.527
1.214085,-0.0045,-0.3873,-0.3572,0.527
1.226903,0.0774,-0.285,-0.5753,0.647
1.233514,0.0774,-0.285,-0.5753,0.647
1.243296,0.1726,-0.1349,-0.8964,0.923
1.253373,0.1726,-0.1349,-0.8964,0.923
1.263849,0.1186,0.0716,-1.0335,1.043
1.275762,0.1186,0.0716,-1.0335,1.043
1.283507,-0.0603,0.4247,-1.0894,1.171
1.295748,-0.0603,0.4247,-1.0894,1.171
1.303241,-0.0528,0.654,-0.9926,1.19
1.313952,-0.0528,0.654,-0.9926,1.19
1.332585,0.0159,0.9168,-0.9106,1.292
1.335123,0.0159,0.9168,-0.9106,1.292
1.347689,0.0417,1.1862,-0.8224,1.444
1.360475,0.0417,1.1862,-0.8224,1.444
1.363718,-0.003,1.4175,-0.726,1.593
1.375563,-0.003,1.4175,-0.726,1.593
1.383595,-0.0486,1.5934,-0.5359,1.682
1.394189,-0.0486,1.5934,-0.5359,1.682
1.403021,-0.1247,1.724,-0.1503,1.735
1.413465,-0.1247,1.724,-0.1503,1.735
1.432074,-0.2948,1.7489,0.1442,1.779
1.433533,-0.2948,1.7489,0.1442,1.779
1.443842,-0.4507,1.8557,0.4035,1.952
1.453859,-0.4507,1.8557,0.4035,1.952
1.463283,-0.533,1.9593,0.5835,2.113
1.476525,-0.533,1.9593,0.5835,2.113
1.482642,-0.4513,1.9238,0.6326,2.075
1.495033,-0.4513,1.9238,0.6326,2.075
1.503236,-0.2971,1.7781,0.5084,1.873
1.513078,-0.2971,1.7781,0.5084,1.873
1.528189,-0.3139,1.659,0.3949,1.734
1.533116,-0.3139,1.659,0.3949,1.734
1.542985,-0.3809,1.4504,0.4931,1.579
1.553497,-0.3809,1.4504,0.4931,1.579
1.563642,-0.6286,1.5723,0.5547,1.782
1.57655,-0.6286,1.5723,0.5547,1.782
1.583144,-0.1498,1.0075,0.8557,1.33
1.595016,-0.1498,1.0075,0.8557,1.33
1.602633,-0.0263,0.8346,0.9728,1.282
1.612251,-0.0263,0.8346,0.9728,1.282
1.632072,0.1311,0.5602,0.8796,1.051
1.633159,0.1311,0.5602,0.8796,1.051
1.644265,0.2765,0.1676,0.5523,0.64
1.6527,0.2765,0.1676,0.5523,0.64
1.6627,0.2808,-0.0357,0.2117,0.353
1.678418,0.2808,-0.0357,0.2117,0.353
1.68252,0.5307,-0.5681,0.0923,0.783
1.693285,0.5307,-0.5681,0.0923,0.783
1.7033,0.6976,-1.0358,0.3424,1.295
1.712599,0.6976,-1.0358,0.3424,1.295
1.72539,0.65,-1.3669,0.6034,1.629
1.731572,0.65,-1.3669,0.6034,1.629
1.749442,0.4725,-1.4084,0.4569,1.554
1.752223,0.4725,-1.4084,0.4569,1.554
1.761952,0.3927,-1.2454,-0.062,1.307
1.7766,0.3927,-1.2454,-0.062,1.307
1.782418,0.5535,-1.1713,-0.7366,1.49
1.79266,0.5535,-1.1713,-0.7366,1.49
1.802999,0.4902,-0.8692,-1.2021,1.562
1.812195,0.4902,-0.8692,-1.2021,1.562
1.826686,0.3537,-0.6221,-1.4435,1.611
1.831506,0.3537,-0.6221,-1.4435,1.611
1.845374,0.4138,-0.6931,-1.4505,1.66
1.851585,0.4138,-0.6931,-1.4505,1.66
1.8621,0.5706,-0.7652,-1.2782,1.595
1.876532,0.5706,-0.7652,-1.2782,1.595
1.882131,0.917,-0.8926,-1.0286,1.642
1.892632,0.917,-0.8926,-1.0286,1.642
1.902182,1.2181,-0.9433,-0.7438,1.711
1.911688,1.2181,-0.9433,-0.7438,1.711
1.925483,1.2611,-0.8161,-0.3039,1.533
1.932226,1.2611,-0.8161,-0.3039,1.533
1.944649,1.3414,-0.7261,-0.2885,1.552
1.95347,1.3414,-0.7261,-0.2885,1.552
1.961346,1.5035,-0.674,-0.487,1.718
1.975634,1.5035,-0.674,-0.487,1.718
1.98182,1.5148,-0.4533,-0.7198,1.737
1.996045,1.5148,-0.4533,-0.7198,1.737
2.00209,1.3471,-0.2566,-0.7686,1.572
2.011748,1.3471,-0.2566,-0.7686,1.572
2.025474,1.0514,-0.1348,-0.606,1.221
2.0308,1.0514,-0.1348,-0.606,1.221
2.045915,0.6932,0.032,-0.3896,0.796
2.051249,0.6932,0.032,-0.3896,0.796
2.061274,0.481,0.3095,-0.1171,0.584
2.077021,0.481,0.3095,-0.1171,0.584
2.082426,0.6086,0.5328,0.2427,0.844
2.093323,0.6086,0.5328,0.2427,0.844
2.101137,0.9214,0.7743,0.311,1.243
2.110175,0.9214,0.7743,0.311,1.243
2.125265,1.3405,0.8375,0.2028,1.594
2.130408,1.3405,0.8375,0.2028,1.594
