time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001968,0.4991,0.7559,-0.3449,0.969
0.002555,0.4991,0.7559,-0.3449,0.969
0.002873,0.4991,0.7559,-0.3449,0.969
0.003158,0.4991,0.7559,-0.3449,0.969
0.003379,0.741,0.6444,-0.5037,1.104
0.003581,0.741,0.6444,-0.5037,1.104
0.003879,0.741,0.6444,-0.5037,1.104
0.004195,0.741,0.6444,-0.5037,1.104
0.010237,0.741,0.6444,-0.5037,1.104
0.010792,0.741,0.6444,-0.5037,1.104
0.011154,0.741,0.6444,-0.5037,1.104
0.01152,0.741,0.6444,-0.5037,1.104
0.018094,0.9089,0.4557,-0.6205,1.191
0.018854,0.9089,0.4557,-0.6205,1.191
0.021835,0.9089,0.4557,-0.6205,1.191
0.022398,0.9089,0.4557,-0.6205,1.191
0.034227,0.9089,0.4557,-0.6205,1.191
0.034848,0.9089,0.4557,-0.6205,1.191
0.035298,0.9089,0.4557,-0.6205,1.191
0.035714,0.9089,0.4557,-0.6205,1.191
0.036117,0.6704,0.3927,-0.6496,1.013
0.036384,0.6704,0.3927,-0.6496,1.013
0.051195,0.6704,0.3927,-0.6496,1.013
0.051926,0.6704,0.3927,-0.6496,1.013
0.052326,0.6704,0.3927,-0.6496,1.013
0.052627,0.6704,0.3927,-0.6496,1.013
0.053132,0.6704,0.3927,-0.6496,1.013
0.053474,0.6704,0.3927,-0.6496,1.013
0.070033,0.3933,0.3201,-0.7991,0.946
0.070969,0.3933,0.3201,-0.7991,0.946
0.071785,0.3933,0.3201,-0.7991,0.946
0.072567,0.3933,0.3201,-0.7991,0.946
0.073805,0.3933,0.3201,-0.7991,0.946
0.074383,0.3933,0.3201,-0.7991,0.946
0.07478,0.3933,0.3201,-0.7991,0.946
0.075082,0.3933,0.3201,-0.7991,0.946
0.079603,0.1672,0.3211,-0.8088,0.886
0.080175,0.1672,0.3211,-0.8088,0.886
0.082578,0.1672,0.3211,-0.8088,0.886
0.083165,0.1672,0.3211,-0.8088,0.886
0.097679,0.1672,0.3211,-0.8088,0.886
0.098279,0.1672,0.3211,-0.8088,0.886
0.098756,0.1672,0.3211,-0.8088,0.886
0.099166,0.1672,0.3211,-0.8088,0.886
0.099478,0.1063,0.2884,-0.7331,0.795
0.09989,0.1063,0.2884,-0.7331,0.795
0.101902,0.1063,0.2884,-0.7331,0.795
0.102485,0.1063,0.2884,-0.7331,0.795
0.11331,0.1063,0.2884,-0.7331,0.795
0.114016,0.1063,0.2884,-0.7331,0.795
0.114406,0.1063,0.2884,-0.7331,0.795
0.114761,0.1063,0.2884,-0.7331,0.795
0.118293,0.2762,0.2767,-0.5904,0.708
0.118763,0.2762,0.2767,-0.5904,0.708
0.13742,0.2762,0.2767,-0.5904,0.708
0.138079,0.2762,0.2767,-0.5904,0.708
0.138656,0.2762,0.2767,-0.5904,0.708
0.139045,0.2762,0.2767,-0.5904,0.708
0.13971,0.2762,0.2767,-0.5904,0.708
0.140638,0.2762,0.2767,-0.5904,0.708
0.141245,0.3446,0.3536,-0.579,0.761
0.142021,0.3446,0.3536,-0.579,0.761
0.14239,0.3446,0.3536,-0.579,0.761
0.142707,0.3446,0.3536,-0.579,0.761
0.154625,0.3446,0.3536,-0.579,0.761
0.155585,0.3446,0.3536,-0.579,0.761
0.156382,0.3446,0.3536,-0.579,0.761
0.157214,0.3446,0.3536,-0.579,0.761
0.157915,0.4846,0.4731,-0.4495,0.813
0.158794,0.4846,0.4731,-0.4495,0.813
0.163398,0.4846,0.4731,-0.4495,0.813
0.16435,0.4846,0.4731,-0.4495,0.813
0.165255,0.4846,0.4731,-0.4495,0.813
0.165696,0.4846,0.4731,-0.4495,0.813
0.174438,0.4846,0.4731,-0.4495,0.813
0.175272,0.4846,0.4731,-0.4495,0.813
0.176018,0.7313,0.504,-0.244,0.921
0.17678,0.7313,0.504,-0.244,0.921
0.181618,0.7313,0.504,-0.244,0.921
0.181993,0.7313,0.504,-0.244,0.921
0.196598,0.7313,0.504,-0.244,0.921
0.197439,0.7313,0.504,-0.244,0.921
0.198206,0.7313,0.504,-0.244,0.921
0.198903,0.7313,0.504,-0.244,0.921
0.199619,0.8433,0.5419,0.0311,1.003
0.201175,0.8433,0.5419,0.0311,1.003
0.201929,0.8433,0.5419,0.0311,1.003
0.202707,0.8433,0.5419,0.0311,1.003
0.207784,0.8433,0.5419,0.0311,1.003
0.208922,0.8433,0.5419,0.0311,1.003
0.209714,0.8433,0.5419,0.0311,1.003
0.21044,0.8433,0.5419,0.0311,1.003
0.22179,0.9286,0.5608,0.2216,1.107
0.222604,0.9286,0.5608,0.2216,1.107
0.223257,0.9286,0.5608,0.2216,1.107
0.224051,0.9286,0.5608,0.2216,1.107
0.224884,0.9286,0.5608,0.2216,1.107
0.225707,0.9286,0.5608,0.2216,1.107
0.236114,0.9286,0.5608,0.2216,1.107
0.23645,0.9286,0.5608,0.2216,1.107
0.237182,0.9359,0.4957,0.297,1.1
0.237827,0.9359,0.4957,0.297,1.1
0.247978,0.9359,0.4957,0.297,1.1
0.24851,0.9359,0.4957,0.297,1.1
0.249122,0.9359,0.4957,0.297,1.1
0.249401,0.9359,0.4957,0.297,1.1
0.249623,0.9359,0.4957,0.297,1.1
0.249834,0.9359,0.4957,0.297,1.1
0.258922,0.7113,0.4116,0.3782,0.905
0.259905,0.7113,0.4116,0.3782,0.905
0.260412,0.7113,0.4116,0.3782,0.905
0.26094,0.7113,0.4116,0.3782,0.905
0.266183,0.7113,0.4116,0.3782,0.905
0.266469,0.7113,0.4116,0.3782,0.905
0.281491,0.7113,0.4116,0.3782,0.905
0.282279,0.7113,0.4116,0.3782,0.905
0.282607,0.1109,0.63,0.2829,0.699
0.282826,0.1109,0.63,0.2829,0.699
0.283051,0.1109,0.63,0.2829,0.699
0.283255,0.1109,0.63,0.2829,0.699
0.286554,0.1109,0.63,0.2829,0.699
0.286862,0.1109,0.63,0.2829,0.699
0.299965,0.1109,0.63,0.2829,0.699
0.300587,0.1109,0.63,0.2829,0.699
0.301045,-0.1164,0.3182,0.3508,0.488
0.301354,-0.1164,0.3182,0.3508,0.488
0.301584,-0.1164,0.3182,0.3508,0.488
0.301796,-0.1164,0.3182,0.3508,0.488
0.315498,-0.1164,0.3182,0.3508,0.488
0.315906,-0.1164,0.3182,0.3508,0.488
0.316186,-0.1164,0.3182,0.3508,0.488
0.316453,-0.1164,0.3182,0.3508,0.488
0.316863,-0.9039,0.5077,0.3891,1.107
0.317453,-0.9039,0.5077,0.3891,1.107
0.326232,-0.9039,0.5077,0.3891,1.107
0.326828,-0.9039,0.5077,0.3891,1.107
0.327364,-0.9039,0.5077,0.3891,1.107
0.32783,-0.9039,0.5077,0.3891,1.107
0.330763,-0.9039,0.5077,0.3891,1.107
0.331427,-0.9039,0.5077,0.3891,1.107
0.33515,-1.2244,0.3283,0.4392,1.342
0.335433,-1.2244,0.3283,0.4392,1.342
0.346195,-1.2244,0.3283,0.4392,1.342
0.346915,-1.2244,0.3283,0.4392,1.342
0.347218,-1.2244,0.3283,0.4392,1.342
0.347462,-1.2244,0.3283,0.4392,1.342
0.350155,-1.2244,0.3283,0.4392,1.342
0.350479,-1.2244,0.3283,0.4392,1.342
0.358242,-1.2758,-0.1928,0.4079,1.353
0.359699,-1.2758,-0.1928,0.4079,1.353
0.360401,-1.2758,-0.1928,0.4079,1.353
0.361118,-1.2758,-0.1928,0.4079,1.353
0.365564,-1.2758,-0.1928,0.4079,1.353
0.365876,-1.2758,-0.1928,0.4079,1.353
0.378651,-1.2758,-0.1928,0.4079,1.353
0.379287,-1.2758,-0.1928,0.4079,1.353
0.379804,-1.3032,-0.2264,0.8575,1.576
0.380167,-1.3032,-0.2264,0.8575,1.576
0.380556,-1.3032,-0.2264,0.8575,1.576
0.381024,-1.3032,-0.2264,0.8575,1.576
0.385861,-1.3032,-0.2264,0.8575,1.576
0.386362,-1.3032,-0.2264,0.8575,1.576
0.395638,-1.3032,-0.2264,0.8575,1.576
0.396391,-1.3032,-0.2264,0.8575,1.576
0.396897,-0.6594,-0.5988,1.3483,1.616
0.397851,-0.6594,-0.5988,1.3483,1.616
0.401325,-0.6594,-0.5988,1.3483,1.616
