time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002902,-0.4492,-0.7554,0.5487,1.036
0.004152,-0.3893,-0.6645,0.1976,0.795
0.014594,-0.3893,-0.6645,0.1976,0.795
0.029306,-0.4552,-0.56,0.0223,0.722
0.035467,-0.4552,-0.56,0.0223,0.722
0.052166,-0.5767,-0.4776,-0.2005,0.775
0.05379,-0.5767,-0.4776,-0.2005,0.775
0.06983,-0.6166,-0.4828,-0.3316,0.85
0.095934,-0.6166,-0.4828,-0.3316,0.85
0.097202,-0.6134,-0.5431,-0.2663,0.861
0.098297,-0.6134,-0.5431,-0.2663,0.861
0.114515,-0.6647,-0.4691,-0.2881,0.863
0.115668,-0.6647,-0.4691,-0.2881,0.863
0.126668,-0.6549,-0.4371,-0.3882,0.878
0.142072,-0.6549,-0.4371,-0.3882,0.878
0.143144,-0.6147,-0.374,-0.3272,0.79
0.15814,-0.6147,-0.374,-0.3272,0.79
0.161991,-0.5746,-0.4315,-0.1716,0.739
0.178861,-0.5746,-0.4315,-0.1716,0.739
0.194568,-0.6395,-0.4859,-0.0046,0.803
0.195822,-0.6395,-0.4859,-0.0046,0.803
0.210964,-0.8233,-0.4793,0.1429,0.963
0.212656,-0.8233,-0.4793,0.1429,0.963
0.226637,-0.8632,-0.5526,0.1268,1.033
0.241261,-0.8632,-0.5526,0.1268,1.033
0.242418,-0.9469,-0.5417,-0.0119,1.091
0.257337,-0.9469,-0.5417,-0.0119,1.091
0.260753,-1.0473,-0.5047,-0.2079,1.181
0.27655,-1.0473,-0.5047,-0.2079,1.181
0.286428,-1.1939,-0.4516,-0.3518,1.324
0.290895,-1.1939,-0.4516,-0.3518,1.324
0.303351,-1.2396,-0.3473,-0.3936,1.346
0.31079,-1.2396,-0.3473,-0.3936,1.346
0.330299,-1.1277,-0.2662,-0.2953,1.196
0.331926,-1.1277,-0.2662,-0.2953,1.196
0.345502,-0.9738,-0.2578,-0.1015,1.012
0.368389,-0.9738,-0.2578,-0.1015,1.012
0.369805,-0.8086,-0.2763,0.0883,0.859
0.370862,-0.8086,-0.2763,0.0883,0.859
0.382655,-0.7622,-0.252,0.2276,0.834
0.390428,-0.7622,-0.252,0.2276,0.834
0.411939,-0.6396,-0.2637,0.2583,0.738
0.413363,-0.6396,-0.2637,0.2583,0.738
0.42848,-0.5589,-0.214,0.2238,0.639
0.430919,-0.5589,-0.214,0.2238,0.639
0.445315,-0.5047,-0.1469,0.1271,0.541
0.467386,-0.5047,-0.1469,0.1271,0.541
0.4687,-0.4677,-0.0634,-0.0479,0.474
0.477689,-0.4677,-0.0634,-0.0479,0.474
0.478946,-0.4768,0.0697,-0.2368,0.537
0.49526,-0.4768,0.0697,-0.2368,0.537
0.503035,-0.4596,0.144,-0.314,0.575
0.510575,-0.4596,0.144,-0.314,0.575
0.521492,-0.4848,0.1635,-0.2096,0.553
0.530507,-0.4848,0.1635,-0.2096,0.553
0.539027,-0.5429,0.1379,-0.1356,0.576
0.561045,-0.5429,0.1379,-0.1356,0.576
0.562367,-0.6351,0.1223,-0.119,0.658
0.576382,-0.6351,0.1223,-0.119,0.658
0.578873,-0.6801,0.1785,-0.2447,0.744
0.594365,-0.6801,0.1785,-0.2447,0.744
0.605185,-0.6645,0.2718,-0.2647,0.765
0.614408,-0.6645,0.2718,-0.2647,0.765
0.629919,-0.5659,0.2368,-0.3124,0.688
0.631565,-0.5659,0.2368,-0.3124,0.688
0.656577,-0.558,0.2054,-0.3304,0.68
0.657799,-0.558,0.2054,-0.3304,0.68
0.673084,-0.5508,0.183,-0.2239,0.622
0.674441,-0.5508,0.183,-0.2239,0.622
0.69184,-0.4577,0.1311,-0.168,0.505
0.692894,-0.4577,0.1311,-0.168,0.505
0.702005,-0.3087,0.124,-0.1802,0.378
0.720384,-0.3087,0.124,-0.1802,0.378
0.72142,-0.1272,0.0879,-0.1215,0.197
0.746917,-0.1272,0.0879,-0.1215,0.197
0.748065,-0.0045,0.0702,-0.0999,0.122
0.749739,-0.0045,0.0702,-0.0999,0.122
0.763193,-0.0105,0.1428,-0.3474,0.376
0.777245,-0.0105,0.1428,-0.3474,0.376
0.779529,0.2551,0.088,-0.8887,0.929
0.789149,0.2551,0.088,-0.8887,0.929
0.804288,0.291,-0.0238,-1.4745,1.503
0.809243,0.291,-0.0238,-1.4745,1.503
0.821204,0.291,-0.0238,-1.4745,1.503
0.829259,0.0509,-0.0723,-0.9566,0.961
0.838789,0.2188,-0.1297,-0.4356,0.504
0.86769,0.2188,-0.1297,-0.4356,0.504
0.869001,0.696,-0.1829,0.2564,0.764
0.870444,0.696,-0.1829,0.2564,0.764
0.881272,1.3647,-0.5363,0.8709,1.705
0.890285,1.3647,-0.5363,0.8709,1.705
0.90532,1.4855,0.005,2.1151,2.585
0.908696,1.4855,0.005,2.1151,2.585
0.920794,1.4855,0.005,2.1151,2.585
0.929394,0.9906,0.0559,1.3841,1.703
0.938849,0.8111,-0.3413,0.3814,0.959
0.962166,0.8111,-0.3413,0.3814,0.959
0.963089,0.6477,-0.2313,0.1138,0.697
0.976339,0.6477,-0.2313,0.1138,0.697
0.987878,0.9795,-0.3147,-0.0807,1.032
0.99042,0.9795,-0.3147,-0.0807,1.032
1.004375,1.1658,-0.2083,-0.1592,1.195
1.008371,1.1658,-0.2083,-0.1592,1.195
1.021003,1.075,0.0425,0.0438,1.077
1.029182,1.075,0.0425,0.0438,1.077
1.038572,1.075,0.0425,0.0438,1.077
1.067244,1.1062,-0.4977,0.1661,1.224
1.068642,1.1364,-0.5718,0.2828,1.303
1.081264,1.1364,-0.5718,0.2828,1.303
1.082819,1.1364,-0.5718,0.2828,1.303
1.093219,0.9149,-0.6046,-0.0328,1.097
1.106109,0.9149,-0.6046,-0.0328,1.097
1.108322,0.7007,-0.422,-0.4521,0.935
1.135809,0.6734,-0.3366,-0.536,0.924
1.137245,0.6734,-0.3366,-0.536,0.924
1.138427,0.6734,-0.3366,-0.536,0.924
1.148103,0.6513,-0.3681,-0.7698,1.073
1.161214,0.6513,-0.3681,-0.7698,1.073
1.175577,0.4561,-0.2954,-0.8291,0.991
1.18924,0.3668,-0.3695,-0.7738,0.933
1.190853,0.3668,-0.3695,-0.7738,0.933
1.215102,0.3668,-0.3695,-0.7738,0.933
1.216294,-0.0893,-0.2405,-0.5178,0.578
1.218205,-0.0893,-0.2405,-0.5178,0.578
1.229376,-0.1032,-0.3383,-0.24,0.427
1.239409,-0.1032,-0.3383,-0.24,0.427
1.259591,-0.0208,-0.5118,0.2159,0.556
1.260633,-0.0208,-0.5118,0.2159,0.556
1.276009,0.1014,-0.6364,0.5323,0.836
1.279608,0.0961,-0.6199,0.6432,0.898
1.297152,0.0961,-0.6199,0.6432,0.898
1.298496,0.0961,-0.6199,0.6432,0.898
1.308151,-0.1363,-0.3478,0.4425,0.579
1.459278,-0.1651,-0.2386,0.3278,0.438
1.460375,-0.1651,-0.2386,0.3278,0.438
1.461507,-0.1651,-0.2386,0.3278,0.438
1.462633,-0.0355,-0.0698,-0.1123,0.137
1.463679,-0.0355,-0.0698,-0.1123,0.137
1.464585,0.0181,0.1442,-0.4879,0.509
1.4658,0.0181,0.1442,-0.4879,0.509
1.466945,-0.03,0.3498,-0.6434,0.733
1.46804,-0.03,0.3498,-0.6434,0.733
1.469255,0.0156,0.5391,-0.9076,1.056
1.470929,0.0156,0.5391,-0.9076,1.056
1.472029,-0.006,0.6083,-0.8839,1.073
1.473067,-0.006,0.6083,-0.8839,1.073
1.474348,-0.1561,0.7802,-1.0117,1.287
1.475698,-0.1561,0.7802,-1.0117,1.287
1.476599,-0.3524,0.8149,-0.9389,1.292
1.477799,-0.3524,0.8149,-0.9389,1.292
1.489227,-0.5713,0.8317,-0.7604,1.263
1.497015,-0.5713,0.8317,-0.7604,1.263
1.532206,-0.7568,0.7814,-0.5416,1.215
1.533995,-0.8447,0.7217,-0.3575,1.167
