time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.854,-7.58,-5.81,6.94,11.81
0.864,-7.4,-5.96,7.04,11.82
0.874,-6.93,-6.3,6.8,11.57
0.884,-5.93,-6.9,6.35,11.1
0.894,-4.68,-7.6,5.9,10.7
0.904,-3.1,-8.22,5.34,10.28
0.914,-1.43,-8.8,4.65,10.06
0.924,0.24,-9.25,3.93,10.06
0.933,1.77,-9.56,3.55,10.35
0.943,3.16,-9.82,3.34,10.85
0.953,4.52,-10,3.06,11.39
0.963,5.9,-10.01,2.83,11.96
0.973,7.19,-9.84,2.69,12.48
0.983,8.24,-9.52,2.41,12.81
0.993,8.97,-9.15,2.01,12.97
1.003,9.54,-8.7,1.56,13
1.013,10,-8.24,1.13,13.01
1.023,10.25,-7.75,0.94,12.89
1.033,10.4,-7.39,0.83,12.79
1.043,10.42,-7.08,0.78,12.63
1.053,10.41,-6.86,0.77,12.49
1.062,10.45,-6.65,0.66,12.41
1.072,10.6,-6.61,0.36,12.5
1.082,10.68,-6.64,0.23,12.57
1.092,10.86,-6.66,0.47,12.75
1.102,11.07,-6.64,0.73,12.93
1.112,11.23,-6.61,0.88,13.05
1.122,11.31,-6.59,1.08,13.13
1.132,11.2,-6.74,1.3,13.14
1.142,11.13,-6.86,1.49,13.16
1.152,11.06,-6.94,1.7,13.17
1.162,11.07,-7.13,1.79,13.29
1.172,11.24,-7.27,1.89,13.52
1.182,11.46,-7.54,2.13,13.89
1.192,11.53,-7.61,2.8,14.09
1.202,11.19,-7.17,3.93,13.86
1.212,10.14,-6.74,4.63,13.03
1.221,8.6,-6.12,4.89,11.64
1.232,6.88,-5.39,4.74,9.95
1.241,4.74,-5.37,3.98,8.19
1.251,2.98,-6.02,2.4,7.13
1.261,1.95,-6.88,0.6,7.17
1.271,1.67,-8.05,-1.09,8.29
1.281,2.12,-9.37,-1.82,9.78
1.291,2.73,-10.18,-1.48,10.64
1.301,2.66,-10.7,-0.51,11.04
1.311,2.29,-11.17,0.88,11.43
1.321,1.24,-11.28,2.07,11.53
1.331,-0.53,-10.78,2.86,11.17
1.341,-1.89,-10.38,2.58,10.86
1.351,-2.56,-10.41,1.63,10.84
1.36,-3.26,-10.65,0.8,11.16
1.37,-4.07,-10.62,0.28,11.37
1.38,-4.85,-10.4,-0.12,11.48
1.39,-5.58,-9.8,-0.41,11.29
1.4,-6.27,-9.02,-0.41,10.99
1.41,-6.62,-8.05,-0.11,10.42
1.42,-6.71,-6.77,0.36,9.54
1.43,-6.92,-5.42,0.79,8.83
1.44,-7.17,-4.13,1.04,8.34
1.45,-7.4,-3,1.2,8.08
1.46,-7.39,-1.9,1.35,7.75
1.47,-7.12,-0.93,1.51,7.34
1.48,-6.81,-0.29,1.62,7
1.49,-6.4,0.46,1.83,6.67
1.5,-6.26,1.19,2,6.68
1.509,-6.39,1.73,1.85,6.87
1.519,-6.45,2.27,1.12,6.93
1.529,-6.5,2.79,-0.1,7.08
1.539,-6.62,3.14,-1.48,7.47
1.549,-6.72,3.49,-2.55,7.99
1.56,-6.75,3.83,-3.44,8.49
1.569,-6.65,4.11,-4.02,8.79
1.579,-6.64,4.23,-4.26,8.95
1.589,-6.79,4.57,-4.08,9.14
1.599,-7.03,4.8,-4.07,9.44
1.609,-7.3,4.71,-4.69,9.87
1.619,-7.53,4.61,-5.52,10.41
1.629,-7.75,4.52,-6.07,10.83
1.639,-8,4.37,-6.31,11.09
1.649,-8.42,4.08,-6.34,11.3
1.658,-9.05,3.81,-6.06,11.55
1.669,-9.71,3.56,-5.63,11.77
1.678,-10.32,3.43,-5.23,12.06
1.688,-11.19,3.3,-4.83,12.62
1.698,-12.26,3.14,-4.34,13.38
1.708,-13.27,3.1,-3.91,14.18
1.718,-13.99,3.17,-3.43,14.75
1.728,-14.6,3.3,-2.87,15.24
1.738,-15.07,3.49,-2.05,15.61
1.748,-15.47,3.25,-1.06,15.84
1.758,-15.89,2.53,0.24,16.09
1.768,-16.56,1.22,1.67,16.69
1.778,-16.9,-0.52,3.02,17.17
1.788,-16.42,-2.28,3.76,17
1.797,-15.15,-3.49,3.92,16.03
1.807,-13.83,-3.72,3.87,14.84
1.817,-12.98,-3.46,3.99,14.02
1.827,-12.43,-3.54,4.57,13.71
1.837,-11.89,-3.76,5.25,13.53
1.847,-11.55,-4.07,5.69,13.5
1.857,-11.52,-4.86,6.2,13.96
1.867,-11.56,-6.16,6.87,14.79
1.877,-11.45,-7.42,7.38,15.51
1.887,-10.88,-8.21,7.7,15.65
1.897,-9.92,-8.74,7.87,15.39
1.907,-9.02,-8.71,8.23,15
1.917,-8.29,-8.34,8.82,14.7
1.927,-7.62,-7.89,9.46,14.49
1.936,-6.88,-7.84,10.1,14.52
1.946,-6.2,-8.27,10.96,15.07
1.956,-5.12,-8.7,11.43,15.25
1.966,-3.98,-9.17,11.28,15.07
1.976,-2.92,-9.59,10.7,14.66
1.986,-1.91,-9.95,9.64,13.99
1.996,-1.04,-10.12,8.56,13.3
2.006,-0.04,-10.49,7.56,12.93
2.016,1.01,-10.99,6.71,12.92
2.026,2.14,-11.41,6.15,13.13
2.036,3.25,-11.84,5.92,13.63
2.046,4.33,-12.15,5.95,14.2
2.056,5.35,-12.35,5.95,14.72
2.066,6.33,-12.72,5.7,15.31
2.075,7.19,-12.92,5.31,15.71
2.086,7.81,-12.89,4.88,15.84
2.095,8.13,-12.59,4.43,15.62
2.105,8.26,-12.26,3.85,15.28
2.115,8.41,-11.93,3.36,14.98
2.125,8.72,-11.56,3.09,14.8
2.135,9.02,-11.41,2.91,14.83
2.145,9.25,-11.62,2.68,15.1
2.155,9.75,-11.81,2.46,15.51
2.165,10.32,-11.88,2.25,15.89
2.175,10.86,-11.97,2.13,16.3
2.185,11.53,-11.94,2.04,16.73
2.195,12.28,-11.64,2.11,17.05
2.205,12.78,-11.26,2.35,17.2
2.215,13.16,-10.95,2.64,17.32
2.224,13.35,-10.65,2.89,17.33
2.234,13.41,-10.41,3.12,17.26
2.244,13.34,-10.36,3.15,17.18
2.254,13.33,-10.42,2.85,17.15
2.264,13.35,-10.4,2.55,17.11
2.274,13.05,-10.52,2.6,16.96
2.284,12.28,-10.47,3.34,16.48
2.294,11.17,-10.15,3.9,15.58
2.304,9.85,-9.83,3.75,14.41
2.314,8.58,-9.6,2.96,13.21
2.324,7.48,-9.6,1.43,12.25
2.334,6.39,-9.53,-0.84,11.5
2.344,5.03,-9.44,-4.03,11.43
2.354,3.77,-9.34,-7.33,12.46
2.364,2.6,-9.3,-9.7,13.68
2.374,1.51,-9.26,-10.16,13.83
2.383,0.88,-9.48,-8.4,12.7
2.393,0.48,-10.1,-5.43,11.48
2.403,0.05,-11.22,-2.49,11.49
2.413,-0.19,-12.88,-0.14,12.88
2.423,-0.64,-14.57,1.72,14.68
2.433,-1.52,-15.86,3.23,16.26
2.443,-2.87,-16.99,4.19,17.74
2.453,-4.72,-17.94,4.7,19.13
2.463,-6.89,-18.38,5.07,20.28
2.473,-8.97,-18.27,5.17,21
2.483,-10.96,-17.67,4.8,21.34
2.493,-12.81,-16.84,4.09,21.55
2.503,-14.65,-15.19,2.93,21.31
2.513,-16.1,-13.01,1.28,20.74
2.523,-16.84,-10.69,-0.64,19.96
2.533,-17.09,-8.2,-2.28,19.09
2.543,-17.33,-5.41,-2.95,18.39
2.552,-17.67,-2.71,-2.43,18.04
2.562,-17.91,-0.58,-1.24,17.97
2.572,-17.92,1.1,-0.01,17.95
2.582,-17.37,2.31,0.84,17.55
2.592,-16.98,2.79,1.2,17.25
2.602,-16.74,2.81,1.1,17.01
2.612,-16.24,2.88,0.34,16.49
2.622,-14.87,2.92,-0.96,15.18
2.632,-13.38,2.71,-2.03,13.8
2.642,-12.42,2.26,-2.42,12.86
2.651,-11.47,1.96,-2.15,11.83
2.661,-10.3,1.59,-1.57,10.54
2.671,-9.23,1.3,-1.06,9.38
2.681,-8.69,1.07,-0.91,8.8
2.691,-8.71,0.82,-1.12,8.82
2.701,-8.81,0.93,-2.05,9.09
2.711,-9.04,1.27,-3.78,9.88
2.721,-9.38,1.88,-5.73,11.15
2.731,-9.75,2.6,-7.4,12.52
2.741,-10.14,3.01,-8.4,13.51
2.751,-10.27,3.22,-8.54,13.74
2.761,-10.62,3.28,-7.82,13.59
2.771,-11.15,3.04,-6.57,13.3
2.781,-11.72,2.51,-5.2,13.06
2.791,-11.58,1.52,-3.86,12.3
2.8,-11.02,0.3,-2.06,11.22
2.811,-10.38,-0.63,0.16,10.4
2.82,-9.78,-1.1,2.84,10.24
2.83,-9.43,-1.55,5.24,10.9
2.84,-9.4,-2.13,6.79,11.79
2.85,-9.77,-3.13,7.28,12.58
2.86,-10.07,-4.64,7.05,13.14
2.87,-10.06,-6.27,6.71,13.63
2.88,-9.53,-7.63,6.4,13.78
2.89,-9.07,-8.2,6.33,13.77
2.9,-8.8,-8.09,6.34,13.53
2.91,-8.6,-7.77,6.62,13.35
2.92,-8.39,-7.31,7.01,13.15
2.93,-8.27,-7.03,7.19,13.02
2.94,-7.99,-7.41,7.24,13.08
2.949,-7.54,-8.38,7.19,13.37
2.959,-7.04,-9.61,6.9,13.76
2.969,-6.26,-10.75,6.55,14.06
2.979,-5.2,-11.86,6.45,14.47
2.989,-3.43,-12.61,7.07,14.86
2.999,-1.4,-12.63,8.05,15.04
3.009,-0.14,-12.11,9.07,15.13
3.019,0.32,-11.25,9.52,14.74
3.029,0.23,-10.34,9.28,13.9
3.039,0.12,-9.79,8.36,12.88
3.049,0.15,-9.5,6.95,11.77
3.059,0.17,-9.59,5.31,10.96
3.069,0.77,-10.66,3.98,11.4
3.079,2.79,-11.9,3.34,12.67
3.089,4.86,-12.72,3.69,14.11
3.098,6.33,-12.56,4.54,14.78
3.108,7.05,-12.18,4.82,14.88
3.118,7.29,-11.74,4.61,14.56
3.128,7.25,-11.25,4.32,14.06
3.138,7.28,-10.67,3.77,13.46
3.148,7.42,-10.2,2.8,12.92
3.158,7.58,-9.98,1.72,12.65
3.168,8.31,-10.09,0.81,13.09
3.178,9.7,-10.31,0.31,14.16
3.188,11.02,-10.34,0.24,15.11
3.198,12.11,-10.02,0.32,15.72
3.208,12.62,-9.47,0.25,15.78
3.218,12.68,-9.24,0.02,15.69
3.228,12.77,-9.06,-0.26,15.66
3.238,12.72,-8.94,-0.57,15.56
3.247,13.02,-9.02,-1.11,15.87
3.257,13.69,-9.21,-1.69,16.59
3.267,14.1,-9.13,-1.82,16.9
3.277,14.28,-8.99,-1.92,16.98
3.287,14.42,-9.01,-1.94,17.11
3.297,14.55,-9.01,-1.82,17.21
3.307,14.51,-9.11,-1.85,17.23
3.317,14.1,-9,-1.75,16.82
3.327,13.09,-8.73,-1.3,15.79
3.337,11.97,-8.48,-0.8,14.69
3.347,10.76,-8.06,-0.25,13.45
3.357,9.57,-7.59,0.13,12.21
3.367,8.63,-7.41,0.07,11.38
3.377,7.99,-7.64,-0.54,11.07
3.386,7.48,-8.28,-1.29,11.23
3.396,6.94,-8.98,-1.75,11.48
3.406,6.12,-9.73,-2.08,11.68
3.416,5.35,-10.65,-2.2,12.12
3.426,4.69,-11.44,-1.96,12.52
3.436,3.91,-12.25,-1.12,12.9
3.446,3.07,-13.06,0.18,13.42
3.456,2.01,-13.49,1.74,13.75
3.466,0.84,-13.62,3.15,14
3.476,-0.27,-13.63,4.09,14.23
3.486,-1.44,-13.55,4.8,14.45
3.496,-2.6,-13.51,5.36,14.77
3.506,-3.62,-13.52,5.88,15.18
3.516,-4.38,-13.55,6.16,15.52
3.526,-5.16,-13.53,6.45,15.85
3.536,-5.95,-13.38,6.63,16.07
3.545,-7.09,-13,6.53,16.18
3.555,-8.81,-12.14,6.02,16.16
3.565,-10.59,-10.36,4.8,15.58
3.575,-12.06,-8.23,3.19,14.95
3.585,-13.1,-5.93,1.26,14.43
3.595,-13.95,-3.61,-0.36,14.41
3.605,-14.61,-1.38,-1.05,14.71
3.615,-15.24,0.68,-0.77,15.28
3.625,-15.79,2.59,0.2,16
3.635,-15.81,3.96,1.54,16.37
3.645,-15.22,4.79,2.78,16.2
3.655,-14.38,4.94,3.36,15.57
3.665,-12.95,4.57,3.11,14.09
3.674,-11.17,3.94,2.15,12.04
3.684,-9.62,3.18,0.81,10.17
3.694,-8.39,2.48,-0.47,8.76
3.704,-7.44,1.78,-1.65,7.82
3.714,-6.37,1.09,-2.64,6.98
3.724,-5.18,0.59,-3.31,6.18
3.734,-4.36,0.36,-3.6,5.66
3.744,-3.83,0.36,-3.71,5.34
3.754,-3.42,0.73,-3.87,5.22
3.764,-3.66,1.4,-3.69,5.38
3.774,-4.04,2.13,-3.55,5.78
3.784,-4.32,2.82,-3.53,6.25
3.794,-4.83,3.17,-3.37,6.69
3.804,-5.77,3.07,-2.89,7.15
3.813,-6.85,2.62,-2.51,7.75
3.823,-7.69,1.96,-2.08,8.21
3.833,-8.78,1.28,-1.33,8.97
3.843,-9.79,0.61,-0.44,9.82
3.853,-10.48,0.18,0.44,10.49
3.863,-11.06,0,1.13,11.12
3.873,-11.4,0.13,1.7,11.52
3.883,-11.8,0.58,2.31,12.04
3.893,-12.41,0.86,2.79,12.75
3.903,-12.97,0.69,3.01,13.33
3.913,-13.25,0.06,3.35,13.66
3.923,-12.91,-0.85,3.7,13.45
3.933,-12.13,-1.78,3.59,12.77
3.942,-10.79,-2.78,3.06,11.55
3.953,-9.32,-3.41,2.83,10.32
3.962,-8.36,-3.84,3.23,9.75
3.972,-7.73,-4.24,3.74,9.58
3.982,-7,-4.48,3.91,9.18
3.992,-6.27,-4.68,3.54,8.59
4.002,-5.68,-5.02,2.93,8.13
4.012,-5.07,-5.59,2.4,7.92
4.022,-4.44,-6.42,2.02,8.06
4.032,-3.87,-7.38,1.88,8.54
4.042,-3.33,-8.24,1.98,9.1
4.052,-2.96,-8.77,2.19,9.51
4.062,-2.46,-9.06,2.37,9.68
4.072,-1.57,-8.95,2.09,9.32
4.082,-0.94,-8.19,1.63,8.4
4.092,-0.86,-7.16,1.23,7.31
4.102,-1.12,-6.15,1,6.33
4.111,-1.17,-5.37,0.98,5.58
4.121,-0.97,-4.91,1.16,5.14
4.131,-0.63,-4.73,1.56,5.02
4.141,-0.23,-4.84,2.04,5.26
4.151,0.31,-5.2,2.35,5.72
4.161,1.03,-5.78,2.53,6.39
4.171,1.85,-6.43,2.72,7.22
4.181,2.83,-6.82,2.71,7.87
4.191,3.86,-7,2.28,8.31
4.201,4.45,-7.23,1.51,8.62
4.211,5.05,-7.46,0.51,9.02
4.221,5.96,-7.9,-0.45,9.91
4.231,6.93,-8.62,-0.95,11.1
4.241,7.65,-9.2,-0.5,11.98
4.25,8.26,-9.22,0.55,12.39
4.26,8.79,-9.04,1.35,12.68
4.27,9.3,-9.08,1.56,13.09
4.28,10.09,-9,1.41,13.59
4.29,10.55,-8.94,0.94,13.86
4.3,10.89,-8.84,0.37,14.03
4.31,10.82,-8.36,0.14,13.67
4.32,10.72,-8.17,-0.21,13.48
4.33,10.85,-8.11,-0.75,13.57
4.34,11.13,-8.14,-1.04,13.83
4.35,11.37,-8.32,-0.84,14.11
4.36,11.67,-8.57,-0.38,14.48
4.37,12.08,-8.69,0.34,14.88
4.38,12.47,-8.77,1.03,15.28
4.389,12.64,-8.76,1.49,15.45
4.4,12.11,-8.75,1.79,15.05
4.409,10.79,-8.39,1.89,13.8
4.419,9.12,-7.9,1.64,12.18
4.429,7.78,-7.7,1.15,11
4.439,7.11,-7.9,0.35,10.63
4.449,7.06,-8.73,-0.68,11.25
4.459,7.47,-10,-1.74,12.61
4.469,7.82,-11.41,-2.07,13.99
4.479,7.7,-12.73,-1.82,14.99
4.489,7.11,-13.72,-1.02,15.48
4.499,6.05,-14.41,0.37,15.63
4.509,4.35,-14.47,2.11,15.26
4.519,2.05,-14.02,3.72,14.65
4.528,-0.23,-13.25,4.74,14.08
4.538,-2.17,-12.48,5.26,13.72
4.548,-4.13,-11.79,5.53,13.67
4.558,-5.59,-11.17,5.48,13.64
4.568,-6.27,-10.86,4.96,13.49
4.578,-6.43,-10.93,4.08,13.32
4.588,-6.63,-10.92,3.5,13.24
4.598,-6.79,-10.54,2.94,12.87
4.608,-7.19,-9.9,2.21,12.43
4.618,-7.9,-8.87,1.45,11.97
4.628,-8.59,-7.36,0.51,11.33
4.638,-9.26,-5.89,-0.41,10.98
4.648,-10.08,-4.36,-1.05,11.03
4.658,-11.07,-2.79,-1.32,11.5
4.668,-11.95,-1.04,-1.28,12.07
4.678,-12.5,0.63,-0.94,12.55
4.687,-12.26,1.84,-0.42,12.41
4.697,-11.54,2.64,0.16,11.84
4.707,-11.05,2.86,0.77,11.44
4.717,-10.43,2.88,1.38,10.91
4.727,-9.64,2.85,1.61,10.18
4.737,-8.87,2.74,1.44,9.39
4.747,-8.43,2.7,1.22,8.94
4.757,-8.24,2.79,0.93,8.75
4.767,-7.9,2.94,0.16,8.43
4.777,-7.47,2.86,-1,8.07
4.787,-7.01,2.69,-2,7.77
4.797,-6.51,2.88,-2.61,7.58
4.807,-6.63,2.86,-2.94,7.79
4.817,-6.61,2.83,-3.19,7.86
4.826,-6.31,3.05,-3.82,7.98
4.836,-6.24,3.3,-4.69,8.47
4.846,-6.3,3.65,-5.37,9.05
4.856,-6.31,3.87,-5.84,9.43
4.866,-6.51,3.88,-5.82,9.56
4.876,-6.88,3.83,-5.19,9.43
4.886,-7.22,3.63,-4.63,9.31
4.896,-7.61,3.17,-4.41,9.34
4.906,-7.86,2.52,-4.64,9.47
4.916,-7.92,1.66,-4.99,9.5
4.926,-7.92,0.28,-4.77,9.25
4.936,-7.48,-0.99,-3.6,8.36
4.946,-7.03,-1.98,-2.01,7.57
4.955,-6.79,-2.92,-0.69,7.42
4.965,-6.69,-3.8,-0.12,7.7
4.975,-6.67,-4.61,-0.37,8.12
4.985,-7.37,-4.96,-1.01,8.94
4.995,-8.47,-4.79,-1.73,9.89
5.005,-9.63,-4.64,-2.44,10.96
5.015,-10.98,-4.92,-2.57,12.3
5.025,-11.63,-5.68,-1.8,13.07
5.035,-11.31,-7.69,0.21,13.68
5.045,-9.97,-10.35,3.24,14.73
5.055,-8.31,-12.91,6.74,16.77
5.065,-5.73,-14.63,10.4,18.84
5.075,-2.76,-14.87,14.03,20.63
5.085,-0.77,-14.1,17.49,22.48
5.095,-0.37,-12.63,20.23,23.86
5.104,-0.33,-10.07,20.25,22.61
5.114,-1.92,-8.94,16.8,19.12
5.124,-2.85,-9.18,12.8,16.01
5.134,-3.14,-9.06,9.42,13.45
5.144,-3.71,-9.25,6.68,11.99
5.154,-4.62,-9.71,5.2,11.95
5.164,-4.5,-10.34,5.04,12.35
5.174,-2.9,-11.4,4.96,12.77
5.184,0.09,-13.3,4.06,13.91
5.194,3.57,-15.59,3.11,16.29
5.204,6.74,-17.18,2.28,18.59
5.214,8.75,-16.88,1.34,19.06
5.224,8.96,-15.45,0.74,17.88
5.234,8.18,-14.06,-0.04,16.26
5.244,6.95,-13.46,-1.56,15.23
5.253,5.4,-14.24,-3.17,15.56
5.263,4.86,-14.86,-4.68,16.32
5.273,5.27,-14.93,-6.85,17.25
5.283,5.46,-15.17,-8.74,18.34
5.293,6.09,-15.51,-9.8,19.33
5.303,6.98,-16.1,-10.16,20.28
5.313,7.79,-16.83,-9.75,20.95
5.323,8.15,-17.63,-8.76,21.31
5.333,8.08,-18.97,-6.79,21.71
5.343,8.39,-20.49,-4.66,22.62
5.353,9.29,-22.17,-3.19,24.25
5.363,10.53,-23.36,-1.93,25.7
5.372,11.4,-23.85,-1.21,26.46
5.383,11.89,-23.91,-1.8,26.76
5.392,12.14,-23.94,-2.43,26.95
5.403,12.24,-24.27,-2.16,27.27
5.412,12.25,-24.82,-1.3,27.71
5.422,12.63,-25.18,-0.23,28.17
5.433,12.96,-25.8,1.05,28.89
5.442,12.95,-26.42,2.49,29.53
5.452,12.68,-27.53,4.12,30.59
5.462,11.93,-28.64,5.77,31.55
5.472,10.05,-29.11,6.7,31.52
5.482,6.44,-28.85,7.63,30.53
5.492,2.49,-28.01,10.59,30.05
5.502,-1.34,-26.51,16.86,31.45
5.512,-4.1,-24.09,24.23,34.42
5.522,-4.21,-21.22,28.58,35.85
5.532,-2.06,-19.1,28.33,34.23
5.542,0.63,-18.14,25.53,31.32
5.552,2.06,-17.82,22.52,28.79
5.562,0.91,-17.95,19.66,26.64
5.571,-3.04,-17.72,17.15,24.85
5.581,-7.2,-16.92,14.85,23.64
5.591,-11.17,-15.8,13.48,23.58
5.601,-16.4,-13.84,14.04,25.64
5.611,-21.27,-10.92,14.52,27.97
5.621,-22.57,-8.15,13.73,27.64
5.631,-18.68,-7.55,12.17,23.54
5.641,-13.31,-7.71,11.5,19.2
5.651,-9.72,-7.23,12.09,17.11
5.661,-9.55,-6.55,13.84,18.05
5.671,-10.36,-5.35,15.84,19.66
5.68,-10.58,-4.67,15.95,19.7
5.69,-11.06,-4.29,14.31,18.58
5.7,-12.71,-3.69,12.55,18.24
5.71,-14.48,-2.59,10.59,18.13
5.72,-15.77,-1.45,8.81,18.12
5.73,-16.43,-0.3,7.37,18.01
5.74,-16.65,0.8,5.64,17.59
5.75,-16.18,1.69,3.82,16.71
5.76,-14.72,2.2,1.82,14.99
5.77,-13.07,2.48,0.43,13.31
5.78,-12.31,2.72,0.07,12.6
5.79,-12.56,3.09,-0.23,12.94
5.8,-13.58,3.67,-1.88,14.2
5.81,-14.45,4.39,-5.74,16.16
5.82,-15.58,5.62,-9.54,19.11
5.829,-17.49,6.73,-11.5,21.98
5.84,-18.99,8.17,-11.88,23.85
5.85,-19.77,9.55,-12.11,25.07
5.86,-19.56,9.94,-12.18,25.1
5.869,-18.7,9.86,-11.31,23.98
5.879,-17.06,9.12,-10.78,22.15
5.889,-15.31,8.8,-9.84,20.21
5.899,-14.42,8.58,-9.33,19.2
5.909,-14.17,8.85,-9.39,19.16
5.919,-14.42,9.51,-9.94,19.93
5.929,-16.34,9.4,-9.83,21.26
5.939,-18.08,9.04,-10.22,22.65
5.949,-18.48,7.91,-11.11,22.97
5.959,-17.98,6.35,-10.59,21.81
5.969,-17.53,4.76,-9.09,20.31
5.979,-17.05,3.3,-6.48,18.53
5.989,-16.9,1.51,-3.79,17.39
5.998,-16.65,0.03,-1.72,16.74
6.008,-16.42,-1.53,-0.31,16.49
6.018,-16.78,-2.74,0.07,17
6.028,-18.15,-3.53,-0.62,18.5
6.038,-20.45,-4.27,-1.8,20.97
6.048,-22.82,-5.08,-2.97,23.57
6.058,-24.43,-7,-3.19,25.61
6.068,-23.96,-9.01,-1.58,25.64
6.078,-23.29,-10.07,1.3,25.41
6.088,-23.16,-11.35,3.14,25.98
6.098,-23.12,-12.56,3.7,26.57
6.108,-22.84,-14.11,3.93,27.13
6.118,-21.92,-15.6,5.11,27.38
6.128,-20.13,-16.71,6.35,26.92
6.137,-17.88,-17.78,6.03,25.93
6.147,-15.08,-18.74,4.56,24.48
6.157,-11.95,-18.86,2.82,22.5
6.167,-8.52,-19.02,0.85,20.85
6.177,-4.96,-17.9,-0.68,18.59
6.187,-2.55,-16.98,-2.06,17.3
6.197,-0.86,-16.44,-3.01,16.74
6.207,0.68,-16.23,-3.01,16.52
6.217,1.68,-15.94,-2.42,16.21
6.227,2.4,-16.16,-1.37,16.39
6.237,3.24,-16.83,-0.21,17.14
6.247,4.3,-17.46,0.26,17.99
6.256,4.65,-18.11,0.07,18.7
6.266,4.76,-18.7,-0.63,19.31
6.276,5.49,-19.51,-1.63,20.34
6.286,7.25,-20.26,-2.43,21.65
6.296,9.6,-20.61,-2.97,22.92
6.306,11.98,-20.81,-3.6,24.28
6.316,13.75,-20.77,-3.59,25.17
6.326,15.16,-20.54,-3.29,25.74
6.336,16.21,-20.28,-2.95,26.13
6.346,17.16,-19.96,-2.71,26.46
6.356,18.05,-19.63,-2.11,26.75
6.366,18.71,-19.24,-1.59,26.89
