time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0,0.69,-0.14,0.44,0.83
0.01,0.56,0.04,-0.27,0.62
0.02,0.32,0,-0.4,0.51
0.03,0.21,-0.18,-0.52,0.58
0.04,-0.02,-0.14,-0.65,0.66
0.05,-0.32,0.06,-0.52,0.62
0.059,-0.38,0.3,-0.14,0.51
0.069,-0.25,0.4,0.22,0.52
0.079,-0.23,0.37,0.26,0.5
0.089,-0.26,0.42,0.14,0.51
0.099,-0.32,0.53,-0.02,0.62
0.109,-0.27,0.56,-0.32,0.69
0.119,-0.13,0.62,-0.61,0.87
0.129,-0.07,0.71,-0.74,1.03
0.139,-0.14,0.75,-0.69,1.03
0.149,-0.25,0.65,-0.63,0.94
0.159,-0.2,0.55,-0.48,0.75
0.169,-0.06,0.49,-0.27,0.56
0.179,-0.03,0.36,0,0.36
0.189,-0.08,0.28,0.18,0.34
0.198,0,0.31,0.27,0.41
0.208,0.13,0.36,0.27,0.46
0.218,0.17,0.36,0.24,0.46
0.228,0.2,0.35,0.23,0.47
0.238,0.28,0.42,0.11,0.52
0.248,0.28,0.52,-0.06,0.59
0.258,0.2,0.59,-0.26,0.68
0.268,0.06,0.69,-0.42,0.81
0.278,-0.04,0.72,-0.35,0.8
0.288,0.07,0.69,-0.18,0.72
0.298,0.33,0.69,-0.01,0.77
0.308,0.53,0.67,0.23,0.88
0.318,0.5,0.61,0.41,0.89
0.328,0.43,0.58,0.4,0.83
0.338,0.49,0.61,0.16,0.8
0.347,0.59,0.65,-0.19,0.9
0.357,0.68,0.69,-0.44,1.06
0.368,0.7,0.7,-0.47,1.1
0.377,0.58,0.76,-0.42,1.04
0.387,0.47,0.79,-0.45,1.02
0.397,0.68,0.77,-0.6,1.19
0.407,0.87,0.78,-0.71,1.37
0.417,0.92,0.79,-0.58,1.35
0.427,0.92,0.82,-0.44,1.31
0.437,0.9,0.78,-0.46,1.27
0.447,0.95,0.75,-0.56,1.33
0.457,0.93,0.78,-0.73,1.41
0.467,0.8,0.81,-0.98,1.5
0.477,0.88,0.84,-1.11,1.65
0.487,1.31,0.76,-0.89,1.75
0.496,1.66,0.69,-0.81,1.98
0.506,1.82,0.83,-0.82,2.16
0.516,2.03,1,-0.74,2.38
0.526,2.06,1.11,-0.58,2.41
0.536,1.86,1.17,-0.43,2.24
0.546,1.69,1.19,-0.2,2.07
0.556,1.26,1.31,0.03,1.82
0.566,0.83,1.36,0.33,1.63
0.576,0.62,1.31,0.76,1.64
0.586,0.55,1.35,1.32,1.97
0.596,0.38,1.29,1.76,2.21
0.606,0.07,1.12,1.92,2.23
0.616,0.05,1.17,1.7,2.06
0.626,0.23,1.3,1.06,1.69
0.635,0.33,1.29,0.36,1.38
0.645,0.26,1.22,-0.21,1.26
0.655,0.16,1.27,-0.61,1.41
0.665,0.06,1.34,-0.93,1.64
0.675,-0.04,1.3,-1.21,1.78
0.685,0.01,1.25,-1.29,1.8
0.695,0.31,1.34,-1.15,1.79
0.705,0.55,1.35,-0.92,1.72
0.715,0.6,1.32,-0.68,1.6
0.725,0.53,1.35,-0.71,1.62
0.735,0.46,1.41,-0.89,1.73
0.745,0.37,1.49,-1.11,1.89
0.755,0.34,1.49,-1.3,2
0.765,0.36,1.48,-1.34,2.03
0.774,0.36,1.49,-1.25,1.98
0.784,0.44,1.58,-0.97,1.91
0.794,0.44,1.57,-0.7,1.77
0.804,0.38,1.45,-0.51,1.59
0.814,0.32,1.47,-0.38,1.55
0.824,0.39,1.54,-0.29,1.61
0.834,0.38,1.47,-0.37,1.56
0.844,0.27,1.44,-0.48,1.54
0.854,0.3,1.48,-0.63,1.64
0.864,0.43,1.55,-0.77,1.78
0.874,0.52,1.62,-0.73,1.85
0.884,0.48,1.75,-0.44,1.87
0.894,0.54,1.93,-0.11,2
0.904,0.49,1.9,-0.01,1.96
0.913,0.46,1.83,-0.07,1.89
0.923,0.5,1.84,-0.12,1.91
0.933,0.44,1.87,-0.06,1.92
0.943,0.4,1.91,0.11,1.96
0.953,0.28,1.89,0.27,1.93
0.963,0.1,1.79,0.46,1.85
0.973,0.1,1.73,0.76,1.9
0.983,0.04,1.6,1.15,1.97
0.993,-0.07,1.35,1.41,1.95
1.003,-0.09,1.16,1.4,1.82
1.013,-0.04,1.24,1.22,1.74
1.023,-0.09,1.48,0.81,1.69
1.033,-0.09,1.68,0.34,1.72
1.043,-0.24,1.68,0.05,1.7
1.053,-0.71,1.53,0.04,1.69
1.062,-1.01,1.38,0.41,1.76
1.072,-1.35,1.39,0.98,2.17
1.082,-1.61,1.34,1.76,2.73
1.092,-1.68,0.91,2.74,3.35
1.102,-1.6,0.22,3.76,4.09
1.112,-1.49,-0.42,4.56,4.81
1.122,-1.56,-0.92,4.81,5.14
1.132,-1.67,-1.25,4.45,4.91
1.142,-1.65,-1.43,3.7,4.3
1.152,-1.61,-1.48,2.87,3.61
1.162,-1.38,-1.49,2.14,2.95
1.172,-1.19,-1.49,1.37,2.35
1.182,-0.94,-1.36,0.79,1.84
1.192,-0.92,-1.13,0.32,1.5
1.202,-1.1,-0.94,-0.11,1.45
1.211,-1.3,-0.71,-0.47,1.56
1.221,-1.35,-0.56,-0.71,1.62
1.231,-1.39,-0.51,-0.71,1.64
1.241,-1.32,-0.62,-0.52,1.55
1.251,-0.98,-0.81,-0.52,1.38
1.261,-0.5,-0.95,-0.73,1.3
1.271,-0.01,-0.95,-1.11,1.46
1.281,0.31,-0.86,-1.47,1.74
1.291,0.4,-0.79,-1.8,2
1.301,0.19,-0.76,-2.2,2.34
1.311,-0.01,-0.61,-2.68,2.75
1.321,-0.05,-0.36,-3.01,3.03
1.331,-0.11,-0.15,-3.2,3.2
1.341,-0.23,-0.01,-3.21,3.21
1.351,-0.39,0.13,-3,3.03
1.36,-0.5,0.24,-2.6,2.66
1.37,-0.56,0.27,-2.09,2.18
1.38,-0.44,0.22,-1.59,1.67
1.39,-0.27,0.22,-1.29,1.34
1.4,-0.15,0.26,-1.26,1.3
1.41,-0.07,0.36,-1.4,1.45
1.42,0.04,0.44,-1.61,1.67
1.43,0.16,0.53,-1.71,1.8
1.44,0.25,0.62,-1.71,1.83
1.45,0.34,0.72,-1.62,1.8
1.46,0.32,0.84,-1.49,1.74
1.47,0.13,0.95,-1.32,1.63
1.48,0.27,1.07,-0.88,1.41
1.49,0.39,1.18,-0.69,1.43
1.499,0.43,1.24,-0.8,1.54
1.509,0.4,1.26,-0.84,1.56
1.519,0.44,1.39,-0.78,1.65
1.529,0.5,1.41,-0.78,1.68
1.539,0.5,1.3,-0.91,1.67
1.549,0.4,1.29,-0.97,1.66
1.559,0.38,1.47,-0.88,1.75
1.569,0.48,1.71,-0.78,1.94
1.579,0.62,1.83,-0.65,2.04
1.589,0.84,1.93,-0.54,2.18
1.599,1.22,1.95,-0.39,2.34
1.609,1.39,1.84,-0.13,2.31
1.619,1.3,1.76,0.1,2.19
1.629,1.05,1.57,0.5,1.95
1.639,0.66,1.28,1.08,1.8
1.648,0.3,1.19,1.46,1.91
1.658,0.09,1.43,1.36,1.98
1.668,0.29,1.71,1,2
1.678,0.72,1.59,0.67,1.88
1.688,1.07,1.26,0.94,1.9
1.698,1.02,1.12,0.87,1.74
1.708,1.06,0.92,1.86,2.33
1.718,1.06,0.52,3.28,3.49
1.728,0.6,0.08,4.6,4.64
1.738,0.14,-0.25,5.91,5.91
1.748,-0.19,-0.45,6.56,6.58
1.758,-0.26,-0.69,6.42,6.47
1.768,-0.05,-0.78,5.62,5.67
1.778,0.28,-0.81,4.23,4.32
1.788,0.58,-0.79,2.71,2.88
1.798,0.92,-0.68,1.59,1.96
1.807,1.1,-0.7,0.88,1.57
1.817,1.01,-0.84,0.61,1.45
1.827,0.68,-1.09,0.95,1.59
1.837,0.32,-1.3,1.43,1.96
1.847,0.2,-1.48,1.76,2.3
1.857,0.06,-1.73,1.99,2.63
1.867,0.01,-1.92,1.87,2.68
1.877,0.02,-1.94,1.43,2.41
1.887,0.14,-1.79,0.65,1.91
