time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002063,-0.7463,-0.6948,0.235,1.046
0.002453,-0.7859,-0.651,0.2554,1.052
0.007924,-0.8156,-0.6033,0.2476,1.044
0.012838,-0.8113,-0.5856,0.1974,1.02
0.01691,-0.7919,-0.5744,0.1435,0.989
0.025175,-0.7573,-0.5507,0.1243,0.945
0.02762,-0.7314,-0.5004,0.1109,0.893
0.032303,-0.705,-0.4378,0.0937,0.835
0.037068,-0.6738,-0.3486,0.0585,0.761
0.044627,-0.6527,-0.2709,0.0241,0.707
0.048127,-0.6182,-0.1951,0.0048,0.648
0.05278,-0.5898,-0.1258,0.0006,0.603
0.067391,-0.544,-0.0726,-0.0032,0.549
0.068223,-0.51,-0.0161,0.0127,0.51
0.068645,-0.4689,0.0484,0.0528,0.474
0.077235,-0.4255,0.1113,0.0693,0.445
0.077736,-0.3845,0.1582,0.048,0.419
0.081913,-0.3312,0.194,0.0177,0.384
0.087427,-0.2939,0.228,-0.0167,0.372
0.092108,-0.2769,0.2364,-0.0218,0.365
0.097186,-0.2656,0.2909,0.0217,0.394
0.101729,-0.2404,0.3339,0.0898,0.421
0.108121,-0.1916,0.3082,0.0964,0.376
0.112104,-0.1619,0.2856,0.0514,0.332
0.116619,-0.1509,0.2564,-0.0069,0.298
0.124315,-0.1436,0.1966,-0.0783,0.256
0.127041,-0.1637,0.135,-0.1245,0.246
0.132095,-0.2239,0.0902,-0.1731,0.297
0.136791,-0.3628,0.0632,-0.3057,0.479
0.144532,-0.4751,0.1065,-0.5076,0.703
0.147165,-0.4893,0.1536,-0.7166,0.881
0.15202,-0.4488,0.1622,-0.9091,1.027
0.168285,-0.4063,0.1045,-1.095,1.173
0.16901,-0.3952,0.0342,-1.2368,1.299
0.169288,-0.3655,-0.1532,-1.2481,1.31
0.175126,-0.3058,-0.0456,-1.366,1.401
0.176668,-0.4939,0.1999,-1.4618,1.556
0.181372,-0.7238,0.4115,-1.3399,1.578
0.187038,-0.7711,0.6086,-1.1683,1.526
0.191627,-0.8559,0.7052,-1.0617,1.535
0.196415,-0.6007,0.3668,-0.6136,0.934
0.201324,-0.3896,0.0523,-0.1161,0.41
0.209232,-0.3239,-0.0669,0.1012,0.346
0.211349,-0.4749,-0.0306,0.1016,0.487
0.216221,-0.5926,0.0306,0.1061,0.603
0.221588,-0.6711,0.0631,0.1443,0.689
0.226421,-0.7048,0.0471,0.226,0.742
0.231309,-0.6936,0.0253,0.2941,0.754
0.236384,-0.6903,-0.0167,0.2292,0.728
0.245793,-0.7331,-0.0215,0.0745,0.737
0.247231,-0.8267,0.0494,-0.1316,0.839
0.251707,-0.928,0.1481,-0.3653,1.008
0.263809,-1.0896,0.2607,-0.5168,1.234
0.264207,-1.3643,0.4019,-0.6247,1.553
0.265929,-1.6323,0.5525,-0.6127,1.829
0.274337,-1.894,0.727,-0.5001,2.09
0.27634,-2.1403,0.9299,-0.335,2.357
0.28168,-2.4241,1.1753,-0.1366,2.697
0.285941,-2.7365,1.4438,0.0523,3.094
0.291937,-3.0109,1.7208,0.217,3.475
0.295764,-3.2294,1.9153,0.3434,3.77
0.300819,-3.3451,1.98,0.4119,3.909
0.309039,-3.3307,1.9776,0.4127,3.896
0.311289,-3.2017,1.8994,0.374,3.741
0.315888,-3.0495,1.7605,0.2666,3.531
0.32102,-2.8311,1.6096,0.2194,3.264
0.326953,-2.5704,1.5094,0.3372,3
0.331164,-2.2866,1.4121,0.5623,2.746
0.335474,-2.0655,1.2412,0.7941,2.537
0.343365,-1.9018,1.0444,0.9946,2.387
0.345708,-1.8476,0.8547,1.1261,2.326
0.350912,-1.8589,0.686,1.3039,2.372
0.359249,-1.9251,0.4279,1.3131,2.369
0.360516,-1.9435,0.0807,1.3027,2.341
0.36554,-1.8313,-0.2652,1.4407,2.345
0.370892,-1.6698,-0.482,1.5888,2.355
0.376731,-1.5741,-0.7091,1.7089,2.429
0.380299,-1.5541,-0.9898,1.7772,2.56
