time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003529,-0.0235,0.8344,0.4181,0.934
0.004404,0.0241,0.7926,0.5218,0.949
0.00489,0.081,0.7917,0.6398,1.021
0.005816,0.1955,0.7405,0.73,1.058
0.014426,0.3157,0.6817,0.8453,1.131
0.015907,0.3898,0.6431,0.986,1.24
0.023806,0.3852,0.6382,1.0476,1.286
0.025586,0.4164,0.6331,1.1309,1.361
0.030676,0.4406,0.6089,1.2546,1.462
0.035918,0.3809,0.6225,1.4609,1.633
0.041722,0.2316,0.7494,1.801,1.964
0.045581,-0.1322,0.8694,2.0453,2.226
0.050642,-0.7627,0.8863,2.0426,2.354
0.056938,-1.0735,1.1856,1.9328,2.509
0.060963,-0.873,1.3387,1.5951,2.258
0.065416,-0.3245,1.2189,1.1934,1.736
0.0708,0.4067,0.7797,0.9625,1.304
0.075453,1.0264,0.4625,0.8504,1.411
0.080748,1.2213,0.1819,0.8096,1.476
0.085367,1.1989,0.0536,0.9312,1.519
0.090184,1.0986,0.0876,1.1861,1.619
0.095037,1.1729,0.0217,1.3154,1.763
0.100707,1.224,-0.0189,1.256,1.754
0.110658,1.2839,0.0432,1.2128,1.767
0.111122,1.3644,0.0319,1.3325,1.907
0.115131,1.4009,-0.2669,0.9627,1.721
0.12094,1.1574,-0.3544,0.6621,1.38
0.128722,0.5816,-0.1252,0.3389,0.685
0.12993,0.2339,0.0332,0.1272,0.268
0.134979,-0.0962,0.2977,0.0985,0.328
0.140492,-0.3657,0.5438,0.0993,0.663
0.14495,-0.4459,0.7377,0.1964,0.884
0.1499,-0.381,0.7644,0.2077,0.879
0.156845,-0.425,0.6904,0.1045,0.817
0.160366,-0.6063,0.5726,-0.2514,0.871
0.164858,-0.8331,0.3725,-0.6964,1.148
0.170111,-1.1236,0.0903,-1.0914,1.569
0.174928,-1.7255,0.1136,-1.0967,2.048
0.179989,-2.5284,0.3986,-0.7793,2.676
0.184931,-2.9065,0.3798,-0.5892,2.99
0.190403,-3.2985,0.587,-0.2497,3.36
0.194713,-3.5976,0.9612,-0.025,3.724
0.200063,-3.7052,1.2618,0.3287,3.928
0.211186,-3.6559,1.5404,0.8212,4.051
0.211867,-3.3305,1.6142,1.1706,3.882
0.214624,-2.9686,1.5973,1.5403,3.706
0.220516,-2.7181,1.6042,1.8257,3.646
0.228949,-2.5063,1.6055,1.9946,3.583
0.22952,-2.284,1.6391,2.0003,3.45
0.234681,-1.9876,1.571,1.9637,3.205
0.239985,-1.635,1.3925,1.8566,2.839
0.244469,-1.407,1.1954,1.7414,2.538
0.249538,-1.2886,1.0242,1.632,2.318
0.257179,-1.1551,0.7703,1.4225,1.988
0.260486,-1.0541,0.5354,1.2321,1.708
0.264469,-0.9706,0.3779,1.1132,1.524
0.269836,-0.8659,0.2458,1.0653,1.395
0.274494,-0.7632,0.1825,1.0791,1.334
0.28004,-0.7003,0.1594,1.0686,1.288
0.284424,-0.6135,0.1143,0.9338,1.123
0.29051,-0.4955,-0.0104,0.7574,0.905
0.294328,-0.3094,-0.2912,0.4545,0.622
0.300281,-0.051,-0.7375,0.1368,0.752
0.304278,0.2585,-1.254,0.073,1.282
0.311388,0.6539,-1.6644,0.2205,1.802
0.314164,0.981,-1.8971,0.5257,2.199
0.320593,1.1569,-1.9712,0.8057,2.423
0.32991,1.1745,-1.9201,0.9351,2.437
0.330712,1.1135,-1.8394,0.9134,2.336
0.338574,1.0399,-1.7961,0.7833,2.218
0.341588,0.996,-1.7472,0.7312,2.14
0.344038,1.0095,-1.702,0.8333,2.147
0.349034,1.0694,-1.6703,0.9549,2.201
0.353889,1.1214,-1.5994,1.1242,2.254
0.360199,1.1443,-1.5087,1.2688,2.279
0.364152,1.1698,-1.4509,1.2686,2.255
0.368942,1.1826,-1.3881,1.1619,2.162
0.373871,1.1965,-1.3252,1.054,2.073
0.379411,1.2209,-1.2911,0.9785,2.029
0.383804,1.2322,-1.3054,0.8782,1.998
0.390078,1.1779,-1.3635,0.8206,1.98
0.39376,1.1253,-1.4511,0.8199,2.011
0.399368,1.1312,-1.6161,0.8523,2.149
0.403564,1.1376,-1.624,0.769,2.127
0.410792,1.1303,-1.5467,0.6039,2.009
0.414034,1.1052,-1.4753,0.4195,1.89
0.419498,1.1065,-1.4716,0.2399,1.857
0.429552,1.1635,-1.4973,0.075,1.898
0.430416,1.8701,-1.4944,-0.0035,2.394
0.43371,2.0023,-1.5824,-0.0912,2.554
0.441478,1.834,-1.6987,-0.0828,2.501
0.44374,1.6148,-1.7327,-0.1557,2.374
0.448565,1.345,-1.6842,-0.3722,2.187
0.453556,1.092,-1.5623,-0.4216,1.952
0.459567,0.9226,-1.4194,-0.3712,1.733
0.463652,0.8077,-1.2987,-0.3745,1.575
0.468518,0.7468,-1.1904,-0.4266,1.469
0.474585,0.7011,-1.0994,-0.3795,1.358
0.479429,0.6653,-1.0211,-0.2286,1.24
0.483775,0.6147,-0.9985,-0.1462,1.182
0.488368,0.5822,-1.0365,-0.1037,1.193
0.493763,0.5723,-1.0876,-0.0483,1.23
0.499202,0.508,-1.1327,0.0152,1.242
0.50367,0.3749,-1.1195,0.0631,1.182
0.511425,0.3161,-1.0243,0.0955,1.076
0.513503,0.3312,-0.9193,0.0981,0.982
0.519121,0.3819,-0.8762,0.0185,0.956
0.531525,0.4783,-0.881,-0.0232,1.003
0.532262,0.587,-0.9575,-0.0604,1.125
0.532997,0.6321,-1.0387,-0.1552,1.226
0.541135,0.6669,-1.0863,-0.1829,1.288
0.543088,0.6775,-1.0812,-0.177,1.288
0.547903,0.6931,-1.0666,-0.1852,1.285
0.553063,0.6377,-1.038,-0.1352,1.226
0.558888,0.5262,-1.0437,-0.0987,1.173
0.562936,0.4069,-0.9932,-0.0655,1.075
0.567964,0.3323,-0.9397,-0.0688,0.999
0.574803,0.307,-0.8595,-0.0415,0.914
0.578782,0.2778,-0.815,-0.0456,0.862
0.583278,0.2203,-0.7537,-0.0766,0.789
0.587769,0.1484,-0.6371,-0.144,0.67
0.596337,0.0758,-0.513,-0.2386,0.571
0.598729,0.0212,-0.3572,-0.3176,0.478
0.612899,-0.0113,-0.1933,-0.4243,0.466
0.613401,0.0115,-0.0834,-0.5733,0.579
0.613724,0.0801,0.0067,-0.6836,0.688
