time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004124,-0.0995,0.7211,1.7108,1.859
0.004544,0.0314,0.7413,1.6935,1.849
0.009022,0.1405,0.7284,1.5753,1.741
0.011458,0.1807,0.6389,1.4093,1.558
0.018831,0.1198,0.4632,1.1814,1.275
0.020297,-0.0412,0.2442,0.978,1.009
0.025165,-0.2486,0.0014,0.8088,0.846
0.031836,-0.4777,-0.1839,0.7359,0.896
0.035121,-0.7041,-0.326,0.7209,1.059
0.040483,-0.9326,-0.4585,0.7831,1.301
0.048426,-1.1202,-0.5766,0.9031,1.55
0.050336,-1.2771,-0.6807,1.0331,1.778
0.055472,-1.3943,-0.7901,1.1493,1.972
0.060518,-1.5012,-0.9293,1.2707,2.175
0.066353,-1.5744,-1.0747,1.3497,2.336
0.07033,-1.624,-1.26,1.3576,2.463
0.075445,-1.6696,-1.4378,1.3662,2.593
0.082087,-1.7114,-1.6273,1.3471,2.719
0.085301,-1.7306,-1.7762,1.3239,2.811
0.090263,-1.7274,-1.8991,1.2539,2.857
0.102364,-1.7162,-2.0104,1.1895,2.899
0.102749,-1.6876,-2.1247,1.1166,2.934
0.105308,-1.6369,-2.1991,1.0399,2.932
0.110879,-1.5497,-2.2196,0.9357,2.864
0.116948,-1.4642,-2.2151,0.8089,2.776
0.120004,-1.3658,-2.1952,0.6595,2.668
0.125418,-1.2926,-2.1409,0.4828,2.547
0.132223,-1.2058,-2.1047,0.2839,2.442
0.135053,-1.1433,-2.0482,0.0961,2.348
0.140032,-1.1143,-1.9997,-0.0997,2.291
0.148607,-1.1182,-1.9588,-0.294,2.275
0.15004,-1.1454,-1.9489,-0.4581,2.307
0.154987,-1.1763,-1.9123,-0.6258,2.331
0.160736,-1.1965,-1.8626,-0.7542,2.339
0.165209,-1.2346,-1.7899,-0.8386,2.331
0.169892,-1.2237,-1.6889,-0.8937,2.269
0.175315,-1.2261,-1.5783,-0.9245,2.202
0.182176,-1.2228,-1.4624,-0.9361,2.124
0.184511,-1.2286,-1.3409,-0.9095,2.033
0.189912,-1.2485,-1.2326,-0.8643,1.956
0.195168,-1.259,-1.1561,-0.8293,1.9
0.202367,-1.2653,-1.0777,-0.8096,1.849
0.204663,-1.263,-1.0402,-0.815,1.828
0.210109,-1.2716,-1.0289,-0.8265,1.833
0.216389,-1.2768,-1.0387,-0.8537,1.854
0.219694,-1.2692,-1.0457,-0.8825,1.866
0.224814,-1.2582,-1.083,-0.8986,1.888
0.232133,-1.2344,-1.1266,-0.9021,1.899
0.23444,-1.2071,-1.1382,-0.9026,1.889
0.239861,-1.186,-1.1847,-0.8714,1.889
0.244361,-1.147,-1.2182,-0.8612,1.882
0.249711,-1.0951,-1.2391,-0.8096,1.841
0.254184,-1.0257,-1.2427,-0.7741,1.788
0.259525,-0.9053,-1.2244,-0.7067,1.679
0.267157,-0.7867,-1.2038,-0.6887,1.594
0.269421,-0.6601,-1.186,-0.6814,1.519
0.274339,-0.5207,-1.1808,-0.699,1.468
0.282171,-0.3779,-1.1693,-0.708,1.418
0.28573,-0.2505,-1.1661,-0.7319,1.399
0.289131,-0.124,-1.1811,-0.7706,1.416
0.294492,-0.0171,-1.1858,-0.8049,1.433
0.301379,0.0798,-1.1804,-0.8106,1.434
0.304634,0.167,-1.1698,-0.8259,1.442
0.309241,0.2592,-1.1495,-0.8172,1.434
0.318119,0.3562,-1.0813,-0.7893,1.385
0.318979,0.4773,-0.9942,-0.747,1.332
0.3242,0.5889,-0.8837,-0.6852,1.264
0.332681,0.686,-0.7404,-0.6375,1.194
0.333965,0.7831,-0.6029,-0.6182,1.166
0.339129,0.8658,-0.4524,-0.627,1.161
0.343927,0.9341,-0.3558,-0.6639,1.2
0.349526,1.0073,-0.256,-0.7096,1.258
0.353892,1.0426,-0.1671,-0.7642,1.303
0.358864,1.0785,-0.0843,-0.8133,1.353
0.365962,1.12,-0.0076,-0.876,1.422
0.368554,1.1483,0.0823,-0.914,1.47
0.374172,1.1587,0.1905,-0.9323,1.499
0.378786,1.1469,0.2883,-0.9166,1.496
0.384081,1.1035,0.3661,-0.8572,1.444
0.388556,1.0475,0.4719,-0.7591,1.377
0.393805,0.9692,0.5911,-0.6271,1.297
0.401923,0.9068,0.676,-0.5043,1.238
0.403906,0.8359,0.7693,-0.4002,1.204
0.408539,0.7754,0.8471,-0.3244,1.193
0.417803,0.7298,0.8949,-0.2625,1.184
0.418734,0.6607,0.9414,-0.2288,1.173
0.423914,0.6062,0.9961,-0.2137,1.185
0.428761,0.5854,1.0159,-0.2268,1.194
0.434072,0.5599,1.0394,-0.2441,1.206
0.438615,0.5728,1.0571,-0.2658,1.231
0.44354,0.5573,1.0835,-0.2824,1.251
0.449928,0.5419,1.0903,-0.2652,1.246
0.453368,0.5172,1.1252,-0.2238,1.258
0.458764,0.5308,1.1647,-0.1968,1.295
0.46639,0.5586,1.1801,-0.1746,1.317
0.46805,0.5814,1.1812,-0.1428,1.324
0.473183,0.6038,1.1679,-0.092,1.318
0.478463,0.6354,1.1453,-0.0605,1.311
0.48327,0.6616,1.1516,-0.0149,1.328
0.488062,0.6871,1.1533,0.0209,1.343
0.49326,0.6976,1.1456,0.0709,1.343
0.502331,0.7071,1.1428,0.1111,1.348
0.502681,0.7252,1.1305,0.1462,1.351
0.508266,0.7612,1.1136,0.1668,1.359
0.516809,0.7863,1.135,0.1728,1.392
0.518009,0.8149,1.1659,0.1834,1.434
0.523428,0.8517,1.2111,0.1891,1.493
0.528086,0.9159,1.2465,0.1707,1.556
0.53302,0.9646,1.2577,0.1428,1.591
0.537828,1.0267,1.283,0.1293,1.648
0.543395,1.0595,1.3222,0.1206,1.699
0.549589,1.1062,1.3516,0.1264,1.751
0.552616,1.1337,1.3805,0.1372,1.792
0.558048,1.1423,1.4186,0.1578,1.828
0.566381,1.1272,1.4227,0.1882,1.825
0.567656,1.0838,1.4168,0.2331,1.799
0.572799,1.0264,1.4152,0.2449,1.765
