time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001655937,-0.1282,0.211,0.8236,0.86
0.002233958,-0.1294,0.2139,0.836,0.873
0.002601562,-0.1346,0.2132,0.849,0.886
0.00296276,-0.1343,0.2112,0.86,0.896
0.003270104,-0.1402,0.2147,0.8673,0.904
0.003566666,-0.1434,0.2147,0.8817,0.919
0.006646823,-0.1441,0.2139,0.8924,0.929
0.00785427,-0.1485,0.2164,0.8995,0.937
0.01487177,-0.148,0.2137,0.9105,0.947
0.015362656,-0.1475,0.2117,0.9171,0.953
0.017614635,-0.1465,0.2049,0.9266,0.96
0.018063125,-0.1473,0.2032,0.9308,0.964
0.02237552,-0.1458,0.1963,0.9393,0.971
0.022953281,-0.1436,0.1917,0.9408,0.971
0.024977968,-0.1426,0.1827,0.9476,0.976
0.028309583,-0.1416,0.1778,0.9505,0.977
0.029207604,-0.1382,0.1687,0.953,0.978
0.032401718,-0.1365,0.1609,0.9544,0.977
0.03466526,-0.1351,0.1531,0.9549,0.977
0.037017864,-0.1341,0.1453,0.9532,0.974
0.03898151,-0.1331,0.1397,0.9544,0.974
0.041290312,-0.1302,0.1338,0.953,0.971
0.043521614,-0.1302,0.1277,0.95,0.967
0.046100104,-0.1285,0.1211,0.9486,0.965
0.048810052,-0.1319,0.1138,0.9439,0.96
0.051499531,-0.1304,0.1097,0.9395,0.955
0.053838958,-0.1326,0.1045,0.9342,0.949
0.05629276,-0.1329,0.1009,0.9295,0.944
0.057948697,-0.1355,0.0999,0.9217,0.937
0.061397083,-0.1355,0.0997,0.9151,0.93
0.064244479,-0.1387,0.0984,0.9085,0.924
0.065900989,-0.1407,0.0962,0.9027,0.919
0.07475276,-0.138,0.0997,0.8939,0.91
0.075366875,-0.1426,0.1006,0.8849,0.902
0.075738385,-0.1456,0.0997,0.878,0.896
0.07607427,-0.1475,0.1018,0.8697,0.888
0.080486354,-0.1492,0.1036,0.8617,0.881
0.081199375,-0.1512,0.106,0.859,0.879
0.082592083,-0.1507,0.1053,0.8514,0.871
0.086063906,-0.1485,0.1087,0.8419,0.862
0.087705729,-0.1502,0.1128,0.8326,0.854
0.090107916,-0.146,0.1119,0.8255,0.846
0.093351458,-0.1434,0.1141,0.8162,0.837
0.095755364,-0.1424,0.1185,0.8065,0.827
0.097961562,-0.1387,0.1165,0.7999,0.82
0.099791093,-0.1338,0.1236,0.793,0.814
0.101931562,-0.126,0.1275,0.7828,0.803
0.104518385,-0.127,0.1297,0.7747,0.796
0.106880989,-0.1216,0.1329,0.763,0.784
0.11031677,-0.1167,0.1353,0.7513,0.772
0.112781718,-0.1138,0.1394,0.7413,0.763
0.114286666,-0.1087,0.1456,0.731,0.753
0.116608281,-0.1043,0.1478,0.7208,0.743
0.118865052,-0.0984,0.1529,0.71,0.733
0.121783958,-0.0928,0.1587,0.7008,0.724
0.123613489,-0.084,0.1653,0.6922,0.717
0.126900208,-0.0794,0.1705,0.6832,0.709
0.129145104,-0.0721,0.1744,0.6734,0.699
0.131220364,-0.065,0.181,0.6656,0.693
0.134983697,-0.0625,0.189,0.6607,0.69
0.135694218,-0.0572,0.1959,0.6534,0.685
0.139550052,-0.0559,0.2044,0.6461,0.68
0.140988541,-0.0555,0.21,0.6404,0.676
0.144051145,-0.0569,0.2212,0.6321,0.672
0.146595416,-0.0555,0.2295,0.627,0.67
0.147872968,-0.0586,0.2396,0.6204,0.668
0.151600729,-0.0596,0.2461,0.6163,0.666
0.153012812,-0.0608,0.2576,0.6089,0.664
0.155441406,-0.0616,0.2667,0.6053,0.664
0.158533281,-0.0611,0.2759,0.6009,0.664
0.162755156,-0.066,0.2894,0.5982,0.668
0.163416614,-0.0713,0.3021,0.596,0.672
0.165663906,-0.0765,0.3162,0.5953,0.678
0.175916041,-0.0826,0.3284,0.5928,0.683
0.176612916,-0.0867,0.3397,0.5928,0.689
0.177008072,-0.0948,0.3509,0.5911,0.694
0.177354375,-0.1001,0.3633,0.5923,0.702
0.177671093,-0.1106,0.3743,0.5938,0.711
0.181447083,-0.117,0.3831,0.5948,0.717
0.181910989,-0.1231,0.3924,0.5945,0.723
0.187711822,-0.1289,0.4005,0.5945,0.728
0.189199635,-0.1324,0.4085,0.5975,0.736
0.189959062,-0.1348,0.4151,0.6009,0.743
0.193223593,-0.1385,0.4215,0.6041,0.749
0.19367026,-0.1416,0.4268,0.6087,0.757
0.197702291,-0.1373,0.4276,0.6151,0.762
0.199055625,-0.1375,0.431,0.6221,0.769
0.202142447,-0.1346,0.4293,0.6312,0.775
0.205300729,-0.1255,0.4249,0.6419,0.78
0.20627401,-0.1187,0.4246,0.6536,0.788
0.21039677,-0.1089,0.4183,0.6661,0.794
0.21088125,-0.095,0.4129,0.6788,0.8
0.214431875,-0.0845,0.4088,0.691,0.807
0.217187395,-0.0718,0.3966,0.703,0.81
0.218729479,-0.0623,0.3897,0.7193,0.82
0.222096302,-0.0479,0.3797,0.734,0.828
0.22337,-0.0403,0.3707,0.7464,0.834
0.227001614,-0.0315,0.3638,0.7657,0.848
0.229610937,-0.0269,0.3577,0.7823,0.861
0.23129026,-0.021,0.3472,0.7996,0.872
0.232726093,-0.0191,0.3428,0.8172,0.886
0.235002239,-0.0215,0.3382,0.8368,0.903
0.237491145,-0.0247,0.3348,0.858,0.921
0.239652552,-0.0332,0.3321,0.8841,0.945
0.241942812,-0.0398,0.3287,0.9102,0.969
0.244625937,-0.0545,0.3294,0.9349,0.993
0.247038229,-0.0667,0.3257,0.9605,1.016
0.249439739,-0.075,0.3262,0.9891,1.044
0.252184375,-0.0857,0.3255,1.0169,1.071
0.255413124,-0.095,0.3204,1.0443,1.096
0.256538281,-0.1023,0.3172,1.0712,1.122
0.263042916,-0.1116,0.3099,1.0963,1.145
0.264569218,-0.1175,0.3008,1.1244,1.17
0.265081874,-0.1211,0.2916,1.1517,1.194
0.266625312,-0.1187,0.2803,1.182,1.221
0.279532343,-0.1224,0.2652,1.2098,1.245
0.280156927,-0.1231,0.2508,1.2423,1.273
0.28060677,-0.126,0.2366,1.2758,1.304
0.280914374,-0.1294,0.2208,1.309,1.334
0.281182604,-0.1316,0.2078,1.3385,1.361
0.281466822,-0.1338,0.1893,1.3707,1.39
0.284210104,-0.137,0.1768,1.401,1.419
0.290013177,-0.1385,0.1597,1.4301,1.446
0.290669062,-0.1426,0.1453,1.4535,1.468
0.291045781,-0.1485,0.1311,1.4755,1.489
0.295911249,-0.1521,0.1153,1.4977,1.51
0.296613645,-0.1558,0.1062,1.5172,1.529
0.298891614,-0.1597,0.0887,1.5363,1.547
0.300242291,-0.1622,0.0779,1.5529,1.563
0.307253177,-0.1612,0.065,1.5693,1.579
0.308003593,-0.1617,0.0511,1.5851,1.594
0.308536145,-0.1656,0.0357,1.6012,1.61
0.315195208,-0.167,0.0237,1.6137,1.622
0.316045104,-0.1702,0.012,1.6242,1.633
0.316673854,-0.1724,-0.0005,1.6335,1.643
0.323305885,-0.1756,-0.0127,1.642,1.651
0.32399901,-0.1805,-0.0237,1.6464,1.656
0.325093749,-0.1812,-0.0305,1.6493,1.66
0.325724218,-0.1824,-0.0407,1.6525,1.663
0.332509583,-0.1858,-0.0466,1.6547,1.666
0.333491302,-0.1934,-0.0512,1.6562,1.668
0.33402802,-0.1954,-0.06,1.652,1.665
0.334523802,-0.1968,-0.0603,1.6476,1.66
0.339991249,-0.1993,-0.0595,1.641,1.654
0.340896354,-0.2059,-0.0578,1.632,1.646
0.341648749,-0.2098,-0.0544,1.6217,1.636
0.348263333,-0.2147,-0.0527,1.6091,1.624
0.349065572,-0.2188,-0.0437,1.5922,1.608
0.349546718,-0.2259,-0.0378,1.5756,1.592
0.356583072,-0.2293,-0.0322,1.5573,1.574
0.357387864,-0.2359,-0.0227,1.5382,1.556
0.357800468,-0.241,-0.0149,1.5136,1.533
0.358321093,-0.244,-0.0049,1.4906,1.51
0.371812135,-0.2461,0.0052,1.466,1.487
0.372649062,-0.2432,0.013,1.4372,1.458
