time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001099636,-0.0899,0.1458,0.7689,0.788
0.001587552,-0.0909,0.1429,0.7554,0.774
0.001919011,-0.0882,0.1478,0.7428,0.762
0.004514479,-0.0862,0.1473,0.734,0.754
0.009424375,-0.0835,0.1436,0.7257,0.744
0.009829896,-0.0811,0.1441,0.7156,0.735
0.010104375,-0.0765,0.1431,0.7037,0.722
0.012000104,-0.0743,0.1414,0.6922,0.71
0.014437084,-0.0708,0.1426,0.68,0.698
0.016927813,-0.0701,0.1416,0.6683,0.687
0.019507396,-0.0694,0.1451,0.6568,0.676
0.022664479,-0.0823,0.1302,0.6436,0.662
0.023845677,-0.087,0.1329,0.6317,0.651
0.026486459,-0.0892,0.1404,0.6229,0.645
0.030156823,-0.095,0.1443,0.6146,0.638
0.03400474,-0.1001,0.1509,0.607,0.633
0.034745834,-0.0979,0.1587,0.6041,0.632
0.038717032,-0.1028,0.1675,0.6004,0.632
0.039298646,-0.1058,0.1739,0.6002,0.634
0.041549688,-0.1055,0.1819,0.5977,0.634
0.044632188,-0.1055,0.1893,0.5972,0.635
0.047809844,-0.1028,0.1959,0.5943,0.634
0.049809011,-0.1023,0.2024,0.5967,0.638
0.050832084,-0.1006,0.2024,0.597,0.638
0.055311875,-0.0967,0.2083,0.5999,0.642
0.055739219,-0.0918,0.2105,0.6033,0.646
0.058292865,-0.0872,0.2122,0.6058,0.648
0.061298334,-0.0811,0.2176,0.608,0.651
0.063276823,-0.0779,0.2178,0.6107,0.653
0.065100573,-0.0735,0.2203,0.6119,0.654
0.068326511,-0.0669,0.2232,0.6136,0.656
0.069851042,-0.0606,0.2222,0.6114,0.653
0.075810729,-0.0542,0.2269,0.6111,0.654
0.07648875,-0.0472,0.2354,0.6094,0.655
0.077280313,-0.0396,0.2398,0.6068,0.654
0.09262974,-0.0347,0.2398,0.6031,0.65
0.093212813,-0.0301,0.2383,0.5967,0.643
0.093609115,-0.0244,0.2391,0.5931,0.64
0.09399,-0.0213,0.2388,0.5914,0.638
0.094353594,-0.0144,0.2398,0.5919,0.639
0.094731615,-0.0059,0.2408,0.596,0.643
0.095102188,-0.0008,0.2466,0.5992,0.648
0.098627136,0.0029,0.2491,0.6036,0.653
0.099186875,0.0063,0.2537,0.6058,0.657
0.102073906,0.0139,0.2552,0.6031,0.655
0.104815261,0.018,0.2579,0.6014,0.655
0.106456302,0.0212,0.2586,0.5989,0.653
0.108563959,0.0244,0.2615,0.5953,0.651
0.111062917,0.0256,0.264,0.5909,0.648
0.113613177,0.0293,0.2679,0.5887,0.647
0.116457292,0.0332,0.2703,0.5848,0.645
0.1198825,0.0364,0.2757,0.5838,0.647
0.120805365,0.0349,0.2784,0.5838,0.648
0.124899479,0.0344,0.2835,0.5845,0.651
0.127012136,0.0327,0.2879,0.5853,0.653
0.130768542,0.0342,0.2913,0.585,0.654
0.131604271,0.0339,0.2969,0.5833,0.655
0.133728386,0.0344,0.3023,0.5848,0.659
0.136415781,0.0327,0.3087,0.5858,0.663
0.138567188,0.031,0.3094,0.5875,0.665
0.141700781,0.0307,0.3121,0.5887,0.667
0.142480625,0.0339,0.3116,0.5884,0.667
0.147104271,0.0537,0.2889,0.5892,0.658
0.147743906,0.0588,0.2984,0.5931,0.667
0.15143849,0.0532,0.3057,0.6021,0.677
0.152444688,0.052,0.3084,0.605,0.681
0.155905625,0.0468,0.3133,0.605,0.683
0.156880104,0.0381,0.3196,0.607,0.687
0.160886302,0.0346,0.326,0.6104,0.693
0.16250349,0.0276,0.3316,0.6143,0.699
0.166829636,0.0183,0.3367,0.6185,0.704
0.168410625,0.0119,0.3445,0.6229,0.712
0.170864584,0.0071,0.3504,0.6309,0.722
0.175475521,0.0005,0.3541,0.6334,0.726
0.176097031,-0.0054,0.3641,0.638,0.735
0.178418125,-0.0103,0.368,0.6439,0.742
0.178964427,-0.0115,0.3729,0.6497,0.749
0.193157604,-0.0164,0.3751,0.6546,0.755
0.193723959,-0.0196,0.378,0.6585,0.76
0.194142552,-0.0188,0.387,0.669,0.773
0.194534375,-0.0198,0.39,0.6741,0.779
0.194919427,-0.0191,0.3887,0.6824,0.786
0.195302292,-0.0157,0.3948,0.6878,0.793
0.199937709,-0.0176,0.399,0.6964,0.803
0.201441823,-0.0154,0.4029,0.7049,0.812
0.202098438,-0.0144,0.4071,0.7139,0.822
0.203322292,-0.0098,0.4102,0.7249,0.833
0.206748073,-0.0052,0.4124,0.7359,0.844
0.208117917,-0.0027,0.4154,0.7491,0.857
0.211677709,0.0049,0.4173,0.7637,0.87
0.21397375,0.0127,0.4188,0.7791,0.885
0.214918542,0.0212,0.4217,0.7982,0.903
0.218373594,0.0346,0.4249,0.816,0.921
0.220167396,0.0464,0.4263,0.835,0.939
0.223821042,0.0569,0.4271,0.8551,0.957
0.225936459,0.0735,0.43,0.878,0.98
0.228287656,0.0879,0.4285,0.8985,0.999
0.230950365,0.1067,0.4266,0.9222,1.022
0.233734323,0.1228,0.4288,0.9447,1.045
0.234540886,0.1391,0.4256,0.971,1.069
0.238063542,0.1575,0.4224,0.9964,1.094
0.239709531,0.1767,0.4202,1.0265,1.123
0.243255417,0.1953,0.419,1.0531,1.15
0.245320886,0.2134,0.4176,1.076,1.174
0.247278646,0.2297,0.4146,1.1014,1.199
0.250216875,0.2397,0.411,1.1254,1.222
0.252481511,0.2539,0.41,1.1481,1.245
0.254485938,0.2686,0.4022,1.1725,1.268
0.256536146,0.2815,0.398,1.1976,1.293
0.25950125,0.2917,0.3914,1.2213,1.315
0.261869011,0.3042,0.3802,1.2435,1.335
0.264356146,0.3152,0.3699,1.264,1.354
0.266912344,0.3257,0.3616,1.2868,1.376
0.268838281,0.3333,0.3489,1.3043,1.391
0.270939531,0.3396,0.3372,1.3197,1.404
0.275283594,0.3506,0.3235,1.3341,1.417
0.275988594,0.3523,0.3128,1.3468,1.427
0.279134063,0.353,0.2989,1.3551,1.432
0.295855886,0.353,0.2894,1.3627,1.437
0.296411459,0.356,0.2818,1.3698,1.443
0.29671474,0.3552,0.2715,1.3768,1.448
0.297140209,0.3533,0.2625,1.382,1.45
0.297425781,0.3481,0.2591,1.3852,1.452
0.297710573,0.3398,0.253,1.3888,1.452
0.297968229,0.3303,0.2488,1.3905,1.451
0.298235209,0.3232,0.2496,1.3935,1.452
0.301295469,0.314,0.2474,1.3961,1.452
0.302484219,0.3032,0.2476,1.3993,1.453
0.3074575,0.2935,0.2486,1.4052,1.457
0.309085781,0.2856,0.2474,1.4123,1.462
0.31085474,0.2783,0.2481,1.4213,1.469
0.312405365,0.271,0.2442,1.4286,1.474
0.314506563,0.2661,0.2413,1.4374,1.482
0.316991719,0.2622,0.2403,1.4445,1.488
0.319435261,0.2573,0.2376,1.453,1.495
0.32266375,0.2534,0.2339,1.4652,1.505
0.325299219,0.251,0.2288,1.4723,1.511
0.327076823,0.2485,0.2205,1.4799,1.517
0.329492917,0.2439,0.2173,1.4921,1.527
0.332286875,0.2419,0.211,1.5026,1.537
0.334324271,0.2385,0.2027,1.5153,1.547
0.337300156,0.2349,0.1917,1.527,1.557
0.339272292,0.2283,0.1854,1.5395,1.567
0.342175729,0.2236,0.1744,1.5509,1.577
0.343415781,0.2212,0.1631,1.5627,1.587
0.346121042,0.2173,0.1529,1.5756,1.598
0.348413125,0.2109,0.1441,1.5878,1.608
0.350931875,0.2043,0.1292,1.5993,1.617
0.353728698,0.2021,0.1177,1.6088,1.626
0.356645104,0.1975,0.1065,1.6186,1.634
0.359161771,0.1899,0.0989,1.6244,1.638
0.360838542,0.1826,0.0882,1.6276,1.64
0.364451198,0.1782,0.0772,1.6298,1.641
0.365180104,0.1716,0.0696,1.6308,1.641
0.367594479,0.1631,0.0586,1.6315,1.641
0.370436719,0.1555,0.0525,1.6296,1.638
0.375784896,0.1467,0.045,1.6269,1.634
0.376401875,0.1409,0.0391,1.6222,1.629
0.379357448,0.1365,0.0327,1.6188,1.625
0.380556979,0.1301,0.0254,1.6122,1.618
0.395934219,0.125,0.0237,1.6061,1.611
0.396420104,0.1186,0.0193,1.5961,1.601
0.396726042,0.1103,0.0149,1.5878,1.592
0.397074375,0.1084,0.0127,1.5761,1.58
0.397466511,0.1042,0.0147,1.5666,1.57
0.397820313,0.1013,0.0144,1.5534,1.557
0.398167604,0.1037,0.0164,1.5412,1.545
0.402237031,0.1008,0.0144,1.5285,1.532
0.403012813,0.1023,0.0135,1.5136,1.517
0.404683229,0.1081,0.0137,1.5024,1.506
0.409679583,0.113,0.0176,1.4855,1.49
0.411233646,0.1186,0.0152,1.4721,1.477
0.413312344,0.1274,0.0154,1.4589,1.465
0.414029688,0.1323,0.0169,1.444,1.45
0.417544688,0.1426,0.0188,1.4271,1.434
0.419261927,0.1533,0.0203,1.4115,1.42
0.421257604,0.1614,0.0159,1.3978,1.407
0.424418021,0.1728,0.0235,1.383,1.394
0.426245156,0.1841,0.0266,1.3688,1.381
0.429972552,0.196,0.0296,1.3495,1.364
0.431773958,0.2043,0.0315,1.3349,1.351
0.434406875,0.2153,0.0352,1.3207,1.339
0.435554219,0.2256,0.0403,1.3004,1.32
0.439159896,0.2339,0.0464,1.2841,1.306
0.440235677,0.24,0.0511,1.2655,1.289
0.44384375,0.2485,0.0562,1.2416,1.267
0.445510573,0.2546,0.0606,1.225,1.253
0.448373021,0.2622,0.0652,1.2025,1.232
0.450498229,0.269,0.0699,1.1842,1.216
0.453731042,0.2788,0.0752,1.1617,1.197
0.454384063,0.2844,0.0816,1.1395,1.177
0.458910156,0.2898,0.0823,1.1183,1.158
0.460112656,0.2939,0.086,1.0939,1.136
0.461524531,0.2983,0.0913,1.0692,1.114
0.465351042,0.2986,0.0916,1.046,1.092
