time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004999,-0.8509,0.2367,-1.856,2.055
0.005453,-0.9492,0.3463,-2.0254,2.263
0.014861,-1.1831,0.3789,-1.965,2.325
0.034048,-1.4314,0.3131,-1.6847,2.233
0.034777,-1.4892,0.1467,-1.1208,1.87
0.044124,-1.427,-0.0119,-0.3899,1.479
0.058488,-1.2679,-0.2193,0.3699,1.339
0.069419,-1.3274,-0.5304,0.8729,1.675
0.07458,-1.2612,-0.7097,1.4032,2.016
0.082253,-1.3948,-0.8942,1.945,2.555
0.092605,-1.7373,-1.0447,2.479,3.202
0.10996,-2.2391,-1.1428,2.9185,3.852
0.11247,-2.5669,-1.1083,3.0977,4.173
0.121916,-2.5911,-1.0754,2.937,4.062
0.131568,-2.2444,-0.9813,2.491,3.494
0.141261,-1.5567,-0.7748,2.0497,2.688
0.151191,-0.9092,-0.4338,1.8131,2.074
0.160535,-0.2886,-0.0168,1.8302,1.853
0.176259,-0.1421,-0.1628,1.9631,1.975
0.180603,-0.3858,-0.3492,2.5108,2.564
0.189888,-0.7364,-0.6456,3.2983,3.441
0.200495,-1.0426,-0.9829,3.4924,3.775
0.210533,-1.5679,-1.2335,3.0882,3.676
0.219085,-2.0148,-1.1944,2.5677,3.476
0.229272,-2.0389,-1.2238,1.8582,3.018
0.254894,-1.4567,-1.0128,1.4215,2.273
0.256516,-0.798,-0.7533,0.5042,1.208
0.270754,-0.6692,-0.5055,-0.0856,0.843
0.271302,-0.6109,-0.3739,-0.1206,0.726
0.293605,-0.7161,-0.4668,0.0432,0.856
0.294204,-0.8474,-0.7336,0.4416,1.205
0.297591,-0.9649,-1.1869,0.8189,1.735
0.306763,-1.0562,-1.536,1.04,2.135
0.315944,-1.1457,-1.72,1.0364,2.312
0.325808,-1.1631,-1.7277,0.8594,2.253
0.33587,-1.2097,-1.7174,0.5407,2.169
0.344799,-1.1572,-1.7198,0.066,2.074
0.360532,-1.1104,-1.6615,-0.3814,2.034
0.366742,-1.1334,-1.582,-0.6514,2.052
0.375182,-1.1587,-1.5889,-0.8593,2.146
0.384673,-1.1052,-1.5767,-1.0406,2.189
0.39415,-1.0861,-1.5535,-1.1835,2.235
0.406486,-1.1279,-1.4989,-1.2873,2.275
0.412942,-1.1357,-1.4559,-1.3811,2.306
0.423527,-1.0634,-1.3452,-1.5164,2.289
0.432732,-1.0408,-1.2011,-1.6268,2.274
0.452629,-1.0516,-1.106,-1.8162,2.372
0.453304,-1.0495,-0.9796,-2.0846,2.531
0.470696,-0.9984,-0.8388,-2.2929,2.638
0.471397,-0.9927,-0.7039,-2.3745,2.668
0.494079,-0.9653,-0.5888,-2.3197,2.581
0.494484,-0.7996,-0.4822,-2.2118,2.401
0.501874,-0.5888,-0.3751,-2.1417,2.253
0.513663,-0.4378,-0.32,-1.9921,2.065
0.52371,-0.3138,-0.2468,-1.7803,1.825
0.529118,-0.1828,-0.2174,-1.4848,1.512
0.538679,-0.0864,-0.165,-1.1797,1.194
0.548608,-0.1511,-0.1463,-0.7928,0.82
0.558935,-0.2268,-0.1945,-0.3992,0.499
0.568402,-0.2462,-0.2603,-0.123,0.379
0.579067,-0.3224,-0.2436,0.0878,0.413
0.588564,-0.2776,-0.1356,0.2357,0.389
0.59912,0.0182,-0.0746,0.3056,0.315
0.608351,0.3661,-0.0296,0.3162,0.485
0.616697,0.6828,0.0144,0.3614,0.773
0.637176,0.8021,-0.041,0.6167,1.013
0.637918,0.4332,-0.2128,1.0425,1.149
0.653303,-0.6408,-0.2151,1.6621,1.794
0.66201,-1.0756,-0.1171,1.9688,2.247
0.66638,-0.5862,-0.1776,1.7161,1.822
0.675849,-0.1746,-0.1486,1.3208,1.341
0.685109,-0.026,-0.0329,1.1309,1.132
0.69533,0.1368,-0.0199,1.0706,1.08
0.707005,0.0826,-0.2166,1.2967,1.317
0.714813,-0.1233,-0.6397,1.8653,1.976
0.724507,-0.2563,-1.1722,2.6451,2.905
0.734682,-0.6656,-1.605,3.4619,3.874
0.744696,-1.2597,-1.7311,4.1328,4.654
0.753904,-1.5921,-1.624,4.2764,4.844
0.769849,-1.3612,-1.3625,3.7864,4.248
0.774305,-0.8482,-0.9494,2.9274,3.192
0.788138,-0.3228,-0.6159,1.9791,2.098
0.792956,0.2165,-0.4138,1.1435,1.235
0.802093,0.5333,-0.2484,0.5242,0.788
0.812345,0.631,-0.1951,0.2972,0.724
0.826122,0.7473,-0.2757,0.3639,0.876
0.831468,0.7664,-0.4655,0.6789,1.125
0.850994,0.7263,-0.7288,1.1503,1.543
0.85225,0.5855,-1.0101,1.5169,1.914
0.867825,0.3108,-1.2517,1.6717,2.111
0.869766,-0.0311,-1.3765,1.6451,2.145
0.881895,-0.3787,-1.4414,1.3569,2.016
0.895763,-0.7358,-1.4508,0.8247,1.824
0.898432,-0.9617,-1.3601,0.1015,1.669
0.908725,-1.1321,-1.2178,-0.8899,1.886
0.918599,-1.4179,-1.0685,-1.7231,2.474
0.927392,-1.7546,-0.8622,-2.2662,2.993
0.940745,-1.8907,-0.5764,-2.5705,3.243
0.948123,-1.614,-0.2653,-2.7796,3.225
0.960438,-1.3307,-0.1598,-2.8999,3.195
0.968244,-1.4157,-0.0989,-2.7921,3.132
0.977146,-1.6896,-0.03,-2.4284,2.958
0.98617,-1.7334,-0.0606,-1.8562,2.54
0.995919,-1.5197,-0.2084,-1.207,1.952
1.007951,-1.4148,-0.3163,-0.6179,1.576
1.01608,-1.4864,-0.3709,-0.1729,1.542
1.028468,-1.5666,-0.4071,0.1531,1.626
1.035051,-1.5803,-0.4436,0.358,1.68
1.045428,-1.562,-0.4911,0.4032,1.686
1.066423,-1.5434,-0.5138,0.3366,1.661
1.067102,-1.379,-0.4875,0.1611,1.471
1.078942,-1.1603,-0.4569,-0.0793,1.25
1.083535,-0.941,-0.429,-0.6696,1.232
1.092688,-0.4706,-0.3936,-0.9879,1.163
1.103229,-0.6929,-0.2849,-0.6595,0.998
1.112816,-0.8398,-0.229,-0.5023,1.005
1.127075,-0.3769,-0.2948,-0.4756,0.675
1.131964,-0.0006,-0.5025,-0.3308,0.602
1.144602,0.0404,-0.5525,-0.0496,0.556
1.152559,-0.304,-0.3651,0.3251,0.576
1.161276,-0.4994,-0.1231,0.6997,0.868
1.1745,-0.2071,-0.0577,0.9068,0.932
1.180581,0.3773,-0.0455,1.053,1.12
1.192037,1.1253,0.0104,1.2123,1.654
1.200326,1.8392,0.019,1.4587,2.348
1.211049,2.1576,-0.1542,1.9233,2.894
1.220263,1.8059,-0.6482,2.6124,3.241
1.229991,1.143,-1.5189,3.3223,3.828
1.242886,0.8095,-2.4979,3.7853,4.607
1.249249,0.5344,-3.3523,4.0032,5.249
1.26179,-0.3536,-3.8191,4.0171,5.554
1.269231,-1.6099,-3.8106,3.9017,5.687
1.277945,-2.6933,-3.5163,3.4467,5.612
1.290471,-2.8648,-3.2519,2.5108,5.009
1.297583,-1.9806,-2.8432,1.2903,3.697
1.308062,-1.2168,-2.2089,0.0333,2.522
1.316923,-0.8455,-1.4165,-0.9818,1.92
1.327387,-0.8105,-0.6555,-1.5824,1.895
1.336867,-0.6764,-0.0965,-1.9399,2.057
1.345791,-0.2167,0.1988,-2.1962,2.216
1.359684,0.276,0.2745,-2.2248,2.259
1.367049,0.6103,0.2209,-1.8893,1.998
1.377592,0.8139,0.0153,-1.1674,1.423
1.384469,0.9623,-0.3368,-0.2146,1.042
1.394235,0.8164,-0.7867,0.7804,1.376
1.404814,0.4133,-1.294,1.6491,2.137
1.414115,0.268,-1.795,2.2451,2.887
1.429597,0.2833,-2.2393,2.47,3.346
1.434004,0.1651,-2.4057,2.5089,3.48
1.446903,-0.0747,-2.3467,2.1728,3.199
1.454294,-0.0846,-2.1404,1.4546,2.589
1.463336,0.1108,-1.9673,0.6353,2.07
1.473282,0.3973,-1.81,-0.1656,1.86
1.481169,0.6038,-1.5508,-0.9226,1.903
1.491123,0.5641,-1.2282,-1.5936,2.09
1.501318,0.4397,-0.9168,-2.105,2.338
1.520063,0.4543,-0.7368,-2.5335,2.677
1.521795,0.5624,-0.5868,-2.8488,2.962
1.529983,0.6728,-0.5028,-3.0303,3.145
1.539575,0.7848,-0.4968,-3.0333,3.172
1.549259,0.8545,-0.5345,-2.8675,3.04
1.559912,0.8614,-0.6151,-2.5822,2.791
1.570299,0.8283,-0.7212,-2.212,2.47
1.578503,0.8107,-0.8899,-1.6811,2.068
1.591399,0.8371,-1.1349,-1.1302,1.807
1.598514,0.9419,-1.331,-0.5366,1.717
1.612242,0.9601,-1.4173,0.0981,1.715
1.617951,0.8679,-1.5308,0.6955,1.892
1.630103,0.7742,-1.6895,1.2618,2.246
1.636953,0.7948,-1.8857,1.778,2.711
1.646853,0.8187,-2.0746,2.1981,3.131
1.662585,0.7208,-2.1628,2.5634,3.43
1.667322,0.3153,-2.0553,2.8514,3.529
1.676313,-0.1583,-1.7075,2.9089,3.377
1.685613,-0.211,-1.2329,2.4418,2.744
1.697057,0.1638,-0.8012,1.5173,1.724
1.705793,0.7,-0.5114,0.5497,1.026
1.714857,1.0373,-0.3998,-0.2161,1.132
1.73033,0.7189,-0.399,-0.4745,0.949
1.736614,-0.4142,-0.4228,-0.1456,0.61
1.746857,-1.6569,-0.6049,0.5543,1.849
1.754861,-2.365,-0.96,1.2474,2.841
1.76335,-2.6381,-1.1224,1.6962,3.331
1.776278,-2.5714,-0.9609,1.7891,3.277
1.782107,-2.3009,-0.507,1.5665,2.829
1.792192,-1.9407,-0.0686,1.1512,2.258
1.802756,-1.1396,0.2854,0.6189,1.328
1.812459,-0.3489,0.4985,0.1908,0.638
1.825075,-0.0487,0.5998,0.1033,0.611
1.831677,0.0222,0.5783,0.3969,0.702
1.846047,-0.4019,0.1861,0.9389,1.038
1.85076,-1.0719,-0.5015,1.5971,1.988
1.861111,-1.4925,-1.0174,2.1961,2.843
1.878654,-1.6784,-1.3578,2.5514,3.342
1.879983,-1.6598,-1.5405,2.5592,3.417
1.895297,-1.5241,-1.4399,2.2669,3.088
1.899223,-1.5386,-1.0314,1.7905,2.576
1.90966,-1.3861,-0.459,1.1979,1.889
1.919545,-1.1827,-0.0352,0.5811,1.318
1.928674,-1.0058,0.1935,-0.081,1.027
1.939389,-0.9726,0.2445,-0.7127,1.23
1.94802,-1.2298,0.1388,-1.0814,1.644
1.963353,-1.533,-0.0593,-1.2523,1.98
1.968125,-1.7437,-0.2533,-1.355,2.223
1.977415,-1.9861,-0.3978,-1.3851,2.454
1.987548,-2.0426,-0.4392,-1.4697,2.554
1.996826,-1.9486,-0.3381,-1.6233,2.559
2.012112,-1.8202,-0.1425,-1.7914,2.558
2.01658,-1.6076,0.0213,-1.9497,2.527
2.025375,-1.3856,0.2154,-2.122,2.543
2.035545,-1.2352,0.4369,-2.1978,2.559
2.046039,-1.0743,0.5616,-2.2146,2.525
2.05531,-0.9242,0.5598,-2.1513,2.407
2.064899,-0.8864,0.4317,-1.9627,2.196
2.079432,-0.8946,0.2205,-1.685,1.92
2.08436,-1.0079,0.0789,-1.2556,1.612
2.094063,-1.2356,0.0216,-0.7431,1.442
2.104629,-1.285,0.0213,-0.3248,1.326
2.112637,-1.2759,0.0461,-0.0536,1.278
2.125879,-1.2786,0.0606,0.108,1.285
2.132937,-1.2292,0.079,0.1619,1.242
2.145454,-1.013,0.1041,0.0749,1.021
2.151783,-0.6789,0.2016,-0.057,0.711
2.16392,-0.5109,0.3396,-0.0869,0.62
2.171323,-0.8435,0.5503,0.107,1.013
2.180653,-1.2826,0.7405,0.446,1.547
2.192527,-1.2585,0.7615,0.6303,1.6
2.200626,-0.8402,0.6224,0.6197,1.215
2.209549,-0.1946,0.4607,0.5351,0.732
2.219643,0.4844,0.3066,0.5731,0.811
2.230578,1.0122,0.2749,0.9719,1.43
2.241253,1.1654,0.1988,1.7819,2.138
2.249208,0.7871,-0.0592,2.9638,3.067
2.260498,0.0144,-0.5054,4.1652,4.196
2.268859,-0.4433,-1.0839,5.1155,5.248
2.280567,-0.3888,-1.6289,5.5446,5.792
2.290086,-0.1146,-2.0859,5.2983,5.695
2.297874,0.053,-2.3041,4.6603,5.199
2.30775,0.0396,-2.2822,3.9256,4.541
2.317641,-0.2279,-2.13,3.0919,3.762
2.326875,-0.6218,-1.9581,2.3711,3.137
2.337956,-1.0471,-1.8479,1.7521,2.753
2.346112,-1.354,-1.7578,1.1597,2.504
2.355961,-1.3279,-1.6301,0.6111,2.19
2.36565,-1.119,-1.4917,0.1556,1.871
2.377959,-0.927,-1.2816,-0.1326,1.587
2.384915,-0.8199,-1.0556,-0.2997,1.37
2.395191,-0.6738,-0.8933,-0.3714,1.179
2.404997,-0.4498,-0.779,-0.4258,0.995
2.414691,-0.1433,-0.68,-0.4931,0.852
2.425558,0.012,-0.6607,-0.5167,0.839
2.434629,0.0516,-0.8,-0.4982,0.944
2.446077,-0.0423,-1.038,-0.412,1.118
2.453015,-0.2009,-1.2961,-0.2847,1.342
2.462774,-0.3632,-1.47,-0.2302,1.532
2.472923,-0.4836,-1.6122,-0.2587,1.703
2.488539,-0.4976,-1.6587,-0.4068,1.779
2.496705,-0.4884,-1.6147,-0.6325,1.802
2.501649,-0.3705,-1.4406,-0.9611,1.771
2.512419,-0.1248,-1.209,-1.3243,1.798
2.521434,0.131,-0.9683,-1.6394,1.908
2.538525,0.306,-0.791,-1.8324,2.019
2.542119,0.4556,-0.6732,-1.9471,2.11
2.549556,0.573,-0.6399,-2.0223,2.197
2.566258,0.6113,-0.6576,-2.0068,2.198
2.568919,0.5556,-0.7314,-1.8501,2.066
2.578651,0.4879,-0.8111,-1.6219,1.878
2.588692,0.4752,-0.9172,-1.3526,1.702
2.59879,0.4675,-1.0213,-1.0829,1.56
2.609022,0.3897,-1.1044,-0.7841,1.409
2.618596,0.2212,-1.1463,-0.5155,1.276
2.627985,0.0476,-1.2012,-0.3087,1.241
2.63829,-0.0648,-1.1693,-0.2125,1.19
2.648011,-0.1627,-1.0473,-0.2128,1.081
2.660238,-0.0994,-0.9013,-0.3232,0.963
2.667113,0.0426,-0.7339,-0.5483,0.917
2.681154,0.1184,-0.5804,-0.6979,0.915
2.687839,0.1836,-0.4908,-0.6872,0.864
2.697126,0.1467,-0.4953,-0.5657,0.766
2.705794,0.0484,-0.6346,-0.3075,0.707
2.715733,-0.4502,-0.7525,0.1697,0.893
2.727106,-1.5488,-0.5488,0.8856,1.867
2.73488,-2.0889,-0.1486,1.3942,2.516
2.746791,-1.605,0.0769,1.2968,2.065
2.75458,-0.8407,0.1047,0.7705,1.145
2.764136,0.0078,0.1672,0.0964,0.193
2.778533,0.8797,0.1939,-0.4087,0.989
2.786276,1.1832,0.0215,-0.3352,1.23
2.794466,0.6732,-0.4352,0.3354,0.869
2.802494,-0.2033,-1.0853,1.3725,1.762
2.812579,-1.333,-1.6855,2.5658,3.347
2.823192,-2.376,-2.1395,3.6284,4.836
2.832209,-2.7636,-2.3719,4.1394,5.513
2.846839,-2.2843,-2.33,3.9701,5.139
2.851815,-1.7138,-1.8339,3.3654,4.198
2.862083,-1.0627,-1.2146,2.5259,2.997
2.870585,0.0445,-0.6974,1.5458,1.696
2.882102,1.1423,-0.2612,0.6122,1.322
2.890589,1.6865,0.1794,0.0212,1.696
2.899237,1.5702,0.4814,-0.19,1.653
2.909223,1.175,0.3661,-0.123,1.237
2.918883,0.8376,-0.1514,0.0723,0.854
2.928949,0.5633,-0.7088,0.4225,0.999
2.939545,0.0844,-1.1157,0.8107,1.382
2.948274,-0.3293,-1.3542,0.9964,1.713
2.960062,-0.4618,-1.3832,0.8616,1.694
2.968341,-0.5266,-1.1332,0.364,1.301
2.981108,-0.5088,-0.6585,-0.1742,0.85
2.989134,-0.439,-0.2815,-0.765,0.926
2.999334,-0.3092,-0.0097,-1.358,1.393
3.006675,-0.1707,0.1682,-1.7991,1.815
3.016643,-0.2185,0.3449,-2.0818,2.121
3.0321,-0.4599,0.4905,-2.2464,2.345
3.036531,-0.6568,0.4959,-2.3311,2.472
3.045363,-0.7429,0.4234,-2.3023,2.456
3.056032,-0.8011,0.2895,-2.1524,2.315
3.071256,-0.8491,0.0817,-1.8639,2.05
3.078984,-0.9544,-0.1198,-1.4824,1.767
3.088588,-1.0559,-0.2794,-1.0631,1.524
3.095332,-1.0818,-0.4135,-0.7259,1.367
3.104114,-1.0591,-0.4764,-0.4685,1.252
3.114386,-1.0837,-0.4898,-0.2347,1.212
3.123277,-1.131,-0.4937,-0.0235,1.234
3.132348,-1.2791,-0.5099,0.1243,1.383
3.145264,-1.5407,-0.5148,0.1923,1.636
3.152968,-1.7319,-0.4692,0.125,1.799
3.161775,-1.7515,-0.3933,0.0377,1.795
3.171689,-1.696,-0.2969,0.0084,1.722
3.183392,-1.6651,-0.2187,0.0004,1.679
3.19486,-1.6184,-0.2089,0.072,1.633
3.200476,-1.4847,-0.2128,0.1768,1.51
3.210521,-1.423,-0.2949,0.2919,1.482
3.219986,-1.3855,-0.4052,0.5013,1.528
3.230398,-1.7476,-0.4881,0.9006,2.026
3.239418,-2.1534,-0.3861,1.3178,2.554
3.250319,-1.975,-0.2158,1.488,2.482
3.260544,-1.5599,-0.118,1.5092,2.174
3.26895,-1.2556,-0.0423,1.5848,2.022
3.280641,-1.0588,0.1267,1.7206,2.024
3.288131,-0.8475,0.3179,1.9211,2.124
3.298842,-0.6782,0.4246,2.1389,2.284
3.310334,-0.5849,0.3865,2.3793,2.48
3.316891,-0.6571,0.0733,2.6711,2.752
3.326997,-0.9394,-0.4775,2.9767,3.158
3.336359,-1.417,-1.0868,3.2013,3.666
3.346843,-2.1655,-1.5238,3.3297,4.254
3.35633,-2.8223,-1.743,3.1626,4.583
3.366682,-2.9756,-1.7787,2.5624,4.311
3.381365,-2.708,-1.5634,1.7156,3.567
3.389878,-2.2543,-1.2889,0.9349,2.76
3.395359,-2.0181,-0.9684,0.2882,2.257
3.404845,-2.0088,-0.685,-0.1783,2.13
3.414388,-2.0832,-0.5496,-0.4512,2.201
3.427964,-2.1335,-0.6968,-0.5763,2.317
3.434247,-2.1532,-0.9866,-0.5859,2.44
3.444123,-2.2199,-1.3818,-0.3961,2.645
3.452908,-2.2276,-1.7722,-0.0796,2.848
3.462504,-2.1663,-2.1535,0.282,3.068
3.472156,-2.1724,-2.4723,0.6177,3.349
3.484404,-2.2092,-2.6809,0.8755,3.583
3.496309,-2.0499,-2.8057,1.0182,3.621
3.50259,-1.718,-2.7713,0.9356,3.392
3.512674,-1.5366,-2.6372,0.7076,3.133
3.521947,-1.4828,-2.4527,0.4152,2.896
3.531277,-1.4119,-2.317,0.1715,2.719
3.541768,-1.3327,-2.2501,-0.1507,2.62
3.556121,-1.3057,-2.2084,-0.4411,2.603
3.559573,-1.1897,-2.1357,-0.7671,2.562
3.572321,-1.0104,-1.9639,-1.11,2.472
3.580074,-0.9873,-1.6849,-1.3701,2.386
3.589083,-0.9829,-1.4234,-1.5124,2.298
3.598955,-0.8876,-1.1741,-1.5719,2.153
3.610825,-0.7849,-0.9672,-1.5389,1.98
3.61952,-0.7127,-0.7544,-1.451,1.784
3.628806,-0.6195,-0.5804,-1.2985,1.551
3.638764,-0.502,-0.4776,-1.1004,1.3
3.647965,-0.3738,-0.4482,-0.7928,0.984
3.659811,-0.3415,-0.4086,-0.4794,0.717
3.666956,-0.3742,-0.4142,-0.1811,0.587
3.677664,-0.449,-0.4353,0.0812,0.631
3.687653,-0.5678,-0.5086,0.2596,0.805
3.696197,-0.7422,-0.5921,0.3605,1.016
3.70691,-0.9393,-0.6126,0.4932,1.225
3.71623,-1.0542,-0.6438,0.5211,1.341
3.728221,-1.1617,-0.7041,0.4845,1.442
3.736032,-1.3026,-0.7297,0.4793,1.568
3.744958,-1.4739,-0.6717,0.4669,1.686
3.755845,-1.6364,-0.6329,0.4463,1.81
3.771996,-1.7423,-0.6468,0.4258,1.907
3.779547,-1.8551,-0.6586,0.3785,2.005
3.787112,-2.1675,-0.5712,0.3766,2.273
3.794457,-3.0337,-0.2662,0.5705,3.098
3.803432,-3.8224,0.2153,0.7975,3.911
3.813045,-3.3208,0.5758,0.7009,3.442
3.822309,-1.9147,0.6533,0.209,2.034
3.832555,-0.7161,0.5881,-0.1823,0.944
3.848188,-0.2256,0.5247,0.0412,0.573
3.852425,-0.6433,0.1727,0.991,1.194
3.861465,-1.4664,-0.7781,2.286,2.825
3.871466,-2.4983,-1.8581,3.7345,4.862
3.881842,-3.228,-3.0514,4.8351,6.566
3.891034,-3.4872,-4.073,5.0813,7.387
3.900219,-3.8607,-4.5673,4.6007,7.545
3.910493,-4.5027,-4.3285,3.693,7.256
3.920352,-4.5561,-3.6659,2.5187,6.367
3.930224,-3.2981,-2.9033,1.2395,4.565
3.939912,-2.0926,-2.0663,0.3028,2.956
3.949098,-1.7121,-1.2125,-0.1765,2.105
3.966772,-1.7119,-0.5885,-0.6738,1.932
3.970762,-1.6726,-0.2947,-1.1876,2.072
3.981984,-1.6023,-0.2912,-1.3579,2.12
3.987902,-1.5848,-0.5659,-0.9679,1.941
3.997832,-1.6983,-0.9442,-0.2535,1.96
4.008156,-1.8931,-1.2939,0.533,2.354
4.017547,-2.0994,-1.4291,1.2093,2.813
4.033269,-2.1819,-1.385,1.532,3.004
4.036312,-1.9637,-1.2208,1.4701,2.74
4.046304,-1.7173,-0.9519,1.2638,2.335
4.056197,-1.5881,-0.6918,1.0299,2.015
4.065797,-1.5553,-0.5731,0.9146,1.893
4.075819,-1.6311,-0.6817,1.0021,2.032
4.084933,-1.7958,-0.9778,1.1543,2.348
4.094783,-2.0263,-1.3883,1.3528,2.804
