time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002246,-0.0184,0.7316,0.7869,1.075
0.011308,0.3549,0.6373,0.888,1.149
0.022187,0.4548,0.7368,1.1745,1.459
0.025103,0.3168,0.8699,1.759,1.988
0.037024,0.1146,0.8428,2.5866,2.723
0.045898,0.1056,0.6487,3.2265,3.293
0.056462,0.245,0.3873,3.5625,3.592
0.065011,0.5647,0.2966,3.6832,3.738
0.075169,0.901,0.2367,3.4776,3.6
0.086507,1.222,0.2089,2.7299,2.998
0.095758,1.1631,0.3076,1.7095,2.09
0.104795,0.7596,0.3143,0.767,1.124
0.113211,0.3229,0.1784,0.0773,0.377
0.124049,-0.1949,0.1149,-0.0262,0.228
0.132853,-0.5906,0.102,0.4187,0.731
0.142703,-0.645,0.0543,1.2623,1.419
0.160253,-0.341,0.0156,2.2271,2.253
0.162706,-0.0208,0.182,3.007,3.013
0.173762,0.1945,0.4576,3.5162,3.551
0.182215,0.4914,0.6178,3.6633,3.747
0.193088,0.7053,0.6562,3.495,3.625
0.203645,0.7263,0.6333,3.1028,3.249
0.210565,0.6671,0.5462,2.4498,2.597
0.222182,0.5916,0.3747,1.5581,1.708
0.230179,0.5326,0.2115,0.6466,0.864
0.239734,0.6128,0.0326,-0.2246,0.653
0.249703,0.6559,-0.1827,-0.9876,1.2
0.269135,0.6378,-0.38,-1.6202,1.782
0.270849,0.5557,-0.5233,-2.0171,2.157
0.286717,0.5035,-0.6592,-2.1311,2.287
0.292607,0.516,-0.7348,-2.0124,2.204
0.298194,0.4993,-0.8159,-1.5091,1.787
0.308426,0.5614,-0.852,-0.7624,1.274
0.324701,0.6904,-0.8494,0.0548,1.096
0.33275,0.5295,-0.784,0.7814,1.227
0.337075,0.4675,-0.7339,1.1488,1.441
0.345872,0.5495,-0.5734,1.0692,1.332
0.355825,0.5163,-0.2805,0.6057,0.844
0.365907,0.2658,0.1114,-0.0743,0.298
0.375889,0.1057,0.5042,-0.8798,1.02
0.385327,0.0692,0.781,-1.6095,1.79
0.398167,0.0318,0.9404,-2.2426,2.432
0.406587,-0.1062,1.0149,-2.6474,2.837
0.414693,-0.2987,1.0377,-2.8922,3.087
0.424163,-0.5043,1.008,-2.9048,3.116
0.435899,-0.6821,0.974,-2.6879,2.939
0.443519,-0.8126,0.9331,-2.3487,2.655
0.45623,-0.8113,0.8486,-1.9726,2.296
0.463098,-0.7355,0.7249,-1.6285,1.928
0.473364,-0.7316,0.6626,-1.4119,1.723
0.482602,-0.8401,0.6549,-1.3407,1.712
0.493504,-0.8626,0.6776,-1.4627,1.828
0.501985,-0.8015,0.7419,-1.6082,1.944
0.511719,-0.831,0.8263,-1.7204,2.082
0.523249,-0.9305,0.8174,-1.7371,2.133
0.531853,-0.9742,0.7934,-1.6133,2.045
0.541564,-1.019,0.7256,-1.2451,1.765
0.551042,-1.1441,0.6096,-0.7881,1.517
0.559832,-1.1452,0.4667,-0.4219,1.307
0.572174,-1.0968,0.3567,-0.1118,1.159
0.579428,-1.0373,0.2714,0.153,1.083
0.594431,-1.0217,0.2505,0.3557,1.11
