time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002786,0.2773,0.2142,0.702,0.785
0.019194,0.1689,0.2419,0.2807,0.407
0.01969,0.0581,0.1672,-0.0934,0.2
0.028878,-0.0105,0.0969,-0.3555,0.369
0.031932,-0.1851,0.0205,-0.2636,0.323
0.042162,-0.145,0.0335,-0.0634,0.162
0.052845,-0.2271,0.0045,0.2744,0.356
0.061891,-0.192,0.011,0.5548,0.587
0.07186,-0.1506,0.0482,0.7481,0.765
0.081327,-0.0721,0.1335,0.8072,0.821
0.098543,0.1235,0.1791,0.6958,0.729
0.100838,0.4707,0.3312,0.4155,0.71
0.111195,0.7709,0.5207,0.1082,0.937
0.122204,0.8849,0.6014,-0.1014,1.075
0.130073,0.9628,0.5989,-0.375,1.194
0.142983,1.0767,0.5999,-0.6868,1.411
0.149405,1.2163,0.5899,-0.9476,1.651
0.159356,1.344,0.5055,-0.9723,1.734
0.170718,1.392,0.4443,-0.6419,1.596
0.178909,1.4016,0.3688,-0.1854,1.461
0.188791,1.4183,0.3012,0.1743,1.46
0.198045,1.3842,0.2074,0.3761,1.449
0.207653,1.2743,0.0763,0.4803,1.364
0.217672,1.0756,-0.0762,0.4842,1.182
0.228074,1.1019,-0.1395,0.3886,1.177
0.250687,1.2633,-0.0895,0.2964,1.301
0.251226,1.2088,0.0052,0.3008,1.246
0.255393,1.0851,0.0783,0.2898,1.126
0.264951,1.0248,0.1403,0.1754,1.049
0.275312,1.0231,0.1694,0.0695,1.039
0.288123,0.9751,0.1689,0.0401,0.99
0.295184,0.9654,0.1617,0.0602,0.981
0.305884,1.0378,0.1483,0.1201,1.055
0.314694,1.0779,0.0565,0.2263,1.103
0.333501,1.1575,-0.0408,0.4129,1.23
0.335246,1.0746,-0.1223,0.6019,1.238
0.349776,0.8945,-0.2376,0.6003,1.103
0.356227,0.675,-0.3348,0.5162,0.913
0.367526,0.2776,-0.352,0.4702,0.65
0.372241,-0.1607,-0.2648,0.3215,0.446
0.381914,-0.3835,-0.1973,-0.1091,0.445
0.392612,-0.3592,-0.0969,-0.677,0.773
0.401347,-0.3025,0.0997,-1.1306,1.175
0.411741,-0.2186,0.2144,-1.3724,1.406
0.421734,-0.0955,0.2264,-1.5332,1.553
0.431247,0.1382,0.1494,-1.6274,1.64
0.445845,0.3878,0.0573,-1.6063,1.653
0.450031,0.551,-0.0278,-1.4246,1.528
0.460068,0.6223,-0.1325,-1.1541,1.318
0.471022,0.6568,-0.2744,-0.8683,1.123
0.479135,0.6254,-0.3712,-0.5087,0.888
0.489136,0.5899,-0.3916,-0.0995,0.715
0.499315,0.5318,-0.3708,0.1791,0.673
0.508877,0.4507,-0.3084,0.2968,0.621
0.519078,0.4576,-0.1912,0.2996,0.579
0.534684,0.3146,-0.0584,0.2443,0.403
0.541155,0.202,0.0088,0.0039,0.202
0.548096,0.2271,0.0266,-0.3004,0.378
0.559767,0.1434,0.1094,-0.3834,0.424
0.567104,0.0963,0.1733,-0.4041,0.45
0.57714,0.1121,0.1783,-0.4279,0.477
0.592249,0.023,0.2119,-0.3578,0.417
0.595578,-0.0881,0.2663,-0.146,0.316
0.605226,-0.1345,0.2525,0.1067,0.305
0.615517,-0.0646,0.2245,0.2379,0.333
0.636311,-0.0726,0.1862,0.2571,0.326
0.636888,-0.1226,0.1927,0.2014,0.305
0.652492,-0.1058,0.2043,0.0986,0.25
0.656237,-0.1464,0.2305,0.0026,0.273
0.664304,-0.2538,0.2647,-0.0633,0.372
0.677939,-0.33,0.2383,-0.1204,0.425
0.683666,-0.3268,0.1845,-0.0939,0.387
0.693747,-0.3354,0.1401,-0.0069,0.364
0.706228,-0.3656,0.101,0.084,0.388
0.712967,-0.3536,0.1176,0.1268,0.394
0.733786,-0.2369,0.1148,0.1707,0.314
0.735777,-0.0798,0.1392,0.1789,0.24
0.750351,-0.025,0.1733,0.1484,0.229
0.751894,0.0009,0.1481,0.201,0.25
0.761326,-0.0132,0.1621,0.2996,0.341
0.773799,-0.073,0.1555,0.3786,0.416
0.780705,-0.0944,0.1443,0.4275,0.461
0.791087,-0.0662,0.1886,0.3635,0.415
0.800745,-0.0803,0.294,0.2579,0.399
0.818202,-0.082,0.3314,0.1443,0.371
0.833856,-0.0156,0.3058,0.0252,0.307
0.834347,0.0076,0.3162,-0.0483,0.32
0.847425,0.022,0.3345,-0.1259,0.358
0.847986,0.043,0.3089,-0.2088,0.375
0.861989,0.0694,0.2912,-0.2518,0.391
0.868902,0.0975,0.2745,-0.2693,0.397
0.877608,0.1173,0.2779,-0.306,0.43
0.890099,0.0997,0.2489,-0.2997,0.402
0.8977,0.131,0.209,-0.299,0.388
0.907246,0.0956,0.1975,-0.3387,0.404
0.915689,0.0821,0.1996,-0.3802,0.437
0.92628,0.096,0.1898,-0.3852,0.44
0.935335,0.1808,0.2623,-0.3189,0.451
0.944581,0.3644,0.3774,-0.1986,0.561
0.954755,0.5469,0.5421,0.0014,0.77
0.964722,0.7754,0.7425,0.1516,1.084
0.974049,0.9805,0.9303,0.2356,1.372
0.98518,1.2256,0.9949,0.2932,1.606
0.994927,1.1181,0.9495,0.4069,1.522
1.006018,0.9826,0.7932,0.6568,1.423
1.013913,0.6659,0.685,0.9579,1.353
1.026017,0.3562,0.6023,1.1343,1.333
1.033257,0.3178,0.428,1.1126,1.234
1.043821,0.2916,0.2045,0.9513,1.016
1.052014,0.1622,-0.0359,0.7881,0.805
1.062434,-0.0378,-0.2028,0.6645,0.696
1.07303,-0.217,-0.361,0.6896,0.808
1.08188,-0.2876,-0.5664,0.8447,1.057
1.091822,-0.2406,-0.8118,1.0478,1.347
1.101797,-0.0911,-1.1227,1.1754,1.628
1.111106,0.064,-1.4025,1.3001,1.914
1.126813,0.1139,-1.6833,1.4822,2.246
1.130343,0.0079,-1.9645,1.7174,2.609
1.150255,-0.1584,-2.28,1.9183,2.984
1.15124,-0.4022,-2.5025,2.0504,3.26
1.162706,-0.7146,-2.5667,2.0387,3.355
1.168901,-1.0348,-2.5209,1.9275,3.338
1.179679,-1.275,-2.3792,1.6277,3.152
1.190121,-1.3788,-2.2648,1.1533,2.891
1.199045,-1.2569,-2.1731,0.5694,2.574
1.208574,-1.1285,-2.081,0.0262,2.367
1.21837,-1.025,-1.999,-0.2912,2.265
1.22747,-0.9483,-1.9793,-0.298,2.215
1.248484,-0.8981,-2.0251,-0.0387,2.216
1.249042,-0.7772,-2.0672,0.3015,2.229
1.263633,-0.4886,-2.0749,0.5519,2.202
1.265693,-0.3342,-2.0401,0.8616,2.24
1.274566,-0.2272,-1.9335,1.1518,2.262
1.28533,-0.1136,-1.8381,1.3439,2.28
1.294483,0.0327,-1.7168,1.4093,2.221
1.304652,0.0924,-1.5232,1.365,2.047
1.314485,0.1128,-1.3049,1.1748,1.759
1.324836,0.1125,-1.136,0.8358,1.415
1.334879,0.0463,-0.9715,0.4138,1.057
1.343972,-0.1551,-0.8243,0.0058,0.839
1.354026,-0.4186,-0.714,-0.3238,0.889
1.36639,-0.6056,-0.6382,-0.6029,1.067
1.372538,-0.6976,-0.5929,-0.8534,1.252
1.382516,-0.7005,-0.5498,-1.0419,1.371
1.392388,-0.7,-0.4012,-1.2055,1.451
1.402731,-0.646,-0.2847,-1.3165,1.494
1.412,-0.5587,-0.1864,-1.3372,1.461
1.423643,-0.4832,-0.137,-1.2845,1.379
1.431552,-0.3646,-0.1254,-1.1057,1.171
1.443485,-0.3663,-0.069,-0.8503,0.928
1.450996,-0.3076,-0.0546,-0.6288,0.702
1.461327,-0.2072,-0.0888,-0.4071,0.465
1.477711,-0.1614,-0.0961,-0.2619,0.322
1.479982,-0.0756,-0.052,-0.2152,0.234
1.489307,-0.0025,-0.0446,-0.257,0.261
1.499874,0.0787,-0.0127,-0.3631,0.372
1.509248,0.0996,0.0379,-0.4032,0.417
1.519455,0.033,-0.0062,-0.4037,0.405
1.528535,0.0211,-0.112,-0.4152,0.431
1.539798,-0.0572,-0.212,-0.4022,0.458
1.547502,-0.2254,-0.2892,-0.2741,0.458
1.56129,-0.2947,-0.3529,-0.0681,0.465
1.568471,-0.2491,-0.3565,0.0627,0.439
1.576842,-0.1769,-0.2792,0.1172,0.351
1.586458,-0.1122,-0.1391,0.0467,0.185
1.59664,-0.0359,-0.0866,-0.1013,0.138
1.607504,0.0186,-0.1096,-0.2102,0.238
1.616737,0.0139,-0.1416,-0.2602,0.297
1.627384,0.0397,-0.1675,-0.3856,0.422
1.63652,0.1406,-0.2482,-0.5297,0.602
1.644716,0.2192,-0.311,-0.6143,0.723
1.660124,0.244,-0.3284,-0.5236,0.665
1.664545,0.2305,-0.351,-0.2708,0.5
1.676675,-0.0434,-0.2863,0.1408,0.322
1.683865,-0.2839,-0.1228,0.5508,0.632
1.69391,-0.0806,-0.1591,0.7354,0.757
1.704271,0.4445,-0.2941,0.6905,0.872
1.714415,0.9096,-0.3658,0.5697,1.134
1.727736,1.2482,-0.3421,0.4729,1.378
1.73239,1.4302,-0.2057,0.4406,1.511
1.749624,1.6998,-0.1111,0.3381,1.737
1.751118,1.8895,-0.0516,-0.0425,1.891
1.76462,1.9328,0.0866,-0.5325,2.007
1.773644,1.764,0.1191,-0.2608,1.787
1.781003,1.6287,-0.0348,0.2094,1.642
1.791138,1.6076,-0.3027,0.5062,1.712
1.800702,1.4797,-0.5005,0.9502,1.828
1.811133,1.3415,-0.6814,1.526,2.143
1.820631,1.3044,-0.898,2.2119,2.72
1.830396,1.2107,-1.0413,2.9106,3.32
1.843995,1.0688,-1.1491,3.4737,3.812
1.851174,1.0154,-1.2127,3.6754,4.001
1.861691,1.1004,-1.28,3.3441,3.746
1.868374,1.2909,-1.2195,2.6208,3.166
1.880176,1.6043,-1.1271,1.7223,2.61
1.890133,1.9637,-1.0031,0.8286,2.356
1.898304,2.2478,-0.8171,-0.0158,2.392
1.90734,2.4062,-0.6154,-0.6579,2.569
1.917129,2.3612,-0.4986,-0.8652,2.564
1.92831,2.2241,-0.5253,-0.8441,2.436
1.937207,1.9694,-0.643,-0.6935,2.185
1.946289,1.69,-0.7753,-0.4775,1.92
1.965091,1.4021,-0.8292,-0.2894,1.654
1.965437,1.0779,-0.8232,-0.1607,1.366
1.976784,0.8268,-0.785,-0.0705,1.142
1.984898,0.6173,-0.7846,-0.0219,0.999
1.994993,0.4436,-0.7559,-0.0398,0.877
2.004586,0.2533,-0.708,-0.1807,0.773
2.014265,0.1225,-0.6633,-0.4609,0.817
2.027069,0.0934,-0.6079,-0.9753,1.153
2.032971,0.1266,-0.4833,-1.53,1.61
2.046048,0.1577,-0.29,-2.0629,2.089
2.05382,0.104,-0.1477,-2.4874,2.494
2.067287,0.0248,-0.1031,-2.6853,2.687
2.083009,-0.0762,-0.1401,-2.6524,2.657
2.083292,-0.168,-0.2834,-2.4097,2.432
2.091756,-0.1782,-0.4729,-2.0853,2.146
2.101555,-0.0482,-0.6534,-1.6086,1.737
2.112157,0.1032,-0.7564,-0.9982,1.257
2.121005,0.3449,-0.7538,-0.1671,0.846
2.131102,0.4469,-0.5366,0.7722,1.041
2.142173,0.4047,-0.242,1.6035,1.671
2.150287,0.4486,-0.0619,2.1923,2.239
2.162255,0.4704,0.0305,2.4081,2.454
2.169452,0.4611,0.0239,2.1013,2.151
2.17945,0.5134,-0.0667,1.4065,1.499
2.190873,0.517,-0.1511,0.604,0.809
2.198774,0.4544,-0.2783,-0.0816,0.539
2.208775,0.3823,-0.4008,-0.4442,0.71
2.218124,0.3249,-0.4847,-0.3504,0.681
2.22831,0.2416,-0.4922,0.1298,0.563
2.238152,0.2575,-0.5316,0.5608,0.815
2.247723,0.4585,-0.6325,0.8367,1.145
2.262846,0.7023,-0.6968,1.0651,1.454
2.267047,0.8009,-0.6665,1.1941,1.585
2.28059,0.5789,-0.4611,1.2011,1.411
2.285823,0.3165,-0.2388,1.0559,1.128
2.294384,0.2239,-0.1358,0.7549,0.799
2.310795,0.2053,-0.1893,0.2774,0.394
2.314514,0.268,-0.2818,-0.391,0.552
2.325102,0.4414,-0.3085,-1.049,1.179
2.334818,0.8078,-0.3252,-1.4464,1.688
2.344877,1.3113,-0.478,-1.3708,1.956
2.354864,1.7124,-0.7498,-0.5552,1.95
2.364781,1.7726,-1.0261,0.8476,2.217
2.378954,1.3604,-1.2589,2.4573,3.078
2.385089,0.6759,-1.5169,3.734,4.087
