time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006844,-0.6936,2.2582,-1.962,3.071
0.008892,-0.6914,2.5951,-2.0008,3.349
0.010286,-0.6237,2.7782,-1.72,3.327
0.018536,-0.4977,2.6329,-1.2019,2.937
0.029866,-0.4455,2.4208,-0.1937,2.469
0.033084,-0.517,2.3839,0.9635,2.623
0.054294,-0.4488,2.4602,1.8068,3.085
0.055164,-0.371,2.4232,2.3972,3.429
0.07189,-0.3122,2.3537,2.739,3.625
0.072679,-0.3509,2.2277,2.6697,3.495
0.082638,-0.4927,2.0798,2.3481,3.175
0.106232,-0.7652,1.9303,1.9588,2.855
0.107048,-1.1109,1.7653,1.706,2.695
0.118656,-1.506,1.5805,1.5483,2.676
0.121186,-1.6722,1.5334,1.3523,2.641
0.139864,-1.5382,1.5219,1.1607,2.455
0.146748,-1.4241,1.5731,0.9546,2.327
0.149146,-1.2169,1.5808,0.7745,2.14
0.160867,-0.9845,1.6116,0.6956,2.013
0.173852,-0.8611,1.6108,0.7324,1.968
0.179349,-0.6936,1.4999,0.9047,1.884
0.192421,-0.5836,1.3098,1.2168,1.881
0.198599,-0.6778,1.0467,1.4511,1.913
0.207273,-0.7513,0.685,1.4899,1.804
0.216742,-0.7095,0.417,1.318,1.554
0.228262,-0.8237,0.1432,1.1139,1.393
0.257443,-1.0082,-0.1494,0.9957,1.425
0.258154,-1.214,-0.4287,1.0404,1.655
0.258487,-1.4805,-0.628,1.3091,2.074
0.265371,-1.8466,-0.6847,1.6074,2.542
0.274921,-2.3435,-0.6669,1.7383,2.993
0.287977,-2.8183,-0.6034,1.5047,3.251
0.295603,-3.0393,-0.4882,0.9899,3.234
0.304926,-3.0426,-0.1979,0.3517,3.069
0.314618,-2.8186,0.2143,-0.1584,2.831
0.324733,-2.5224,0.5966,-0.4728,2.635
0.333501,-2.2512,0.8338,-0.562,2.466
0.343355,-1.935,1.0126,-0.4393,2.228
0.355914,-1.6475,1.2066,-0.2201,2.054
0.364499,-1.4546,1.406,-0.0179,2.023
0.373706,-1.3495,1.4863,0.0514,2.008
0.381948,-1.2353,1.4413,0.0423,1.899
0.404914,-1.2289,1.4153,-0.0681,1.876
0.405395,-1.3204,1.325,-0.1822,1.879
0.416863,-1.4305,1.182,-0.2517,1.873
0.421637,-1.583,1.1469,-0.2635,1.972
0.431,-1.7621,1.1798,-0.4113,2.16
0.441957,-1.9216,1.1351,-0.7141,2.343
0.450609,-1.9976,1.0004,-1.0297,2.46
0.460561,-2.1311,0.8473,-1.2088,2.592
0.480959,-2.3062,0.68,-1.1922,2.684
0.483022,-2.3611,0.5455,-1.1339,2.675
0.495295,-2.2388,0.5173,-1.1991,2.592
0.498485,-2.0791,0.687,-1.2423,2.518
