time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002245,-0.2507,0.2769,0.2894,0.473
0.002646,-0.1505,0.2329,0.3295,0.431
0.009610,0.0712,0.2558,0.5217,0.585
0.019956,0.2711,0.1988,0.9682,1.025
0.030169,0.2745,0.1797,1.4598,1.496
0.040401,0.2617,0.2099,1.7772,1.809
0.049028,0.3091,0.1975,1.8504,1.886
0.059218,0.3711,0.1420,1.7744,1.818
0.068405,0.2979,0.0099,1.5244,1.553
0.083163,0.1013,-0.0787,1.0950,1.103
0.087632,-0.0483,-0.1551,0.6415,0.662
0.107462,-0.1693,-0.2050,0.4434,0.517
0.107922,-0.3271,-0.2174,0.4660,0.609
0.117567,-0.5831,-0.1420,0.5044,0.784
0.127970,-0.7759,0.1066,0.5953,0.984
0.137985,-0.4003,0.3138,0.3973,0.645
0.147590,0.0157,0.4457,0.1017,0.457
0.157051,0.3527,0.5074,-0.1580,0.638
0.166587,0.4176,0.5524,-0.0552,0.695
0.175746,0.3059,0.5900,0.2556,0.712
0.185367,0.1908,0.4715,0.5636,0.759
0.196401,0.3028,0.2351,0.8419,0.925
0.204726,0.3683,0.0107,1.1109,1.170
0.213929,0.3380,-0.2149,1.1460,1.214
0.223964,0.3613,-0.5074,1.0896,1.255
0.235805,0.3713,-0.8246,1.0474,1.384
0.243535,0.3914,-1.1747,1.1081,1.662
0.256301,0.2149,-1.5586,1.3514,2.074
0.264090,-0.0046,-1.8065,1.6298,2.433
0.271818,-0.2226,-1.9393,1.6999,2.588
0.293829,-0.3894,-1.8888,1.5524,2.476
0.294270,-0.5262,-1.6631,1.1104,2.068
0.306814,-0.5243,-1.3588,0.3996,1.510
0.311377,-0.5014,-1.0512,-0.3030,1.203
0.321441,-0.4209,-0.7354,-0.9093,1.243
0.331570,-0.2191,-0.4904,-1.4020,1.501
0.341134,-0.1382,-0.2349,-1.7539,1.775
0.350662,-0.1833,-0.0196,-1.8533,1.862
0.359887,-0.2425,0.1510,-1.7480,1.771
0.370645,-0.2077,0.2104,-1.6175,1.644
0.380309,0.0443,0.1859,-1.6847,1.695
0.395462,0.3147,0.0732,-1.7735,1.803
0.399855,0.7085,-0.0901,-1.8072,1.943
0.411398,0.9718,-0.2701,-1.5691,1.865
0.420985,0.9021,-0.4454,-0.8998,1.350
0.428050,0.7246,-0.7083,-0.1656,1.027
0.437662,0.3884,-1.0252,0.4681,1.192
0.462210,-0.0317,-1.3762,0.9395,1.667
0.462874,-0.5003,-1.5386,1.1922,2.010
0.474537,-0.9152,-1.5214,0.9127,1.996
0.477146,-1.0026,-1.3293,0.2364,1.682
0.488288,-0.8627,-0.9582,-0.5066,1.385
0.495270,-0.6967,-0.4737,-1.0434,1.341
0.506072,-0.4734,-0.0475,-1.3098,1.394
0.514802,-0.2133,0.3021,-1.4443,1.491
0.524086,-0.0180,0.5105,-1.3632,1.456
0.534373,-0.0121,0.5503,-1.0881,1.219
0.544786,-0.1248,0.3808,-0.7309,0.834
0.556078,-0.2555,0.1407,-0.3787,0.478
0.565463,-0.4028,-0.0083,-0.2244,0.461
0.573831,-0.4543,-0.0629,-0.1752,0.491
0.583586,-0.3477,-0.0295,-0.2589,0.435
0.595286,-0.2529,0.1000,-0.3647,0.455
0.610160,0.0568,0.2417,-0.5298,0.585
0.615533,0.2379,0.4152,-0.6558,0.812
0.622586,0.3499,0.5948,-0.5652,0.892
0.632057,0.4206,0.6775,-0.4897,0.936
0.642675,0.3741,0.6551,-0.4167,0.862
0.653218,0.2260,0.6634,-0.4249,0.820
0.661746,0.0956,0.5881,-0.5505,0.811
0.679038,0.0669,0.4662,-0.6405,0.795
0.687126,0.0626,0.4085,-0.6519,0.772
