time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002042,-0.9721,-4.6459,3.5782,5.944
0.011351,-1.6494,-4.1677,2.4589,5.112
0.020853,-1.6506,-4.0672,1.2478,4.563
0.031983,-1.4915,-3.9184,0.2092,4.198
0.041334,-1.4528,-3.7072,-0.4767,4.01
0.05123,-1.3562,-3.4791,-0.8937,3.84
0.061482,-1.1569,-3.1873,-1.1175,3.57
0.070164,-1.1006,-2.8154,-1.075,3.208
0.079996,-1.0638,-2.5387,-0.844,2.879
0.090379,-0.945,-2.3613,-0.7586,2.654
0.099655,-0.7868,-2.1612,-0.7758,2.427
0.114743,-0.7692,-2.0363,-0.6791,2.28
0.118435,-0.8204,-1.9859,-0.5436,2.216
0.12911,-0.6892,-1.9894,-0.5097,2.166
0.139041,-0.3175,-1.9523,-0.5956,2.066
0.149129,-0.0409,-1.8627,-0.6675,1.979
0.160902,0.0704,-1.7674,-0.7851,1.935
0.167603,0.2006,-1.6566,-0.9853,1.938
0.192095,0.3609,-1.6805,-0.9769,1.977
0.194072,0.5391,-1.7878,-0.6378,1.973
0.206854,0.58,-1.9255,-0.0083,2.011
0.207354,0.4383,-2.0364,0.7234,2.205
0.216521,0.3851,-2.2232,1.3761,2.643
0.227366,0.3376,-2.4727,1.9192,3.148
0.234825,0.1871,-2.6867,2.3965,3.605
0.244818,0.0298,-2.8349,2.6573,3.886
0.254971,0.0079,-2.9405,2.6181,3.937
0.265047,0.0902,-2.9266,2.3698,3.767
0.274153,0.0329,-2.7712,1.9861,3.41
0.286162,0.102,-2.5699,1.5601,3.008
0.306763,0.2133,-2.4206,1.1777,2.7
0.307503,0.3279,-2.2259,0.889,2.419
0.314305,0.4361,-2.0288,0.7253,2.198
0.322945,0.5949,-1.8385,0.6244,2.031
0.332533,0.7163,-1.6976,0.6126,1.942
0.345656,0.868,-1.602,0.6039,1.919
0.352042,0.9406,-1.5056,0.5884,1.87
0.362539,1.011,-1.4096,0.6689,1.859
0.371509,1.1203,-1.3802,0.7547,1.931
0.384557,1.2058,-1.3131,0.7526,1.935
0.390762,1.2719,-1.1856,0.61,1.843
0.408202,1.2777,-1.0018,0.5078,1.701
0.413254,1.3008,-0.869,0.4256,1.621
0.421436,1.3072,-0.7582,0.27,1.535
0.42981,1.3925,-0.6586,0.1391,1.547
0.441519,1.459,-0.5635,0.0327,1.564
0.449491,1.3996,-0.4619,-0.0421,1.474
0.462072,1.3824,-0.3781,-0.1023,1.437
0.46836,1.222,-0.1868,-0.1331,1.243
0.478975,0.9505,0.1047,-0.1117,0.963
0.488166,1.028,0.3763,-0.177,1.109
0.499785,1.6342,0.5788,-0.525,1.811
0.510921,2.2009,0.6859,-0.9485,2.493
0.517398,2.4947,0.6417,-0.9701,2.753
0.528589,2.4409,0.4468,-0.4349,2.519
0.536894,2.0478,0.1052,0.4012,2.089
0.546854,1.5691,-0.3363,1.2305,2.022
0.55737,1.1342,-0.7147,1.7319,2.19
0.573433,0.8059,-0.9243,1.9141,2.273
0.578262,0.5927,-0.9797,1.7944,2.129
0.584663,0.5006,-0.8364,1.4252,1.727
0.598919,0.5295,-0.5774,0.9185,1.207
0.609604,0.7317,-0.2481,0.3558,0.851
0.614311,1.1276,0.0874,-0.1529,1.141
0.62355,1.5441,0.3523,-0.4971,1.66
0.63388,1.9299,0.5071,-0.7064,2.117
0.64543,2.2464,0.5327,-0.8126,2.448
0.652986,2.393,0.4327,-0.7391,2.542
0.662932,2.2241,0.1733,-0.3998,2.266
0.672334,1.7411,-0.1951,0.3206,1.781
0.691026,1.1762,-0.6285,1.0955,1.726
0.692393,0.7499,-1.0268,1.5987,2.043
0.705419,0.3268,-1.2204,1.7159,2.131
0.714381,0.088,-1.2684,1.4294,1.913
0.720549,0.027,-1.1401,0.8702,1.435
0.730605,0.1614,-0.8832,0.2287,0.926
0.740379,0.3221,-0.5448,-0.3064,0.703
0.750398,0.365,-0.23,-0.568,0.713
0.761861,0.4835,-0.0129,-0.6059,0.775
0.769875,0.5195,0.1226,-0.5845,0.792
0.779252,0.4275,0.1838,-0.5928,0.754
0.793348,0.3175,0.177,-0.6957,0.785
0.798492,0.266,0.1375,-0.8556,0.907
0.808144,0.2671,0.1153,-1.0109,1.052
0.817426,0.248,0.1818,-1.0388,1.083
0.828306,0.2661,0.3653,-1.0377,1.132
0.839473,0.4208,0.4847,-1.1277,1.298
0.856994,0.5361,0.6038,-1.2057,1.451
0.857387,0.5439,0.7195,-1.1927,1.495
0.866159,0.5283,0.7578,-1.1269,1.457
0.878616,0.5266,0.7452,-0.9891,1.346
0.885694,0.5742,0.6992,-0.7696,1.188
0.899369,0.6789,0.6657,-0.5618,1.104
0.907352,0.8321,0.6102,-0.3301,1.083
0.917875,0.9277,0.5255,-0.0841,1.07
0.925612,0.9701,0.4533,0.2387,1.097
