time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002461,0.2588,0.7516,-0.4618,0.919
0.007777,0.3563,0.7682,-0.4122,0.942
0.026764,0.3754,0.774,-0.2588,0.898
0.027549,0.3083,0.7547,-0.1911,0.837
0.037408,0.2773,0.7513,-0.1436,0.814
0.048031,0.2386,0.7263,-0.0425,0.766
0.060011,0.2613,0.7322,0.0868,0.782
0.069875,0.3395,0.7834,0.1464,0.866
0.07541,0.4258,0.8304,0.0915,0.938
0.085051,0.454,0.8658,0.0414,0.978
0.095039,0.4587,0.8163,0.0059,0.936
0.107632,0.4632,0.7758,-0.0802,0.907
0.114361,0.4905,0.8057,-0.2024,0.965
0.126871,0.5192,0.8477,-0.4239,1.081
0.145771,0.6217,0.8352,-0.6251,1.214
0.146122,0.6568,0.8243,-0.6849,1.257
0.153096,0.5962,0.7942,-0.6649,1.195
0.163155,0.549,0.7718,-0.5295,1.085
0.17339,0.5141,0.7487,-0.5053,1.039
0.185376,0.4966,0.755,-0.5473,1.056
0.192204,0.4303,0.7816,-0.6094,1.08
0.203726,0.3599,0.7842,-0.6639,1.089
0.212763,0.2601,0.7292,-0.6481,1.01
0.221957,0.154,0.658,-0.6176,0.916
0.231773,0.0816,0.6502,-0.641,0.917
0.241162,0.0144,0.691,-0.6449,0.945
0.26429,-0.0607,0.728,-0.6071,0.95
0.264927,-0.1483,0.7053,-0.5972,0.936
0.270761,-0.2398,0.7116,-0.5693,0.942
0.280117,-0.3349,0.7335,-0.5115,0.955
0.289565,-0.4387,0.8052,-0.4403,1.017
0.300401,-0.5005,0.9184,-0.4753,1.149
0.308994,-0.5297,0.9633,-0.5763,1.241
0.318457,-0.544,0.9923,-0.5615,1.263
0.328342,-0.5966,1.014,-0.5124,1.283
0.339255,-0.6863,1.0643,-0.4837,1.356
0.347307,-0.7519,1.1355,-0.3822,1.414
0.358212,-0.8167,1.2056,-0.2887,1.485
0.369255,-0.8418,1.2902,-0.2992,1.569
0.377457,-0.8595,1.3802,-0.3583,1.665
0.387923,-0.857,1.4373,-0.3874,1.718
0.395713,-0.827,1.4629,-0.4368,1.736
0.407757,-0.8358,1.4215,-0.4685,1.714
0.419535,-0.8299,1.3991,-0.4422,1.686
0.426118,-0.7081,1.3497,-0.3124,1.556
0.439299,-0.6323,1.3126,-0.0935,1.46
0.444661,-0.5764,1.2466,0.1501,1.382
0.458772,-0.5305,1.1084,0.3974,1.291
0.46441,-0.4709,0.962,0.6413,1.248
0.474787,-0.4241,0.8354,0.825,1.248
0.486521,-0.3403,0.7234,0.905,1.208
0.493963,-0.2952,0.6375,0.9655,1.194
0.503975,-0.28,0.6037,0.9962,1.198
0.513863,-0.2412,0.7383,0.909,1.196
0.522588,-0.1981,0.8875,0.7968,1.209
0.533252,-0.1068,0.921,0.8241,1.241
0.544682,-0.1028,0.7884,0.9166,1.213
0.55287,-0.2053,0.5688,1.0695,1.229
0.561011,-0.3639,0.241,1.2836,1.356
0.578598,-0.5053,-0.1073,1.5668,1.65
0.581751,-0.6453,-0.4244,1.9009,2.052
0.590599,-0.7566,-0.6507,2.2621,2.472
0.603251,-0.6876,-0.8461,2.5648,2.787
0.610529,-0.585,-0.9744,2.721,2.949
0.619272,-0.5399,-1.0659,2.7048,2.957
0.628979,-0.6071,-1.1796,2.4615,2.796
0.640578,-0.6771,-1.2444,2.1647,2.587
0.65721,-0.6597,-1.2774,1.6638,2.199
0.658291,-0.6844,-1.1606,1.0423,1.703
0.669023,-0.7581,-0.8955,0.392,1.237
0.677725,-0.9541,-0.6224,-0.192,1.155
0.687666,-0.9762,-0.4508,-0.5946,1.229
0.697388,-0.9351,-0.4229,-0.8507,1.333
0.706809,-0.7483,-0.3778,-0.9853,1.294
0.719494,-0.6304,-0.2363,-0.9116,1.133
0.726096,-0.6734,-0.1739,-0.7329,1.01
0.740228,-0.6968,-0.2001,-0.571,0.923
0.749182,-0.6598,-0.3793,-0.4217,0.87
0.760087,-0.6787,-0.6747,-0.3681,1.025
0.764884,-0.6938,-0.8989,-0.29,1.172
0.775416,-0.6014,-1.062,-0.1572,1.231
0.786296,-0.4859,-1.1144,0.0043,1.216
0.793958,-0.4047,-1.1076,0.1542,1.189
0.806453,-0.4548,-1.1011,0.1996,1.208
0.813329,-0.5106,-1.0421,0.134,1.168
0.82426,-0.3886,-0.9291,0.02,1.007
