time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.00224,-1.4423,-0.1562,-0.6217,1.578
0.005977,-1.4395,-0.3876,-0.5215,1.579
0.013886,-1.3521,-0.547,-0.371,1.505
0.030635,-1.242,-0.5395,-0.2977,1.386
0.034103,-1.107,-0.4525,-0.2604,1.224
0.046285,-0.999,-0.3274,-0.2156,1.073
0.058088,-0.9783,-0.2486,-0.2001,1.029
0.062425,-1.0013,-0.1494,-0.2447,1.042
0.073504,-0.9527,-0.056,-0.4175,1.042
0.082913,-0.7949,-0.0233,-0.6171,1.007
0.092429,-0.7948,-0.069,-0.6442,1.025
0.102644,-0.9469,-0.2121,-0.5346,1.108
0.113099,-0.9595,-0.3982,-0.3668,1.102
0.124376,-0.9323,-0.4577,-0.2752,1.074
0.132155,-0.9614,-0.4252,-0.2035,1.071
0.145235,-1.0669,-0.0301,-0.1453,1.077
0.151486,-0.9462,0.7201,-0.0531,1.19
0.165739,-0.8527,1.2652,0.0573,1.527
0.170229,-0.8294,1.3737,0.2018,1.617
0.180304,-0.8676,1.2598,0.2787,1.555
0.189889,-0.9965,0.8428,0.4204,1.371
0.20019,-1.2246,0.1792,0.8964,1.528
0.209368,-1.5162,-0.6378,1.8044,2.442
0.219055,-1.7694,-1.4567,2.8879,3.687
0.228693,-1.9782,-2.0059,4.0144,4.904
0.244616,-2.165,-1.9975,4.7711,5.607
0.247653,-2.0697,-1.5325,4.9777,5.604
0.262147,-1.9333,-0.8555,4.3332,4.821
0.266701,-2.0347,-0.2509,3.0978,3.715
0.276422,-2.1133,0.0193,1.7536,2.746
0.286763,-1.9922,-0.0158,0.6058,2.082
0.296559,-1.7693,-0.0729,-0.2025,1.782
0.307866,-1.5875,-0.1399,-0.6892,1.736
0.316252,-1.4396,-0.2605,-0.8287,1.681
0.335536,-1.3581,-0.4406,-0.6435,1.566
0.336267,-1.2772,-0.6988,-0.126,1.461
0.345253,-1.258,-1.0092,0.5441,1.702
0.366488,-1.1995,-1.2454,1.0336,2.015
0.367168,-1.0642,-1.3304,1.1911,2.079
0.37336,-1.0256,-1.3796,1.0234,2.001
0.383709,-0.944,-1.3959,0.6196,1.795
0.394892,-0.7792,-1.442,0.1513,1.646
