time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002613,0.3969,0.128,-0.1209,0.434
0.003119,0.4186,0.1126,-0.0206,0.434
0.003544,0.3542,0.0693,-0.0204,0.362
0.004092,0.3754,0.0648,-0.0578,0.385
0.004533,0.3619,0.0482,0.0178,0.366
0.004822,0.3669,0.0501,0.0488,0.374
0.005119,0.3191,0.0452,0.0529,0.327
0.005389,0.3394,0.0363,0.0866,0.352
0.00567,0.3277,0.0414,0.1074,0.347
0.005987,0.2712,0.0182,0.1037,0.291
0.006284,0.2769,0.0036,0.1293,0.306
0.006551,0.2378,-0.008,0.1939,0.307
0.007034,0.2387,-0.0024,0.2033,0.314
0.007511,0.2312,-0.0155,0.2133,0.315
0.007799,0.2132,-0.0408,0.2337,0.319
0.008069,0.1306,-0.0092,0.2192,0.255
0.008527,0.1358,-0.0112,0.2533,0.288
0.008827,0.1442,-0.0606,0.3095,0.347
0.00912,0.1346,-0.0259,0.2948,0.325
0.009558,0.1121,-0.0162,0.3131,0.333
0.009854,0.0903,0.0064,0.3428,0.355
0.010216,0.0541,-0.022,0.33,0.335
0.010728,0.0281,-0.0472,0.3772,0.381
0.017171,0.026,-0.0564,0.3714,0.377
0.017863,-0.0001,-0.0296,0.3685,0.37
0.018429,-0.005,-0.0172,0.3765,0.377
0.018886,0.0119,-0.0046,0.3379,0.338
0.019374,0.0018,-0.0229,0.3731,0.374
0.019836,-0.0206,-0.0129,0.2885,0.29
0.02013,-0.0464,-0.0391,0.3308,0.336
0.020728,-0.0392,-0.0046,0.347,0.349
0.021654,-0.077,0.027,0.3345,0.344
0.022921,-0.0569,0.0076,0.3223,0.327
0.031716,-0.0377,-0.0038,0.3026,0.305
0.032747,-0.0566,0.0038,0.335,0.34
0.033767,-0.0852,0.0453,0.3494,0.362
0.034429,-0.087,0.029,0.3529,0.365
0.035041,-0.0861,0.0543,0.353,0.367
0.035593,-0.0739,0.0768,0.3645,0.38
0.035992,-0.0925,0.0873,0.348,0.37
0.03664,-0.0614,0.0946,0.3475,0.365
0.037034,-0.0745,0.0957,0.3451,0.366
0.037602,-0.0553,0.1081,0.3477,0.368
0.03824,-0.091,0.1493,0.3045,0.351
0.038648,-0.0697,0.0917,0.308,0.329
0.039274,-0.0829,0.1104,0.3141,0.343
0.040017,-0.1066,0.1297,0.3377,0.377
0.041733,-0.1041,0.1232,0.3423,0.378
0.052388,-0.1247,0.1154,0.3389,0.379
0.052869,-0.0992,0.148,0.348,0.391
0.053381,-0.0899,0.1194,0.3707,0.4
0.0538,-0.0936,0.1027,0.3153,0.345
0.054279,-0.1083,0.1391,0.3509,0.393
0.054541,-0.0989,0.1215,0.3793,0.41
0.054936,-0.0906,0.1099,0.4048,0.429
0.055181,-0.1213,0.0674,0.3853,0.41
0.055414,-0.1308,0.0919,0.4108,0.441
0.055653,-0.0868,0.0989,0.4076,0.428
0.074806,-0.1134,0.1283,0.3881,0.424
