time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002956,-0.5973,0.533,0.5875,0.993
0.011704,-0.7468,0.8544,0.5889,1.279
0.020689,-0.6687,1.0841,0.8005,1.504
0.032107,-0.2158,1.2919,0.9363,1.61
0.041954,0.4701,1.4282,0.8907,1.748
0.050994,1.1113,1.5312,0.7008,2.018
0.065838,1.6053,1.5287,0.4579,2.264
0.070439,1.7907,1.4935,0.2477,2.345
0.085343,1.5221,1.3859,0.2464,2.073
0.090399,1.0242,1.1839,0.4085,1.618
0.099408,0.47,0.8592,0.7248,1.218
0.110676,0.0936,0.4874,1.0716,1.181
0.118662,-0.063,0.2722,1.2122,1.244
0.128675,-0.0878,0.2766,0.8694,0.916
0.13787,-0.1403,0.4914,0.2146,0.554
0.148024,-0.1653,0.8791,-0.4284,0.992
0.164932,-0.0737,1.2524,-0.8587,1.52
0.167359,0.1022,1.5613,-1.1012,1.913
0.182753,0.4059,1.7017,-1.3217,2.193
0.186907,0.7556,1.7355,-1.4438,2.381
0.196747,1.0099,1.7167,-1.1956,2.323
0.206508,1.125,1.6096,-0.7164,2.09
0.21649,1.1157,1.3228,-0.1492,1.737
0.229373,0.9071,1.0089,0.3522,1.402
0.235043,0.6067,0.7653,0.6431,1.169
0.246605,0.425,0.6071,0.6651,0.996
0.254885,0.3868,0.4756,0.4466,0.758
0.26536,0.4004,0.3569,0.0741,0.542
0.27412,0.3281,0.2713,-0.2787,0.509
0.283878,0.2711,0.2191,-0.4811,0.594
0.294195,0.2903,0.2613,-0.602,0.718
0.303646,0.1778,0.3817,-0.7716,0.879
0.313889,0.0061,0.4633,-0.9983,1.101
0.322905,-0.0511,0.4708,-1.2151,1.304
0.333165,-0.1293,0.4535,-1.3625,1.442
0.345303,-0.2217,0.4261,-1.4209,1.5
0.352661,-0.2932,0.4094,-1.457,1.542
0.36578,-0.3633,0.4496,-1.489,1.597
0.37045,-0.3818,0.5403,-1.565,1.699
0.382273,-0.4374,0.6518,-1.6771,1.852
0.390728,-0.3596,0.7348,-1.802,1.979
0.400166,-0.2288,0.8303,-1.9091,2.094
0.4117,-0.2076,0.9081,-1.8981,2.114
0.419502,-0.1762,1.008,-1.805,2.075
0.429882,-0.133,1.171,-1.7038,2.072
0.439313,-0.0642,1.3787,-1.6473,2.149
0.449646,0.0368,1.5203,-1.5687,2.185
0.470494,0.2556,1.6644,-1.5276,2.274
0.471105,0.4865,1.7941,-1.4171,2.337
0.489084,0.558,2.002,-1.0862,2.345
0.489496,0.4658,2.1453,-0.5781,2.27
0.497903,0.3942,2.236,-0.2367,2.283
0.507941,0.4105,2.1918,-0.094,2.232
0.517641,0.391,2.1161,0.0583,2.153
0.529333,0.3482,1.9849,0.0898,2.017
0.537295,0.3002,1.7468,0.0551,1.773
0.549566,0.1837,1.4573,0.2545,1.491
0.556166,-0.2269,1.2123,0.6967,1.417
0.566086,-0.5999,1.0292,1.1461,1.653
0.575427,-0.6306,0.8225,1.2922,1.656
0.585521,-0.3057,0.617,1.0002,1.214
0.594528,0.2254,0.5507,0.5283,0.796
0.604912,0.7547,0.551,0.2777,0.975
0.614184,1.1068,0.5121,0.7522,1.433
0.624881,1.1332,0.3056,2.0006,2.32
0.634152,0.7884,-0.1109,3.5559,3.644
0.64962,0.248,-0.6966,4.8937,4.949
0.653213,-0.1582,-1.1914,5.5689,5.697
0.671702,-0.2554,-1.3763,5.4184,5.596
0.672152,-0.094,-1.2741,4.3542,4.538
0.682326,0.1275,-0.884,2.7706,2.911
0.703625,0.4238,-0.3927,1.3247,1.445
0.704916,0.6397,-0.0044,0.236,0.682
0.722476,0.8211,0.3136,-0.4064,0.968
0.724244,1.1271,0.4175,-0.5525,1.323
0.733389,1.5261,0.3633,-0.2588,1.59
0.741701,1.8533,0.1998,0.3179,1.891
0.762039,1.9358,-0.0124,0.8998,2.135
0.762664,1.9158,-0.2779,1.2042,2.28
0.769812,1.8158,-0.596,1.295,2.309
0.780166,1.666,-0.9079,1.1809,2.235
0.789348,1.4927,-1.0788,0.9048,2.052
0.805806,1.3371,-1.2045,0.4271,1.85
0.81075,1.2266,-1.2182,-0.2181,1.742
0.819361,1.1578,-1.1291,-0.8727,1.838
0.827494,1.0991,-0.9457,-1.4522,2.052
0.837469,1.0565,-0.6786,-1.9865,2.35
0.847186,1.0607,-0.3751,-2.417,2.666
0.856975,1.1828,-0.1019,-2.6653,2.918
0.86675,1.4439,0.1282,-2.7531,3.111
0.878273,1.6398,0.339,-2.6742,3.155
0.886094,1.7377,0.5015,-2.5018,3.087
0.896594,1.7701,0.6316,-2.2077,2.899
0.905647,1.8142,0.7308,-1.9171,2.739
0.915946,1.8657,0.7561,-1.7016,2.636
0.926067,1.9188,0.6549,-1.5043,2.525
0.935368,1.908,0.488,-1.3191,2.37
0.946752,1.7821,0.326,-1.1525,2.147
0.954094,1.6453,0.1664,-1.0888,1.98
0.965724,1.582,0.0349,-1.0908,1.922
0.975014,1.5374,-0.0263,-1.1959,1.948
0.983986,1.5144,0.0021,-1.3531,2.031
0.993889,1.5309,0.0955,-1.5763,2.199
1.00316,1.5077,0.2285,-1.7275,2.304
1.017023,1.4608,0.3276,-1.7793,2.325
1.022093,1.5271,0.4,-1.8342,2.42
1.033435,1.6624,0.4638,-1.8517,2.531
1.043095,1.8217,0.4584,-1.7904,2.595
1.051746,1.8921,0.3507,-1.5424,2.466
1.067245,1.8654,0.174,-1.0304,2.138
1.070934,1.8057,-0.0848,-0.2165,1.821
1.083157,1.6255,-0.407,0.623,1.788
1.090438,1.2799,-0.7908,1.3804,2.042
1.100405,0.6032,-1.0656,1.9933,2.339
1.110318,0.0474,-1.0499,2.2227,2.459
1.119942,0.0655,-0.9076,1.8588,2.07
1.133994,0.3948,-0.7258,1.1708,1.433
1.138846,0.8376,-0.3465,0.241,0.938
1.150486,1.3079,0.1043,-0.8127,1.543
1.158579,1.7336,0.5744,-1.4679,2.343
1.171753,1.9331,0.8333,-1.4799,2.573
1.189724,1.8555,0.8586,-0.673,2.152
1.19019,1.5811,0.6225,0.6339,1.814
1.197476,1.3286,0.2563,1.933,2.36
1.206959,1.0354,-0.0247,2.8117,2.996
1.217774,0.9637,-0.1712,3.0995,3.25
1.225524,1.0443,-0.1897,2.7918,2.987
1.23653,1.1048,-0.0565,2.1085,2.381
1.247182,1.2665,0.177,1.3387,1.851
1.255697,1.6787,0.3696,0.4155,1.768
1.274178,2.1211,0.5336,-0.756,2.314
1.27477,2.4018,0.6619,-1.6542,2.991
1.289716,2.4476,0.7142,-2.0005,3.241
1.296795,2.2564,0.5926,-1.7516,2.917
1.303826,2.0296,0.2784,-1.0826,2.317
1.314097,1.8768,-0.076,-0.2406,1.894
1.324457,1.7731,-0.4024,0.5802,1.909
1.333828,1.5746,-0.6412,1.0548,2.001
1.343871,1.2882,-0.7252,1.1229,1.856
1.352849,0.9293,-0.6509,0.8724,1.431
1.374752,0.5743,-0.5153,0.4036,0.871
1.375253,0.4088,-0.4271,-0.1764,0.617
1.388633,0.4483,-0.3325,-0.7824,0.961
1.391639,0.5299,-0.1453,-1.3393,1.448
1.401574,0.5345,0.0514,-1.858,1.934
1.418865,0.4432,0.2446,-2.2335,2.29
1.420909,0.3661,0.3764,-2.4373,2.493
1.433987,0.2494,0.4354,-2.521,2.571
1.440747,0.1425,0.3914,-2.4419,2.477
1.450155,0.1068,0.2754,-2.343,2.362
1.459866,0.1193,0.2164,-2.2402,2.254
1.469377,0.1277,0.2242,-2.1762,2.191
1.489192,0.0539,0.2659,-2.0905,2.108
1.489711,-0.0395,0.3377,-1.9261,1.956
1.498378,-0.1737,0.3356,-1.6957,1.737
1.508349,-0.2535,0.3621,-1.4566,1.522
1.518031,-0.3089,0.3729,-1.1612,1.258
1.531038,-0.3577,0.4039,-0.8552,1.011
1.53774,-0.4508,0.4022,-0.4978,0.783
1.548131,-0.4814,0.3875,-0.0378,0.619
1.557096,-0.3553,0.2991,0.3595,0.587
1.574072,-0.1613,0.2084,0.7631,0.807
1.57579,0.0311,0.1048,1.1153,1.121
1.588332,0.0975,0.015,1.425,1.428
1.596849,0.0226,0.0067,1.6944,1.695
1.605114,-0.3866,0.2009,1.9386,1.987
1.615089,-0.7116,0.5527,1.9689,2.165
1.625344,-0.7081,0.8624,1.7215,2.052
1.634859,-0.3878,1.0744,1.2105,1.664
1.644832,0.0665,1.2165,0.5935,1.355
1.653998,0.4063,1.3269,0.2102,1.404
1.675088,0.5962,1.4257,0.4121,1.599
1.675845,0.7122,1.3308,1.159,1.903
1.688752,0.796,0.9597,2.336,2.648
1.692452,0.756,0.3753,3.6629,3.759
1.702759,0.6709,-0.2548,4.9013,4.954
1.712021,0.5107,-0.7172,5.7379,5.805
1.720839,0.3804,-1.0047,5.8688,5.966
1.73458,0.2239,-1.0898,5.3011,5.417
1.741331,0.1387,-0.9238,4.3008,4.401
1.751983,0.2048,-0.5923,3.2834,3.343
1.760837,0.4917,-0.2908,2.3628,2.431
1.773351,0.7549,-0.041,1.6672,1.831
1.79025,0.8997,0.0769,1.3089,1.59
