time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003707,-0.1838,-0.4516,1.0595,1.166
0.004082,-0.609,-0.4706,1.2379,1.458
0.014418,-0.8488,-0.4547,1.2144,1.55
0.026423,-0.932,-0.4227,1.0487,1.465
0.035071,-0.9083,-0.3436,0.8547,1.294
0.043214,-0.8608,-0.2025,0.6949,1.125
0.056726,-0.8501,-0.0773,0.65,1.073
0.062749,-0.7587,-0.0223,0.5841,0.958
0.073043,-0.5662,0.0048,0.4573,0.728
0.084744,-0.4313,0.0712,0.2654,0.511
0.091793,-0.3922,0.1055,0.0445,0.409
0.105836,-0.3737,0.044,-0.1722,0.414
0.111904,-0.4265,-0.129,-0.2803,0.526
0.130226,-0.5861,-0.3609,-0.2057,0.718
0.130682,-0.8104,-0.5857,-0.0107,1
0.139748,-0.9774,-0.7774,0.2186,1.268
0.156118,-0.9771,-0.9374,0.4105,1.415
0.159211,-0.9378,-1.0202,0.5575,1.494
0.170222,-0.8371,-0.9977,0.6334,1.448
0.178662,-0.7483,-0.8674,0.679,1.332
0.190033,-0.7803,-0.6596,0.7043,1.241
0.198654,-0.7827,-0.4227,0.5731,1.058
0.21506,-0.6749,-0.2376,0.257,0.76
0.219332,-0.571,-0.1141,-0.1079,0.592
0.228246,-0.4072,-0.0303,-0.4382,0.599
0.238166,-0.4202,0.0658,-0.5687,0.71
0.245856,-0.4613,0.176,-0.4515,0.669
0.256361,-0.4834,0.2911,-0.2301,0.609
0.267013,-0.5224,0.2885,0.0035,0.597
0.276976,-0.5233,0.2013,0.2157,0.601
0.28591,-0.4444,0.1208,0.3869,0.601
0.294996,-0.4108,0.13,0.4668,0.635
0.312999,-0.4156,0.1397,0.4251,0.611
0.315179,-0.3528,0.1321,0.2859,0.473
0.325157,-0.432,0.1344,0.1846,0.489
0.335359,-0.6404,0.1437,0.1279,0.669
0.344895,-0.8395,0.0998,0.049,0.847
0.362698,-0.9745,0.0306,-0.0538,0.976
0.363121,-1.0287,0.0124,-0.189,1.046
0.377662,-1.0389,0.0537,-0.2313,1.066
0.384783,-1.05,0.1414,-0.2332,1.085
0.39263,-0.981,0.1979,-0.2155,1.024
0.402424,-0.7831,0.2159,-0.2325,0.845
0.41278,-0.6342,0.2669,-0.2074,0.719
