time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002909,-0.3638,-1.1017,1.1684,1.647
0.003431,-0.4738,-0.9782,0.8843,1.401
0.02371,-0.5521,-0.9331,0.6266,1.252
0.024232,-0.6061,-0.8741,0.3887,1.133
0.040487,-0.6335,-0.7739,0.1813,1.016
0.041006,-0.5319,-0.6806,0.02,0.864
0.058397,-0.2759,-0.6149,-0.1484,0.69
0.075043,0.0291,-0.5309,-0.269,0.596
0.075484,0.2696,-0.4499,-0.3582,0.635
0.089443,0.492,-0.3355,-0.4239,0.731
0.089804,0.6954,-0.2245,-0.5344,0.905
0.10616,0.7165,-0.1011,-0.6524,0.974
0.125445,0.7079,0.0449,-0.8311,1.093
0.125925,0.7096,0.1714,-1.007,1.244
0.140629,0.793,0.2684,-1.1855,1.451
0.141298,0.9331,0.3449,-1.358,1.683
0.160133,0.9197,0.4222,-1.4573,1.774
0.160783,0.8275,0.4492,-1.4702,1.746
0.181463,0.7803,0.4263,-1.4408,1.693
0.181968,0.6648,0.3962,-1.3351,1.543
0.190393,0.4997,0.3748,-1.0877,1.254
0.196757,0.4191,0.2958,-0.7713,0.926
0.206938,0.4173,0.225,-0.4873,0.68
0.215819,0.4442,0.1946,-0.2627,0.552
0.225602,0.5044,0.1934,-0.073,0.545
0.235466,0.5394,0.1866,0.0932,0.578
0.250095,0.5437,0.1757,0.2116,0.609
0.256594,0.4724,0.2081,0.3095,0.602
0.265075,0.4132,0.2069,0.3508,0.58
0.274154,0.4017,0.2277,0.3852,0.601
0.291301,0.4052,0.2619,0.353,0.598
0.294102,0.4119,0.2636,0.261,0.554
0.303502,0.469,0.234,0.0697,0.529
0.312353,0.4899,0.2599,-0.157,0.576
0.322311,0.4315,0.3344,-0.4026,0.678
0.332004,0.3699,0.3643,-0.6209,0.809
0.351032,0.3407,0.3293,-0.7526,0.889
0.351285,0.2839,0.274,-0.7961,0.889
0.363097,0.17,0.2075,-0.7577,0.804
0.371822,0.0837,0.1341,-0.6598,0.678
0.381363,0.053,0.0234,-0.4849,0.488
0.391571,0.0634,-0.0749,-0.2537,0.272
0.401111,0.0877,-0.1357,-0.0385,0.166
0.412131,0.1284,-0.1963,0.0976,0.254
0.420539,0.1228,-0.2211,0.2602,0.363
0.440591,0.089,-0.2427,0.3994,0.476
0.44164,0.0758,-0.2794,0.4777,0.559
0.450431,0.0241,-0.3486,0.5214,0.628
0.458882,-0.0264,-0.387,0.5553,0.677
0.468699,-0.0536,-0.3653,0.524,0.641
0.47856,-0.0937,-0.333,0.4089,0.536
0.488321,-0.1327,-0.2113,0.2396,0.346
0.498042,-0.2118,-0.0625,0.0405,0.225
0.508215,-0.1924,0.0567,-0.172,0.264
0.525356,-0.0796,0.1646,-0.382,0.424
0.526957,0.0675,0.2633,-0.5403,0.605
0.543615,0.2411,0.3197,-0.6453,0.759
0.560157,0.4188,0.3006,-0.6271,0.812
0.560655,0.5381,0.1663,-0.5168,0.764
0.580195,0.5913,-0.0283,-0.3142,0.67
0.580825,0.5734,-0.2295,-0.0156,0.618
0.585297,0.5753,-0.4766,0.3356,0.819
0.595577,0.5661,-0.8562,0.6576,1.219
0.60494,0.575,-1.2442,0.9644,1.676
0.626287,0.435,-1.609,1.2178,2.064
0.628378,0.2183,-1.7634,1.3489,2.231
0.640738,0.0173,-1.8165,1.2955,2.231
0.647953,-0.0598,-1.7262,1.1345,2.067
0.655676,-0.0394,-1.6029,0.8784,1.828
0.662813,0.0277,-1.4509,0.5465,1.551
0.672951,0.0919,-1.2766,0.2203,1.299
0.682235,0.1664,-1.1388,-0.0358,1.151
0.699846,0.2198,-1.0748,-0.1791,1.112
0.701253,0.2646,-1.1013,-0.2432,1.158
0.712437,0.3177,-1.2014,-0.2019,1.259
0.721166,0.3604,-1.3775,-0.0697,1.426
