time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006147,-0.0155,-0.8622,1.7659,1.965
0.013581,-0.2105,-0.8865,1.6711,1.903
0.024853,-0.2515,-0.8572,1.314,1.589
0.030671,-0.0986,-0.6875,0.7748,1.041
0.044397,-0.082,-0.4174,-0.0156,0.426
0.051564,-0.1441,-0.0581,-0.9257,0.939
0.066422,-0.2885,0.2221,-1.8435,1.879
0.073227,-0.4651,0.3499,-2.6505,2.714
0.083611,-0.5692,0.3636,-3.2141,3.284
0.090563,-0.7097,0.3569,-3.4556,3.546
0.098331,-0.9357,0.3517,-3.3413,3.488
0.112754,-1.228,0.4148,-3.0082,3.276
0.117781,-1.541,0.4182,-2.3799,2.866
0.133292,-1.702,0.3868,-1.6338,2.391
0.138711,-1.7624,0.3147,-1.026,2.063
0.147057,-1.6515,0.1899,-0.5025,1.737
0.160929,-1.401,0.1503,-0.1122,1.414
0.171269,-1.1517,0.1561,0.0274,1.163
0.181771,-1.0178,0.1139,-0.0179,1.024
0.188818,-1.0265,0.1022,-0.3032,1.075
0.195844,-1.2501,0.2244,-0.491,1.362
0.205374,-1.3797,0.3241,-0.5915,1.536
0.214813,-1.1969,0.4575,-0.6815,1.451
0.225588,-0.9492,0.5366,-0.5946,1.242
0.234519,-0.8633,0.6132,-0.284,1.096
0.244177,-0.7317,0.6404,0.0123,0.972
0.276491,-0.5598,0.7658,0.0795,0.952
0.276779,-0.3385,0.86,0.1433,0.935
0.277134,-0.2502,0.9269,0.4597,1.064
0.304601,-0.092,0.813,0.7501,1.11
0.304939,0.2182,0.5633,0.873,1.062
0.305183,0.3661,0.322,1.0142,1.125
0.312783,0.0069,0.2738,1.119,1.152
0.330473,-0.5644,0.2818,1.2799,1.427
0.334045,-1.1018,0.2312,1.4821,1.861
0.342586,-1.2924,-0.0119,1.4856,1.969
0.351602,-1.1325,-0.2944,1.2209,1.691
0.36788,-1.051,-0.3932,0.9285,1.456
0.406368,-1.1233,-0.4497,0.9208,1.521
0.407746,-1.1921,-0.5484,1.291,1.841
0.408087,-1.079,-0.7912,1.8331,2.27
0.408394,-0.9422,-1.0572,2.2245,2.637
0.414158,-1.0953,-1.3269,2.4712,3.011
0.419554,-1.4423,-1.5236,2.5919,3.335
0.443115,-1.8496,-1.5655,2.3812,3.397
0.443906,-2.0675,-1.4527,1.7644,3.082
0.448461,-2.0992,-1.2502,0.8771,2.596
0.45899,-2.0904,-0.9303,0.033,2.288
0.48909,-2.2545,-0.6443,-0.5973,2.42
0.490222,-2.3158,-0.4492,-1.0357,2.576
0.491399,-2.1856,-0.4094,-1.2882,2.57
0.499058,-1.8514,-0.3658,-1.4164,2.36
0.531884,-1.5291,-0.3086,-1.3994,2.096
0.532325,-1.1237,-0.242,-1.1892,1.654
0.532671,-0.8769,-0.3278,-0.6597,1.145
0.547942,-0.6228,-0.4787,-0.006,0.786
0.549033,-0.2922,-0.7066,0.4299,0.877
0.558191,0.0352,-0.9339,0.6072,1.115
0.566123,0.2145,-1.1663,0.6693,1.362
0.589343,0.1197,-1.4482,0.7388,1.63
0.589812,-0.1284,-1.6762,0.8912,1.903
0.622543,-0.3246,-1.9035,0.9123,2.136
0.623036,-0.5048,-2.0721,0.7804,2.271
0.623389,-0.7237,-2.1922,0.5621,2.376
0.623741,-0.9653,-2.2077,0.23,2.42
0.649727,-1.0422,-2.0766,-0.2449,2.336
0.651327,-0.971,-1.8314,-0.7935,2.22
0.651951,-0.9125,-1.5044,-1.2793,2.175
0.662308,-0.8479,-1.1691,-1.6309,2.178
0.689018,-0.7478,-0.8544,-1.8043,2.132
0.689874,-0.6621,-0.5568,-1.8282,2.023
0.699728,-0.4865,-0.3073,-1.8341,1.922
0.719352,-0.3581,-0.1054,-1.8204,1.858
0.721277,-0.2935,-0.0177,-1.6952,1.721
0.722299,-0.1868,0.0501,-1.5173,1.53
0.732136,-0.0388,0.1668,-1.3547,1.365
0.750079,0.1282,0.2201,-1.1389,1.167
0.751205,0.1563,0.2368,-0.8856,0.93
0.772557,0.1288,0.2091,-0.66,0.704
0.773092,0.1405,0.1642,-0.5308,0.573
0.792456,-0.0118,0.1619,-0.3912,0.424
0.792835,-0.2445,0.1045,-0.172,0.317
0.797561,-0.4126,0.0451,-0.0053,0.415
0.814552,-0.4752,-0.0385,0.011,0.477
0.817849,-0.4495,-0.0552,-0.0634,0.457
0.826773,-0.5081,-0.1134,-0.019,0.521
0.843483,-0.5286,-0.1458,0.1391,0.566
0.851935,-0.4568,-0.2671,0.3363,0.627
0.861123,-0.4549,-0.3125,0.5573,0.784
0.866774,-0.5482,-0.3551,0.8161,1.045
0.888472,-0.7381,-0.3625,1.103,1.376
0.88893,-1.0012,-0.3864,1.3408,1.717
0.895265,-1.6383,-0.2524,1.542,2.264
0.908904,-2.4752,0.148,1.6827,2.997
0.915183,-2.6704,0.5954,1.5228,3.131
0.924358,-2.1752,0.8222,1.0938,2.57
0.93336,-1.2989,0.919,0.6937,1.736
0.944746,-0.3255,0.9425,0.7068,1.222
0.953422,0.4957,0.7417,1.1356,1.444
0.97257,0.9444,0.3609,2.0098,2.25
0.992255,0.8926,-0.3683,3.2855,3.424
0.993348,0.5396,-1.2606,4.3076,4.521
0.994039,-0.0258,-1.9949,4.8849,5.277
1.002833,-0.8256,-2.4385,4.7538,5.406
1.028689,-1.7867,-2.4375,4.0427,5.047
1.029189,-1.7911,-2.2055,2.6504,3.885
1.034608,-1.6608,-1.8793,1.1165,2.745
1.066296,-1.271,-1.4674,-0.3466,1.972
1.066817,-0.8578,-1.026,-1.5149,2.021
1.06707,-0.6553,-0.5627,-2.0174,2.195
1.077111,-0.6341,-0.3055,-1.8727,2.001
1.094543,-0.819,-0.251,-1.1133,1.405
1.095243,-0.8623,-0.3459,-0.1818,0.947
1.100267,-0.8867,-0.6067,0.8356,1.361
1.11078,-0.8196,-0.8398,1.6008,1.985
1.118051,-0.7292,-0.961,2.0234,2.356
1.146738,-0.6833,-0.8848,2.0551,2.339
1.147235,-0.638,-0.7155,1.6836,1.937
1.147719,-0.6966,-0.5007,1.0382,1.347
1.177036,-0.7773,-0.2971,0.2857,0.88
1.177353,-0.8834,-0.0835,-0.4961,1.017
1.177811,-1.0392,0.0813,-1.2515,1.629
1.20835,-1.1048,0.1639,-1.8114,2.128
1.208869,-1.164,0.1757,-2.1218,2.427
1.209279,-1.3403,0.1335,-2.1221,2.514
1.215291,-1.6463,-0.0514,-1.8077,2.446
1.225147,-2.0445,-0.3425,-1.3006,2.447
1.23459,-2.3683,-0.6891,-0.7133,2.568
1.246439,-2.4847,-1.0749,-0.2861,2.722
1.265957,-2.4849,-1.3946,-0.0493,2.85
1.266956,-2.3877,-1.6204,-0.028,2.886
1.278321,-2.2692,-1.7755,-0.146,2.885
1.295104,-2.2804,-1.8013,-0.3668,2.929
1.296708,-2.3542,-1.8073,-0.5396,3.017
1.30415,-2.4276,-1.7935,-0.6599,3.09
1.324254,-2.3627,-1.7843,-0.7646,3.058
1.32517,-2.284,-1.8209,-0.8105,3.031
1.346383,-2.2154,-1.8821,-0.7528,3.003
1.347734,-2.1498,-1.911,-0.6268,2.944
1.356711,-2.1403,-1.9059,-0.3549,2.888
1.374261,-2.1113,-1.8727,0.0734,2.823
1.374955,-2.0744,-1.8849,0.5184,2.85
1.406081,-1.8967,-1.9301,0.9911,2.882
1.406672,-1.6588,-1.9509,1.4255,2.931
1.407111,-1.3911,-1.967,1.8029,3.009
1.414201,-1.2577,-1.9425,2.196,3.19
1.421454,-1.1932,-1.9167,2.5106,3.376
1.429531,-1.1319,-1.9232,2.6756,3.484
1.441435,-1.1115,-1.8971,2.6317,3.429
1.448966,-1.2543,-1.7923,2.4303,3.27
1.469343,-1.6861,-1.546,2.1226,3.121
1.470134,-2.1371,-1.1925,1.7054,2.983
1.499083,-2.3664,-0.941,1.1613,2.799
1.505705,-2.2905,-0.8815,0.7118,2.555
1.506209,-1.8538,-0.9706,0.4626,2.143
1.522744,-1.3505,-1.063,0.4976,1.789
1.523376,-1.1621,-1.1013,0.9134,1.843
1.537856,-1.2239,-1.1907,1.6857,2.399
1.538821,-1.4502,-1.3992,2.5612,3.259
1.550104,-1.6827,-1.7109,3.2581,4.046
1.560456,-1.8163,-2.0695,3.5002,4.453
1.592158,-1.8357,-2.3915,3.3664,4.519
1.592786,-1.8982,-2.5407,2.9136,4.307
1.593107,-2.0436,-2.5494,2.2255,3.953
1.597011,-2.304,-2.4433,1.518,3.685
1.604306,-2.4095,-2.3216,0.8031,3.441
1.614401,-2.3623,-2.2518,0.248,3.273
1.629101,-2.2459,-2.1594,-0.1579,3.12
1.632932,-2.1302,-2.1303,-0.3689,3.035
1.651724,-2.0174,-2.1514,-0.3612,2.971
1.652661,-1.9055,-2.105,-0.1211,2.842
1.665745,-1.8354,-2.0955,0.1873,2.792
1.671849,-1.7553,-2.075,0.4869,2.761
1.682175,-1.5785,-2.0894,0.7199,2.716
1.692407,-1.2946,-1.9634,0.8832,2.512
1.701907,-1.1665,-1.8036,1.0175,2.377
1.710687,-1.1146,-1.6461,1.1068,2.275
1.720355,-1.0655,-1.5549,1.0767,2.171
1.731296,-1.0602,-1.4243,0.9135,1.997
1.741511,-1.0401,-1.2961,0.7353,1.817
1.749834,-1.0361,-1.1778,0.5944,1.677
1.762309,-0.9714,-1.1151,0.5367,1.573
1.771436,-0.8719,-1.1004,0.5412,1.505
1.792578,-0.8003,-1.1123,0.5594,1.48
1.793111,-0.9002,-1.1346,0.5014,1.533
1.798073,-1.088,-1.1553,0.474,1.656
1.816051,-1.3449,-1.1611,0.4575,1.835
1.81839,-1.5409,-1.1367,0.4264,1.962
1.831426,-1.6948,-1.0393,0.4196,2.032
1.836697,-1.7842,-0.9406,0.3723,2.051
1.847313,-1.8422,-0.8518,0.2212,2.042
1.868475,-1.8225,-0.8431,0.0104,2.008
1.869148,-1.7861,-0.7665,-0.2196,1.956
1.893441,-1.7813,-0.6736,-0.3754,1.941
1.894772,-1.7567,-0.499,-0.4326,1.877
1.895775,-1.7316,-0.2754,-0.3453,1.787
1.905048,-1.6083,-0.1144,-0.2119,1.626
1.942035,-1.3436,-0.1019,-0.1318,1.354
1.943136,-0.9664,-0.1351,-0.106,0.981
1.943841,-0.5936,-0.1701,-0.0698,0.621
1.947714,-0.3633,-0.1778,0.0144,0.405
1.953494,-0.2495,-0.1073,0.201,0.338
1.963888,-0.173,-0.0224,0.5174,0.546
1.98521,-0.1657,0.0244,0.7985,0.816
1.986592,-0.1189,-0.0193,0.9619,0.969
1.995953,-0.1468,-0.0787,1.0577,1.071
2.013866,-0.2582,-0.0506,1.0397,1.072
2.015874,-0.3968,0.016,0.9437,1.024
2.024363,-0.4313,0.1216,0.8109,0.927
2.032047,-0.388,0.2083,0.752,0.871
2.042408,-0.1949,0.3123,0.7064,0.797
2.051411,-0.0126,0.3421,0.6901,0.77
2.06222,0.1952,0.3463,0.7305,0.832
2.070251,0.3649,0.3758,0.7974,0.954
2.093868,0.5204,0.3527,0.8401,1.049
2.094275,0.5934,0.2981,0.8518,1.08
2.099243,0.5794,0.2577,0.8854,1.089
2.115627,0.589,0.1796,0.7792,0.993
2.119108,0.5423,0.0616,0.5505,0.775
2.142204,0.3555,0.0423,0.3859,0.526
2.142784,0.0252,0.1875,0.222,0.292
2.147329,-0.3382,0.4273,0.1033,0.555
2.171064,-0.615,0.7744,-0.0761,0.992
2.171813,-0.6822,1.022,-0.3771,1.285
2.180924,-0.6481,1.228,-0.6392,1.529
2.190781,-0.3942,1.3189,-0.7764,1.58
2.196655,-0.0982,1.3454,-0.7147,1.527
2.20608,0.1834,1.2079,-0.5314,1.332
2.220328,0.4092,0.9722,-0.2762,1.09
2.228589,0.4928,0.7014,-0.0637,0.86
2.234835,0.5364,0.4089,0.0627,0.677
2.248328,0.5316,0.1778,0.1654,0.584
2.255159,0.3744,-0.0905,0.2365,0.452
2.273432,0.2042,-0.3707,0.2579,0.496
2.274507,0.0583,-0.6986,0.174,0.722
2.306906,-0.0932,-0.9088,0.1017,0.919
2.307428,-0.2652,-1.0343,0.0157,1.068
2.307701,-0.3844,-1.1408,-0.1412,1.212
2.313186,-0.4953,-1.1833,-0.3234,1.323
2.322494,-0.5475,-1.1415,-0.4791,1.354
2.332802,-0.5189,-1.0383,-0.5998,1.306
2.344695,-0.4102,-0.8811,-0.5959,1.14
2.352762,-0.1607,-0.567,-0.6381,0.869
2.36643,0.0384,-0.2235,-0.636,0.675
2.371231,0.2717,0.1159,-0.7123,0.771
2.394226,0.4341,0.3751,-0.8793,1.05
2.395092,0.4496,0.5976,-1.1035,1.333
2.400528,0.3683,0.7294,-1.3667,1.592
2.412557,0.1745,0.8298,-1.6845,1.886
2.419901,-0.0597,0.8406,-1.9699,2.143
2.429504,-0.315,0.7966,-2.1999,2.361
2.440219,-0.5477,0.749,-2.3826,2.557
2.457857,-0.826,0.6699,-2.49,2.708
2.459339,-1.1532,0.5316,-2.353,2.674
2.468014,-1.4877,0.4392,-1.9547,2.495
2.497709,-1.7397,0.2516,-1.4901,2.304
2.498224,-1.7277,0.092,-1.0092,2.003
2.498485,-1.4946,0.0141,-0.658,1.633
2.508209,-1.1201,0.0913,-0.4676,1.217
2.5316,-0.7874,0.2247,-0.3509,0.891
2.5322,-0.5061,0.3328,-0.2179,0.644
2.543366,-0.2295,0.4312,-0.097,0.498
2.566031,-0.0034,0.447,-0.0415,0.449
2.566678,0.131,0.36,-0.0083,0.383
2.566924,0.2097,0.2647,0.054,0.342
2.577302,0.1623,0.2113,0.2596,0.372
2.605928,0.0507,0.229,0.4985,0.551
2.606559,-0.005,0.2886,0.7349,0.79
2.607109,0.0702,0.2983,0.779,0.837
2.615524,0.248,0.2576,0.6142,0.711
2.627562,0.292,0.2497,0.3852,0.544
2.633813,0.2402,0.3055,0.1754,0.426
2.643483,0.1713,0.455,0.0163,0.486
2.652679,0.1061,0.6494,-0.1189,0.669
2.672918,0.0018,0.9247,-0.1164,0.932
2.673333,-0.016,1.1883,-0.13,1.196
2.69203,0.0205,1.2902,-0.1912,1.304
2.692302,0.0031,1.3371,-0.1093,1.342
2.701209,-0.0085,1.2295,0.0576,1.231
2.716715,0.0153,1.0534,0.2977,1.095
2.721643,-0.0055,0.8511,0.5875,1.034
2.731469,-0.2358,0.7591,0.9062,1.205
2.740034,-0.5751,0.8715,1.2031,1.593
2.754447,-0.6162,0.9638,1.2276,1.678
2.764925,-0.3712,0.853,1.0376,1.394
2.769259,-0.0413,0.6338,0.8603,1.069
2.791991,0.2868,0.5705,0.7915,1.017
2.792634,0.6122,0.5487,0.9675,1.27
2.798222,1.0504,0.4976,1.3148,1.755
2.813112,1.4398,0.2817,1.6837,2.233
2.820551,1.6964,-0.038,2.0351,2.65
2.835316,1.7267,-0.3933,2.3706,2.959
2.83703,1.3524,-0.6986,2.5293,2.952
2.846861,0.8193,-0.9012,2.2863,2.59
2.857953,0.2937,-0.995,1.6337,1.935
2.876311,-0.3448,-0.979,0.774,1.295
2.877343,-0.9394,-0.8885,-0.0129,1.293
2.910035,-1.1666,-0.8567,-0.608,1.57
2.910352,-1.2423,-0.8555,-1.0226,1.822
2.910803,-1.1442,-0.9359,-1.2063,1.908
2.914882,-0.9691,-0.9935,-1.2545,1.871
2.937185,-0.7539,-1.0127,-1.1663,1.719
2.940308,-0.5917,-1.0526,-0.8249,1.462
2.946142,-0.4099,-1.0832,-0.3585,1.212
2.955086,-0.1185,-1.1357,0.0855,1.145
2.973856,0.2387,-1.1637,0.4485,1.27
2.975212,0.6099,-1.1761,0.7036,1.5
2.996051,0.8407,-1.161,0.8401,1.662
