time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.00336,0.5482,-1.5381,0.1091,1.637
0.004066,0.7123,-1.4561,-0.18,1.631
0.030319,0.8117,-1.3465,-0.2659,1.595
0.030819,0.7876,-1.2111,-0.3367,1.483
0.031205,0.7842,-1.1267,-0.3652,1.421
0.041427,0.8258,-1.0571,-0.4497,1.415
0.084394,0.8624,-1.0253,-0.7128,1.518
0.084833,0.8741,-0.9143,-0.9772,1.598
0.085375,0.8279,-0.7145,-1.1966,1.621
0.085705,0.7757,-0.5659,-1.3201,1.632
0.092874,0.8048,-0.4807,-1.3179,1.617
0.134048,0.7914,-0.441,-1.2525,1.546
0.134485,0.7103,-0.4293,-1.0359,1.327
0.134795,0.6579,-0.397,-0.8499,1.146
0.135135,0.7092,-0.3742,-0.7669,1.11
0.152947,0.7814,-0.3051,-0.53,0.992
0.153961,0.8237,-0.3244,-0.2644,0.924
0.160674,0.983,-0.4505,-0.1146,1.087
0.179766,1.1896,-0.5214,-0.1093,1.303
0.180254,1.2588,-0.4652,-0.077,1.344
0.204772,1.1515,-0.4357,0.1863,1.245
0.205219,1.1146,-0.521,0.6243,1.38
0.205598,0.9414,-0.6053,1.0107,1.508
0.216449,0.1826,-0.2523,1.4232,1.457
0.229557,-0.0258,0.4119,1.2461,1.313
0.24485,0.8391,0.736,0.5167,1.23
0.245323,1.7836,0.6273,0.1333,1.895
0.271679,2.1809,0.4315,0.3249,2.247
0.272249,2.079,0.2406,0.8134,2.245
0.282778,1.7879,-0.0153,1.3477,2.239
0.323199,1.7157,-0.484,1.9394,2.634
0.323747,1.9344,-1.1034,2.5638,3.396
0.324108,2.1433,-1.6587,3.1,4.118
0.324446,1.9289,-1.994,3.5066,4.471
0.324835,1.4395,-1.9411,3.7013,4.42
0.334054,1.1196,-1.7246,3.2722,3.865
0.358163,0.8719,-1.2169,2.4573,2.877
0.359421,1.1289,-0.7771,1.3695,1.938
0.37276,1.4799,-0.343,0.3889,1.568
