time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003186,0.5726,0.3079,0.6859,0.945
0.003695,0.3668,0.3051,0.9336,1.048
0.00394,0.2564,0.2837,1.1623,1.224
0.00417,0.2042,0.2045,1.3139,1.345
0.004769,0.2108,0.1825,1.3701,1.398
0.005405,0.2363,0.1795,1.5424,1.571
0.005967,0.2239,0.2726,1.6566,1.694
0.013534,0.2114,0.2886,1.5979,1.637
0.014427,0.2189,0.19,1.54,1.567
0.024758,0.1887,0.0896,1.3863,1.402
0.025688,0.1406,0.0473,1.2725,1.281
0.026239,0.1495,0.0242,1.2146,1.224
0.029737,0.1392,-0.0366,1.0996,1.109
0.03389,0.1479,-0.1361,1.0805,1.099
0.045551,0.1793,-0.1609,1.1967,1.221
0.046475,0.1526,-0.1865,1.2169,1.241
0.046788,0.125,-0.172,1.2561,1.274
0.04946,0.1942,-0.1207,1.1813,1.203
0.056191,0.2431,-0.0495,1.0865,1.114
0.057648,0.2565,-0.0379,0.9926,1.026
0.061705,0.3066,0.0304,0.8797,0.932
0.066083,0.3952,0.0995,0.7869,0.886
0.071973,0.3875,0.1105,0.6741,0.785
0.073659,0.4177,0.1405,0.6384,0.776
0.07796,0.334,0.113,0.6019,0.698
0.081513,0.3084,0.1047,0.5855,0.67
0.088746,0.264,0.0397,0.6069,0.663
0.08959,0.1808,0.0318,0.6094,0.636
0.093649,0.118,0.024,0.6308,0.642
0.097671,0.0561,-0.0206,0.7099,0.712
0.105156,-0.0634,-0.0271,0.731,0.734
0.106315,-0.1257,-0.0335,0.7712,0.782
0.109817,-0.1489,-0.0209,0.7933,0.807
0.113881,-0.21,0.0106,0.8145,0.841
0.123029,-0.2136,0.0051,0.8163,0.844
0.123936,-0.2172,0.0376,0.7992,0.829
0.126021,-0.2209,0.0321,0.858,0.887
0.130107,-0.2446,0.0655,0.8789,0.915
0.133766,-0.2283,0.04,0.8808,0.911
0.139642,-0.1938,0.0352,0.8823,0.904
0.141638,-0.1783,0.0115,0.8649,0.883
0.146014,-0.1819,0.0258,0.8284,0.849
0.149979,-0.1087,0.0211,0.715,0.723
0.165296,-0.0746,0.0164,0.6395,0.644
0.166493,0.0363,-0.026,0.5258,0.528
0.16699,0.1276,-0.068,0.432,0.456
0.167344,0.2169,-0.1098,0.3178,0.4
0.173289,0.2857,-0.1517,0.126,0.347
