time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.00253,-0.9255,0.866,-0.0901,1.271
0.010152,-0.9535,0.774,-0.2832,1.26
0.019808,-0.8921,0.445,0.1084,1.003
0.040221,-0.8308,0.0653,0.8276,1.175
0.040755,-1.0623,-0.2029,1.6991,2.014
0.049996,-1.3852,-0.3689,2.3179,2.725
0.058967,-1.5324,-0.4578,2.4645,2.938
0.068153,-1.6182,-0.4067,2.0533,2.646
0.078305,-1.5192,-0.2241,1.0938,1.885
0.087634,-1.2294,-0.0066,-0.0487,1.23
0.106801,-1.0253,0.1631,-0.9948,1.438
0.107442,-0.9376,0.1837,-1.4993,1.778
0.11912,-0.7603,0.0473,-1.6109,1.782
0.132403,-0.5739,-0.1244,-1.319,1.444
0.136222,-0.5255,-0.2054,-0.771,0.955
0.146686,-0.4538,-0.2722,-0.2097,0.569
0.156238,-0.3677,-0.2845,0.1927,0.503
0.166531,-0.3445,-0.2582,0.3261,0.54
0.190652,-0.269,-0.2069,0.1454,0.369
0.191197,-0.1066,-0.0473,-0.1974,0.229
0.207174,-0.0409,0.1633,-0.4744,0.503
0.20767,0.0582,0.4173,-0.7577,0.867
0.215112,0.2231,0.6959,-1.0905,1.313
0.223867,0.2826,0.9498,-1.4706,1.773
0.233503,0.2361,1.1133,-1.7616,2.097
0.243671,0.1589,1.2861,-1.9207,2.317
0.25371,0.0915,1.4157,-1.9265,2.392
0.264406,-0.0236,1.4194,-1.8002,2.293
0.273536,-0.1058,1.3408,-1.6328,2.115
0.285503,-0.1974,1.2672,-1.3161,1.838
0.304078,-0.3328,1.2019,-0.9314,1.557
0.30512,-0.4037,1.1712,-0.7987,1.474
0.31657,-0.3387,1.122,-0.8362,1.44
0.320836,-0.2176,1.0893,-0.8746,1.414
0.332356,-0.1129,1.099,-0.9117,1.432
0.343108,-0.0355,1.0404,-0.9408,1.403
0.350042,0.0586,0.9818,-0.9406,1.361
0.360817,0.1879,0.9747,-1.0026,1.411
0.370477,0.3686,0.9493,-1.192,1.568
0.390767,0.4395,0.8387,-1.4016,1.692
0.392364,0.3642,0.648,-1.4698,1.647
0.40587,0.3755,0.4105,-1.3782,1.486
0.420438,0.3167,0.1838,-1.3064,1.357
0.421086,0.1039,0.0342,-1.3091,1.314
0.446661,0.0066,-0.1444,-1.4146,1.422
0.44709,-0.0069,-0.3129,-1.5529,1.584
0.447501,0.008,-0.4508,-1.7066,1.765
0.457346,0.095,-0.5507,-1.7457,1.833
0.47452,0.1564,-0.6535,-1.6985,1.827
0.490221,0.3952,-0.8165,-1.4632,1.722
0.490608,0.3755,-0.8791,-0.8674,1.291
0.506434,-0.04,-0.8265,0.1293,0.838
0.506872,0.4088,-0.8572,0.8345,1.264
0.524087,1.1493,-0.8318,1.2909,1.918
0.525082,1.6901,-0.6886,1.459,2.337
0.546255,2.2563,-0.5549,1.527,2.78
0.546738,2.8193,-0.5083,1.7767,3.371
0.55814,2.9041,-0.6471,2.463,3.863
0.56466,2.7811,-1.083,3.4037,4.527
0.577509,2.2138,-1.5632,4.3046,5.087
0.583661,1.2846,-1.903,4.9737,5.478
0.595392,0.3933,-2.1651,5.1514,5.602
0.603221,-0.1338,-2.3708,4.724,5.287
0.625997,-0.1645,-2.5711,3.6889,4.499
0.626639,0.0683,-2.558,2.2404,3.401
0.647802,0.3489,-2.304,0.7743,2.455
0.6483,0.7457,-1.9221,-0.4024,2.101
0.655312,1.1216,-1.4728,-0.9564,2.084
0.662153,1.371,-0.9883,-0.8407,1.888
0.670941,1.3773,-0.4933,-0.374,1.51
0.680813,1.0285,-0.0821,0.17,1.046
0.69041,0.5095,0.2731,0.4639,0.741
0.700569,0.0021,0.6029,0.2972,0.672
0.720206,-0.3922,0.8814,-0.1575,0.977
0.720821,-0.6658,1.0757,-0.8079,1.501
0.735,-0.9292,1.2946,-1.4642,2.164
0.739023,-1.1602,1.5337,-2.0855,2.837
0.748735,-1.4023,1.7132,-2.5669,3.39
0.761429,-1.5391,1.8223,-2.9014,3.756
0.768399,-1.6452,1.8669,-2.9776,3.88
0.778468,-1.6947,1.7886,-2.7376,3.683
0.787132,-1.6651,1.6591,-2.3081,3.294
0.807409,-1.6993,1.4206,-1.7993,2.854
0.808095,-1.7943,1.1261,-1.2442,2.457
0.824407,-1.8813,0.891,-0.7186,2.202
0.827731,-1.9125,0.643,-0.3964,2.056
0.83578,-1.9833,0.4047,-0.1884,2.033
0.846101,-2.0424,0.2247,-0.0755,2.056
0.85549,-2.0366,0.1116,-0.0124,2.04
0.865866,-2.0561,0.0527,-0.0161,2.057
0.875744,-2.0211,0.0288,-0.1276,2.025
0.893101,-1.927,0.0957,-0.2302,1.943
0.89378,-1.8373,0.196,-0.3585,1.882
0.903639,-1.8843,0.3318,-0.3396,1.943
0.913357,-2.0305,0.4542,-0.1515,2.086
0.923378,-2.1492,0.462,0.2067,2.208
0.932749,-2.435,0.4494,0.7821,2.597
0.943567,-2.5821,0.3593,1.4914,3.003
0.952878,-2.52,0.2204,2.1061,3.292
0.963373,-2.4438,0.1079,2.6609,3.614
0.972023,-2.6584,0.1697,3.2962,4.238
0.983679,-2.673,0.3449,3.7878,4.649
0.991131,-2.1935,0.3624,4.0996,4.664
1.000971,-1.4141,0.1839,4.229,4.463
1.014966,-0.6069,0.0243,4.1899,4.234
1.022889,0.0739,-0.1401,4.3419,4.345
1.033212,0.186,-0.2918,5.0735,5.085
1.039914,-0.4038,-0.5065,5.9846,6.02
1.04956,-1.0705,-0.8522,6.6017,6.742
1.062405,-1.8444,-1.1443,6.6019,6.95
1.069082,-2.5384,-1.3526,5.8754,6.542
1.080702,-2.6507,-1.5106,4.6499,5.561
1.088138,-2.4235,-1.5426,3.3585,4.42
1.098542,-2.1092,-1.5821,2.3482,3.531
1.10723,-1.711,-1.6332,1.5496,2.828
1.117403,-1.4165,-1.6462,1.1203,2.444
1.138275,-1.0394,-1.5834,0.9508,2.119
1.138799,-0.574,-1.5472,0.8593,1.861
1.146174,-0.077,-1.5001,0.8681,1.735
1.155896,0.3293,-1.3743,0.8872,1.669
1.165551,0.685,-1.2883,0.7078,1.622
1.1762,0.9728,-1.2803,0.3516,1.646
1.184975,1.1818,-1.2709,-0.1432,1.741
1.197026,1.2825,-1.2257,-0.6403,1.886
1.206022,1.315,-1.1348,-1.0855,2.048
1.214709,1.1995,-1.0631,-1.37,2.109
1.224544,1.0746,-0.9909,-1.5376,2.122
1.234459,0.8499,-0.9228,-1.7232,2.132
1.244946,0.6478,-0.9547,-2.0951,2.392
1.254257,0.5565,-1.0973,-2.6134,2.889
1.265888,0.5347,-1.2216,-3.1458,3.417
1.274345,0.545,-1.2331,-3.5928,3.837
1.283212,0.6168,-1.1856,-3.9781,4.197
1.295369,0.8146,-1.0496,-4.1632,4.37
1.302426,1.0413,-0.7853,-4.2421,4.438
1.315958,1.2893,-0.5325,-4.2117,4.437
1.325287,1.5231,-0.3711,-4.112,4.401
1.331426,1.7,-0.3301,-3.8537,4.225
1.342273,1.8944,-0.3671,-3.6636,4.141
1.350629,2.2633,-0.568,-3.5662,4.262
1.365146,2.582,-0.7519,-3.4596,4.382
1.369732,2.7352,-0.794,-3.2925,4.353
1.379593,2.7235,-0.8362,-2.9783,4.122
1.389723,2.5095,-0.971,-2.3899,3.599
1.399276,2.3268,-1.249,-1.7175,3.15
1.410994,2.1408,-1.5319,-1.2467,2.913
1.420635,1.9961,-1.7893,-0.8372,2.808
1.429708,1.9739,-2.0367,-0.4388,2.87
1.437373,1.2599,-2.0046,0.3053,2.387
1.448315,0.3188,-1.5076,1.3914,2.076
1.45728,0.8311,-1.3777,1.8653,2.463
1.467322,1.7625,-1.6382,1.5693,2.873
1.479722,2.1542,-1.539,1.0084,2.833
1.48681,2.3048,-1.2063,0.899,2.752
1.496552,2.2912,-0.9259,1.5729,2.929
1.50653,1.9833,-0.8658,3.1756,3.843
1.523253,1.5912,-1.1591,5.3205,5.673
1.527524,1.3097,-1.7208,7.2548,7.57
1.539995,1,-2.2258,8.4756,8.82
1.546139,0.6421,-2.5195,8.6851,9.066
1.555551,0.6747,-2.641,7.8464,8.306
1.564691,1.0815,-2.5289,6.0711,6.665
1.574502,2.1073,-2.1962,3.7893,4.86
1.584051,3.0591,-1.3772,1.7485,3.783
1.600856,3.7652,-0.3832,0.3853,3.804
1.604091,4.3282,0.3176,-0.3194,4.352
1.614757,4.5652,0.5703,-0.4901,4.627
1.623049,4.281,0.4282,-0.1407,4.305
1.632758,3.4298,-0.0271,0.1053,3.432
1.64297,2.5011,-0.5405,0.0229,2.559
1.652315,1.5616,-0.9357,-0.2095,1.832
1.66762,0.7187,-1.1746,-0.6592,1.527
1.671727,0.2081,-1.2821,-1.336,1.863
1.681905,-0.0706,-1.2104,-2.0861,2.413
1.691152,-0.0413,-1.0304,-2.8469,3.028
1.70088,0.1567,-0.8388,-3.4703,3.574
1.722301,0.3412,-0.5998,-3.9488,4.009
1.722902,0.3566,-0.3844,-4.2039,4.236
1.7394,0.4453,-0.2834,-4.2246,4.257
1.739874,0.7124,-0.2647,-4.0619,4.132
1.749505,0.9178,-0.2497,-3.8447,3.961
1.759105,1.0795,-0.341,-3.6018,3.775
1.768852,1.2186,-0.5348,-3.3437,3.599
1.779427,1.2131,-0.8709,-3.0324,3.38
1.787229,1.1778,-1.2191,-2.6778,3.169
1.797492,1.3582,-1.5225,-2.2494,3.037
1.807075,1.4889,-1.715,-1.6806,2.825
1.817067,1.5324,-1.8744,-1.1346,2.674
1.827777,1.6677,-2.1134,-0.6555,2.771
1.835623,1.9264,-2.4939,-0.2216,3.159
1.845781,2.1667,-2.9065,0.1861,3.63
1.855507,2.3088,-3.3756,0.8489,4.177
1.865104,2.35,-3.8412,1.7836,4.843
1.878014,2.1823,-4.3193,3.0052,5.697
1.885629,1.5299,-4.6532,4.7286,6.808
1.896677,0.9119,-4.8128,6.4764,8.12
1.903835,0.8819,-4.6134,7.5664,8.906
1.915249,1.6968,-4.1623,7.4202,8.676
1.923261,2.8674,-3.664,6.2827,7.818
1.933369,4.1391,-3.2798,4.7868,7.128
1.943277,4.843,-2.9103,4.104,6.983
1.952914,4.8266,-2.46,4.6072,7.112
1.96321,4.4895,-2.1251,5.2753,7.246
1.972853,3.8668,-1.9431,5.6464,7.114
1.982703,3.1146,-1.9478,5.3988,6.53
1.991412,2.4296,-2.1735,4.6439,5.674
2.001,2.1666,-2.5842,3.716,5.018
2.017723,1.9406,-2.9897,2.9319,4.615
2.021457,1.7269,-3.4433,2.4739,4.578
2.031173,1.6497,-3.8644,2.0411,4.671
2.040037,1.5113,-4.1459,1.7421,4.744
2.0512,1.1592,-4.3264,1.7477,4.808
2.059783,0.9692,-4.5015,1.7335,4.92
2.070157,0.8833,-4.6236,1.6779,4.997
2.080086,0.575,-4.6089,1.5728,4.904
2.088983,0.2059,-4.4672,1.3421,4.669
2.098357,0.1172,-4.199,1.0183,4.322
2.109103,0.3258,-3.7843,0.7394,3.87
2.122335,0.6703,-3.2631,0.5486,3.376
2.136782,1.0443,-2.7888,0.4472,3.011
2.137414,1.4189,-2.3609,0.4031,2.784
2.146854,1.7293,-1.9916,0.5297,2.69
2.158196,1.9454,-1.7487,0.8036,2.736
2.166017,2.1388,-1.6201,0.984,2.858
2.176358,2.1954,-1.5512,0.9853,2.863
2.185871,2.153,-1.6042,0.5986,2.751
2.195884,2.1475,-1.648,-0.0747,2.708
2.204779,2.0676,-1.6875,-0.766,2.777
2.223367,1.8216,-1.7009,-1.4246,2.871
2.224203,1.5703,-1.7833,-1.9085,3.048
2.237348,1.4214,-1.96,-2.1014,3.206
2.246472,1.255,-2.143,-2.0542,3.223
2.254191,1.2519,-2.3317,-1.6971,3.144
2.263818,1.3935,-2.4862,-1.1169,3.061
2.273665,1.5105,-2.4959,-0.4003,2.945
