time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004366,-0.3014,-0.2315,-0.3439,0.513
0.004957,-0.3734,-0.1638,-0.3474,0.536
0.005223,-0.368,-0.1183,-0.3891,0.548
0.008195,-0.3384,-0.1093,-0.3689,0.512
0.021025,-0.2948,-0.1129,-0.3255,0.453
0.021475,-0.214,-0.1291,-0.2497,0.353
0.022441,-0.1489,-0.1298,-0.1463,0.246
0.058589,-0.0903,-0.115,-0.0585,0.158
0.059041,-0.0669,-0.0994,0.0186,0.121
0.059235,-0.0358,-0.0406,0.0708,0.089
0.059429,-0.0112,-0.0105,0.1033,0.104
0.059609,0.0168,0.0098,0.1164,0.118
0.059805,0.039,0.0248,0.1292,0.137
0.059993,0.0845,0.0202,0.1372,0.162
0.069634,0.1246,0.0291,0.1453,0.194
0.070068,0.1645,0.0469,0.1344,0.218
0.072978,0.1995,0.0685,0.1381,0.252
0.081104,0.2158,0.0561,0.1182,0.252
0.082014,0.2231,0.053,0.0655,0.239
0.087628,0.2123,0.0638,0.0134,0.222
0.092036,0.1743,0.0602,-0.038,0.188
0.097357,0.1427,0.0518,-0.0649,0.165
0.101996,0.1269,0.0388,-0.0819,0.156
0.106994,0.0839,0.0212,-0.1033,0.135
0.113015,0.0375,0.0135,-0.0769,0.087
0.117188,0.0062,0.0156,-0.0554,0.058
0.122007,-0.0198,0.0228,-0.0341,0.046
0.133244,-0.0219,0.0302,-0.032,0.049
0.133744,-0.0003,0.0237,-0.0443,0.05
0.137045,-0.0171,-0.0063,-0.0803,0.082
0.141734,-0.01,0.0214,-0.1018,0.105
0.165936,-0.0268,0.0253,-0.1137,0.12
0.166396,-0.0246,0.0391,-0.1304,0.138
0.166593,-0.0129,0.0627,-0.1517,0.165
0.166777,0.0036,0.0772,-0.1587,0.177
0.166978,0.039,0.0874,-0.1468,0.175
0.174977,0.0649,0.0841,-0.1446,0.179
0.188301,0.1052,0.0673,-0.1567,0.2
0.188935,0.1362,0.0465,-0.1259,0.191
0.189343,0.1484,0.0311,-0.0955,0.179
0.191877,0.1465,0.021,-0.0653,0.162
0.207473,0.1399,0.0159,-0.0211,0.142
0.20803,0.1189,0.0392,0.018,0.126
0.208374,0.107,0.0573,0.0661,0.138
0.223433,0.0896,0.0651,0.1423,0.18
0.224034,0.0806,0.0531,0.2273,0.247
0.224366,0.0513,0.045,0.2782,0.286
0.226356,0.0584,0.0359,0.2859,0.294
0.241726,0.0496,0.0256,0.2601,0.266
0.242425,0.0535,0.0093,0.2155,0.222
0.242763,0.0606,-0.0131,0.1712,0.182
0.278064,0.0614,-0.0177,0.1273,0.142
0.278615,0.0466,-0.0095,0.0695,0.084
0.278824,0.0449,-0.0169,0.0264,0.055
0.279015,0.0419,-0.0157,-0.0116,0.046
0.279183,0.0378,0.0036,-0.0351,0.052
0.279604,0.0326,0.0175,-0.03,0.048
0.27979,0.0409,0.0403,-0.0487,0.075
0.286713,0.0818,0.039,-0.0673,0.113
0.287056,0.1221,0.0329,-0.0906,0.156
0.29218,0.1526,0.0126,-0.1088,0.188
0.304405,0.1548,0.0068,-0.1411,0.21
0.304939,0.1575,-0.0179,-0.173,0.235
0.306037,0.137,-0.0325,-0.2045,0.248
0.320412,0.1172,-0.0086,-0.231,0.259
0.320839,0.0886,0.0012,-0.2668,0.281
0.321055,0.0558,0.0021,-0.2975,0.303
0.326228,0.0472,-0.0105,-0.3139,0.318
0.352981,0.0342,-0.0127,-0.335,0.337
0.35339,0.0025,0.005,-0.2943,0.294
0.353554,-0.005,0.0095,-0.2257,0.226
0.353706,0.0162,-0.0087,-0.1626,0.164
0.353885,0.0282,-0.0255,-0.0955,0.103
0.361928,0.036,-0.0698,-0.0528,0.095
0.362311,0.0399,-0.0939,-0.0199,0.104
0.370896,0.04,-0.1221,0.0128,0.129
0.371296,0.0413,-0.1211,0.0217,0.13
0.375812,0.0297,-0.1105,0.0354,0.12
0.380958,0.0051,-0.095,0.0444,0.105
0.38561,-0.004,-0.0652,0.0345,0.074
0.390682,-0.0072,-0.0641,0.0344,0.073
0.397004,0.0001,-0.0534,0.0486,0.072
0.400539,0.0175,-0.033,0.0628,0.073
0.405564,0.0401,-0.0175,0.0533,0.069
0.410632,0.0442,-0.0256,0.0629,0.081
0.415671,0.068,-0.0289,0.0773,0.107
0.420421,0.0636,-0.0367,0.0774,0.107
0.425767,0.0549,-0.016,0.1014,0.116
0.433352,0.0562,-0.0003,0.1109,0.124
0.435825,0.048,0.0057,0.1063,0.117
0.44053,0.0256,0.0019,0.1301,0.133
0.463672,-0.0018,-0.0116,0.1443,0.145
0.464076,-0.0342,-0.0347,0.144,0.152
0.464232,-0.0625,-0.0295,0.1579,0.172
0.464399,-0.0773,-0.0103,0.1336,0.155
0.472541,-0.098,0.0179,0.114,0.151
0.472852,-0.1198,0.036,0.0992,0.16
0.475381,-0.1189,0.0726,0.0891,0.165
0.488438,-0.1,0.0801,0.079,0.151
0.488891,-0.0869,0.0826,0.0498,0.13
0.490085,-0.0603,0.0562,0.0398,0.092
0.506894,-0.0246,0.0301,0.0203,0.044
0.507446,0.0014,0.0091,-0.0037,0.01
0.507756,0.0323,0.0074,-0.0227,0.04
0.510151,0.0636,-0.0036,-0.051,0.082
0.523822,0.0622,-0.0047,-0.0743,0.097
0.524535,0.0569,0.004,-0.102,0.117
0.525167,0.0292,0.0224,-0.1103,0.116
0.541813,-0.0115,0.0361,-0.1136,0.12
0.542389,-0.0223,0.05,-0.0882,0.104
0.542698,-0.013,0.0735,-0.1009,0.126
0.585426,0.0064,0.0923,-0.1039,0.139
