time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002505,0.2382,0.0377,0.2241,0.329
0.003226,0.0564,0.1777,0.2496,0.312
0.003536,-0.082,0.2687,0.2609,0.383
0.006642,-0.1309,0.3017,0.239,0.407
0.011481,-0.1012,0.2868,0.1744,0.351
0.019068,-0.0413,0.2292,0.0676,0.242
0.021675,0.0252,0.1484,-0.0337,0.154
0.026512,0.0749,0.1019,-0.106,0.165
0.034384,0.1321,0.0797,-0.1303,0.202
0.036638,0.1499,0.1008,-0.1452,0.232
0.041675,0.1531,0.1125,-0.1696,0.255
0.046403,0.1658,0.1242,-0.1844,0.277
0.051963,0.1838,0.117,-0.1848,0.286
0.056742,0.1978,0.1052,-0.2423,0.33
0.061306,0.1986,0.1031,-0.3468,0.413
0.070267,0.2009,0.1058,-0.4551,0.509
0.071475,0.1954,0.1277,-0.5673,0.613
0.076379,0.1918,0.1542,-0.6643,0.708
0.081594,0.1902,0.1808,-0.7749,0.818
0.087101,0.1857,0.1933,-0.8466,0.888
0.0923,0.183,0.1728,-0.9226,0.956
0.09666,0.1914,0.1862,-0.965,1.001
0.101661,0.1771,0.2191,-1.0357,1.073
0.106178,0.1543,0.2665,-1.0824,1.125
0.111563,0.1561,0.2904,-1.1195,1.167
0.118174,0.1486,0.3098,-1.1375,1.188
0.121868,0.1552,0.3391,-1.0844,1.147
0.126387,0.1756,0.3686,-0.9846,1.066
0.131047,0.1808,0.3936,-0.9333,1.029
0.136843,0.2136,0.3996,-0.9253,1.03
0.141229,0.2453,0.3914,-0.9365,1.044
0.146253,0.2906,0.388,-0.9855,1.098
0.15217,0.3114,0.3894,-1.02,1.135
0.156147,0.3368,0.3907,-1.0208,1.144
0.161175,0.3667,0.3921,-0.9884,1.125
0.168222,0.4009,0.4174,-0.89,1.062
0.172171,0.4155,0.4428,-0.7925,0.998
0.17609,0.4439,0.4636,-0.7483,0.986
0.181003,0.4621,0.4796,-0.714,0.976
0.188079,0.4611,0.5429,-0.6752,0.981
0.192591,0.4411,0.6101,-0.6271,0.98
0.196152,0.3883,0.7237,-0.5601,0.994
0.203817,0.3505,0.8307,-0.4836,1.023
0.205673,0.3228,0.9168,-0.3597,1.036
0.210675,0.3239,1.0009,-0.2598,1.084
0.218194,0.32,1.0638,-0.2123,1.131
0.220761,0.3634,1.0961,-0.226,1.177
0.225777,0.4725,1.0742,-0.2387,1.198
0.230721,0.5848,1.0036,-0.26,1.19
0.235903,0.7192,0.918,-0.3423,1.215
0.240673,0.8281,0.8323,-0.4614,1.262
0.246171,0.8977,0.7709,-0.5509,1.305
0.252054,0.9047,0.758,-0.5356,1.296
0.256112,0.8686,0.7369,-0.4831,1.237
0.260609,0.8084,0.6701,-0.3749,1.115
0.26857,0.714,0.5772,-0.245,0.95
0.27056,0.5614,0.487,-0.1032,0.75
0.275347,0.3546,0.4088,0.0079,0.541
0.280442,0.1738,0.3517,0.1549,0.422
0.28767,0.0511,0.3055,0.3379,0.458
0.290529,-0.0057,0.2553,0.5522,0.608
0.296084,0.0018,0.1957,0.7122,0.739
0.303606,0.0772,0.1309,0.8142,0.828
0.305668,0.1675,0.1028,0.9209,0.942
0.311026,0.2921,0.1056,1.0469,1.092
0.318036,0.4134,0.1196,1.1405,1.219
0.320334,0.5279,0.1587,1.1593,1.284
0.32517,0.6656,0.1515,1.0615,1.262
0.33036,0.8042,0.0752,0.8383,1.164
0.33591,0.9458,-0.0738,0.5618,1.103
0.340078,1.002,-0.2704,0.3555,1.097
0.345336,0.9514,-0.4611,0.2561,1.088
0.352295,0.8675,-0.6213,0.2338,1.092
0.355466,0.7276,-0.727,0.2922,1.069
0.360114,0.5372,-0.8068,0.3259,1.023
0.365168,0.3441,-0.87,0.4059,1.02
0.370161,0.1712,-0.9407,0.5225,1.09
0.375003,-0.0402,-0.938,0.604,1.116
0.380123,-0.239,-0.8863,0.5701,1.081
0.388728,-0.3963,-0.782,0.4488,0.985
0.390203,-0.4878,-0.7097,0.3365,0.925
0.395192,-0.5192,-0.6688,0.2189,0.875
0.407011,-0.4628,-0.6782,0.1052,0.828
0.407666,-0.3287,-0.7084,0.0049,0.781
0.40994,-0.2032,-0.6966,-0.0727,0.729
0.414818,-0.124,-0.6378,-0.1374,0.664
0.41966,-0.0179,-0.5606,-0.1989,0.595
0.424792,0.1118,-0.5419,-0.1806,0.582
0.429536,0.2908,-0.558,-0.0587,0.632
0.434823,0.4486,-0.5617,0.0807,0.723
0.439781,0.5912,-0.5345,0.2569,0.837
0.444608,0.6859,-0.4627,0.4174,0.927
0.452603,0.7333,-0.3805,0.6008,1.021
0.454674,0.7288,-0.2792,0.7499,1.082
0.459672,0.6871,-0.2123,0.8652,1.125
0.464616,0.6749,-0.1614,0.9566,1.182
0.469626,0.6774,-0.1656,0.991,1.212
0.474419,0.656,-0.1824,0.8877,1.119
0.480026,0.6053,-0.1691,0.6709,0.919
0.489044,0.5874,-0.1405,0.3456,0.696
0.490495,0.626,-0.1297,-0.0356,0.64
0.494783,0.7395,-0.1026,-0.3819,0.839
0.499735,0.8508,-0.0534,-0.622,1.055
0.507849,0.9158,0.0766,-0.6755,1.141
0.50949,0.8768,0.212,-0.5954,1.081
0.51451,0.8249,0.3058,-0.4399,0.984
0.51962,0.804,0.3537,-0.2572,0.915
0.524329,0.8056,0.3696,-0.0615,0.888
0.529131,0.7643,0.3912,0.0803,0.862
0.535442,0.6911,0.4412,0.2307,0.852
0.539211,0.6587,0.4802,0.3951,0.906
0.544336,0.6578,0.4688,0.5788,0.994
0.549245,0.6874,0.4015,0.787,1.119
0.554344,0.6741,0.3353,0.9869,1.241
0.559107,0.5491,0.3514,1.1501,1.322
0.564151,0.3542,0.3919,1.21,1.32
0.569704,0.1604,0.3802,1.1334,1.206
0.574073,0.0348,0.3211,1.0259,1.076
0.579093,-0.0516,0.1812,0.9687,0.987
0.589419,-0.1278,-0.0005,0.9567,0.965
0.589971,-0.2515,-0.1464,1.0086,1.05
0.594371,-0.4184,-0.2843,1.0858,1.198
0.599191,-0.6196,-0.4082,1.2067,1.417
0.606706,-0.798,-0.4978,1.3277,1.627
0.608665,-0.9637,-0.5569,1.4579,1.834
0.613739,-1.1217,-0.5798,1.6206,2.054
0.618632,-1.2622,-0.59,1.8061,2.281
0.623949,-1.3613,-0.5826,1.9661,2.461
0.628645,-1.4088,-0.5959,2.0818,2.583
0.635922,-1.4183,-0.6161,2.1485,2.647
0.638639,-1.3889,-0.6101,2.1761,2.653
0.64366,-1.3916,-0.5977,2.1602,2.638
0.648836,-1.373,-0.5984,2.1296,2.604
0.653879,-1.3712,-0.6127,2.0608,2.55
0.658499,-1.4292,-0.6263,1.997,2.534
0.663859,-1.538,-0.5963,1.9287,2.538
0.669631,-1.6839,-0.5518,1.8704,2.577
0.679005,-1.7918,-0.5024,1.8031,2.591
0.679876,-1.8535,-0.4962,1.7457,2.594
0.689033,-1.8567,-0.495,1.6935,2.561
0.689757,-1.7793,-0.5036,1.6369,2.47
0.693563,-1.6758,-0.4889,1.633,2.39
0.698369,-1.5237,-0.4609,1.6244,2.274
0.703377,-1.3286,-0.4391,1.6112,2.134
0.708267,-1.0858,-0.453,1.608,1.992
0.713323,-0.8231,-0.4984,1.6247,1.888
0.724399,-0.525,-0.5566,1.6568,1.825
0.725038,-0.2616,-0.5995,1.6186,1.746
0.728105,-0.098,-0.6419,1.4819,1.618
0.733098,0.0011,-0.6697,1.2424,1.411
0.73803,0.0373,-0.6684,0.8858,1.11
0.742992,-0.0021,-0.5851,0.489,0.763
0.747765,-0.087,-0.448,0.109,0.469
0.753851,-0.2211,-0.2708,-0.2303,0.419
0.757892,-0.3413,-0.1725,-0.515,0.641
0.76312,-0.4713,-0.1571,-0.7741,0.92
0.769093,-0.6637,-0.1762,-1.0126,1.223
0.773371,-0.8615,-0.186,-1.2452,1.526
0.777873,-1.0797,-0.1288,-1.4532,1.815
0.782912,-1.2714,-0.0902,-1.608,2.052
0.789681,-1.4852,-0.0461,-1.7388,2.287
0.793477,-1.7126,0.0181,-1.8217,2.5
0.798132,-1.9308,0.0883,-1.8237,2.657
0.811667,-2.1072,0.1598,-1.7738,2.759
0.812405,-2.2047,0.228,-1.6722,2.776
0.81281,-2.2814,0.2692,-1.5622,2.778
0.820464,-2.2708,0.312,-1.4775,2.727
0.822637,-2.1636,0.3184,-1.4515,2.625
0.827952,-2.0121,0.3217,-1.4841,2.521
0.832645,-1.8251,0.3076,-1.5227,2.397
0.837812,-1.5877,0.2907,-1.572,2.253
0.842591,-1.3567,0.2901,-1.5699,2.095
0.847685,-1.1409,0.3107,-1.5355,1.938
0.853346,-0.988,0.3765,-1.4548,1.798
0.857436,-0.8257,0.4589,-1.3468,1.645
0.862616,-0.6873,0.553,-1.1829,1.476
0.870116,-0.5389,0.6443,-0.9726,1.285
0.872895,-0.3802,0.6989,-0.7588,1.099
0.877412,-0.2776,0.7262,-0.5843,0.973
0.882411,-0.2688,0.7304,-0.4678,0.908
0.889558,-0.329,0.7543,-0.3084,0.879
0.892436,-0.4674,0.7781,-0.1441,0.919
0.897551,-0.6838,0.7967,0.011,1.05
0.908255,-0.9401,0.8481,0.1572,1.276
0.908802,-1.2083,0.9125,0.2659,1.537
0.912271,-1.4606,0.9613,0.342,1.782
0.91968,-1.6885,0.9989,0.3569,1.994
0.922259,-1.9075,1.0253,0.3393,2.192
0.927344,-2.0852,1.0501,0.2796,2.351
0.931953,-2.2275,1.0398,0.216,2.468
0.937169,-2.3115,1.0331,0.1673,2.537
0.942076,-2.381,1.0158,0.1714,2.594
0.947006,-2.4177,0.9882,0.1565,2.617
0.95357,-2.4169,0.9934,0.1271,2.616
0.957082,-2.436,0.9695,0.0785,2.623
0.962182,-2.4549,0.9406,0.0297,2.629
0.967144,-2.4344,0.9069,-0.0193,2.598
0.972496,-2.3737,0.8257,-0.0923,2.515
0.9772,-2.3342,0.702,-0.1513,2.442
0.981975,-2.3106,0.5699,-0.2108,2.389
0.989821,-2.2639,0.4823,-0.2616,2.329
0.992044,-2.27,0.4588,-0.3038,2.336
0.997313,-2.29,0.4422,-0.333,2.356
1.008109,-2.2899,0.3945,-0.3587,2.351
1.008516,-2.2645,0.3062,-0.3716,2.315
1.011822,-2.2374,0.1727,-0.3429,2.27
1.016375,-2.1894,0.0226,-0.2632,2.205
1.021688,-2.1638,-0.125,-0.1708,2.174
1.02668,-2.1511,-0.2224,-0.0942,2.165
1.031438,-2.1183,-0.2939,-0.0715,2.14
1.03692,-2.0752,-0.3205,-0.0262,2.1
1.041569,-2.0365,-0.3696,0.0038,2.07
1.046628,-1.9643,-0.4461,0.0091,2.014
1.054056,-1.8823,-0.512,-0.015,1.951
1.057091,-1.824,-0.5722,-0.03,1.912
1.062092,-1.7703,-0.6462,-0.0358,1.885
1.066479,-1.7399,-0.7101,-0.0225,1.879
1.072084,-1.7378,-0.769,-0.0237,1.901
1.0765,-1.7401,-0.847,-0.0248,1.935
1.081372,-1.7422,-0.9298,-0.0258,1.975
1.090573,-1.7159,-1.0223,-0.0217,1.997
1.091453,-1.6759,-1.1197,-0.0271,2.016
1.096768,-1.6178,-1.1982,-0.0417,2.014
1.106159,-1.5466,-1.2531,-0.056,1.991
1.10676,-1.4624,-1.3275,-0.0938,1.977
1.111227,-1.4034,-1.3928,-0.1455,1.983
1.116007,-1.3644,-1.4589,-0.1678,2.005
1.121228,-1.3596,-1.5354,-0.1415,2.056
1.126626,-1.3983,-1.613,-0.1621,2.141
1.131282,-1.4321,-1.6778,-0.2867,2.224
1.136983,-1.4889,-1.6871,-0.4336,2.292
1.141057,-1.5683,-1.6555,-0.5787,2.353
1.146121,-1.6171,-1.6261,-0.7603,2.416
1.154252,-1.6544,-1.704,-0.9831,2.57
1.156214,-1.6612,-1.8026,-1.2715,2.761
1.16121,-1.6857,-1.8302,-1.5922,2.954
1.166286,-1.6135,-1.9392,-1.8742,3.143
1.171563,-1.2968,-2.3246,-2.075,3.375
1.176126,-0.8994,-2.746,-2.2004,3.632
1.180961,-0.6375,-2.8867,-2.3561,3.78
1.190407,-0.4452,-2.928,-2.4808,3.863
1.191149,-0.1426,-3.1512,-2.5128,4.033
1.19742,-0.1395,-3.6266,-2.5104,4.413
1.201214,-0.6578,-3.7212,-2.3885,4.47
1.208866,-1.1245,-3.4103,-2.3342,4.283
1.210893,-1.4252,-2.8614,-2.2759,3.924
1.215593,-1.4839,-2.1753,-2.1458,3.397
1.220787,-1.4153,-1.4966,-2.2301,3.036
1.225812,-1.094,-1.2375,-2.4891,2.987
1.230749,-1.1062,-1.2498,-2.6923,3.168
1.236499,-1.1949,-1.4283,-3.0018,3.533
1.240665,-1.3278,-1.7064,-3.2213,3.88
1.245465,-1.3386,-2.046,-3.5277,4.292
1.250485,-1.4483,-2.2851,-3.7489,4.623
1.255533,-1.5285,-2.4242,-3.9714,4.897
1.26044,-1.59,-2.4839,-4.1091,5.058
1.265306,-1.639,-2.475,-4.1479,5.101
1.270483,-1.668,-2.4374,-4.15,5.094
1.275451,-1.6892,-2.3632,-4.1151,5.037
1.280483,-1.7056,-2.3449,-4.0524,4.983
1.290684,-1.759,-2.3791,-4.0236,4.994
1.291415,-1.8571,-2.4479,-4.0378,5.074
1.296468,-1.7979,-2.552,-3.9651,5.046
1.300788,-1.525,-2.6676,-3.7187,4.824
1.308645,-1.3043,-2.7564,-3.4745,4.623
1.310681,-1.1915,-2.7893,-3.2603,4.453
1.315087,-1.1693,-2.665,-3.0895,4.244
1.320713,-1.1579,-2.4066,-3.0477,4.052
1.325172,-1.1011,-2.0462,-3.1293,3.898
1.330453,-1.1294,-1.5005,-2.6549,3.252
1.3377,-1.5744,-0.4318,0.2729,1.655
1.340241,-2.0357,0.9577,3.6357,4.275
1.34516,-1.7686,1.9109,3.7135,4.535
1.350153,-1.6833,2.6545,2.3635,3.933
1.355174,-1.6898,2.5663,1.2317,3.31
1.360443,-1.3056,1.7699,0.4815,2.251
1.365074,-0.488,0.7567,0.4491,1.006
1.371243,0.3625,-0.0877,1.0683,1.132
1.375022,0.9888,-0.7076,1.9184,2.271
1.380219,1.2169,-0.9608,2.8463,3.241
1.39108,1.0622,-0.9352,3.5931,3.862
1.391876,0.7317,-0.6897,3.9816,4.107
1.395185,0.3856,-0.3028,4.1981,4.227
1.400376,0.1805,-0.0154,4.2522,4.256
1.407288,0.1492,0.1136,4.4501,4.454
1.410585,0.3241,0.1836,4.5615,4.577
1.41442,0.5514,0.2462,4.7202,4.759
1.420132,0.725,0.3343,4.9254,4.99
1.425031,0.9405,0.4996,5.0862,5.197
1.429555,1.1361,0.6313,5.2073,5.367
1.434592,1.2124,0.7672,5.2412,5.434
1.439986,1.2144,0.8782,5.1836,5.396
1.444621,1.2161,1.0025,5.0926,5.331
1.450094,1.2055,1.0973,4.9257,5.188
1.455973,1.2228,1.1683,4.7791,5.069
1.459712,1.0923,1.2356,4.5189,4.81
1.464685,0.9636,1.3632,4.26,4.575
1.471534,0.8513,1.5098,4.0308,4.388
1.474513,0.7023,1.6535,3.8307,4.231
1.479591,0.5776,1.7721,3.5683,4.026
1.484681,0.5145,1.7907,3.2382,3.736
1.49148,0.5509,1.8394,2.8883,3.468
1.494413,0.6914,1.7419,2.6429,3.24
1.499831,0.8931,1.4551,2.5309,3.053
1.509867,1.1381,1.4468,2.6338,3.213
