time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001617,-0.6792,-0.2082,0.4164,0.823
0.002266,-0.6365,-0.207,0.4376,0.8
0.002544,-0.6385,-0.1676,0.4207,0.783
0.00304,-0.66,-0.1596,0.48,0.832
0.003505,-0.6308,-0.1856,0.5221,0.84
0.003811,-0.6077,-0.1486,0.5454,0.83
0.00431,-0.6147,-0.1407,0.5498,0.837
0.004675,-0.644,-0.1516,0.5567,0.865
0.005186,-0.654,-0.1167,0.5852,0.885
0.005696,-0.6467,-0.1379,0.5534,0.862
0.005972,-0.6326,-0.156,0.5568,0.857
0.006251,-0.6256,-0.1357,0.5448,0.841
0.010618,-0.6454,-0.1088,0.5521,0.856
0.011504,-0.6504,-0.1579,0.5995,0.898
0.012033,-0.6206,-0.1321,0.5634,0.848
0.012345,-0.6324,-0.1293,0.5627,0.856
0.012745,-0.6454,-0.0995,0.5881,0.879
0.014234,-0.6404,-0.1246,0.5896,0.879
0.01475,-0.6792,-0.1189,0.5819,0.902
0.015646,-0.6639,-0.1201,0.6129,0.912
0.024157,-0.6308,-0.1143,0.5832,0.867
0.024811,-0.6976,-0.1115,0.5717,0.909
0.02542,-0.6666,-0.1007,0.6231,0.918
0.025741,-0.6473,-0.1017,0.5849,0.878
0.026061,-0.6484,-0.0939,0.6255,0.906
0.02673,-0.6873,-0.1051,0.6339,0.941
0.027212,-0.6434,-0.0802,0.5855,0.874
0.027811,-0.6264,-0.0656,0.59,0.863
0.028259,-0.6156,-0.0888,0.6205,0.879
0.028791,-0.6376,-0.0661,0.5819,0.866
0.02944,-0.6388,-0.0414,0.6003,0.878
0.031023,-0.658,0.0261,0.6499,0.925
0.031637,-0.6801,0.0435,0.6906,0.97
0.039539,-0.6615,-0.0089,0.7261,0.982
0.040388,-0.6594,0.0216,0.6776,0.946
0.04101,-0.6495,-0.0258,0.6822,0.942
0.041557,-0.6936,-0.0372,0.6716,0.966
0.042072,-0.7106,-0.0515,0.6831,0.987
0.042317,-0.7305,-0.0508,0.6707,0.993
0.042549,-0.7621,-0.0419,0.6461,1
0.042904,-0.7688,-0.0842,0.6286,0.997
0.043248,-0.8123,-0.0814,0.6501,1.044
0.043919,-0.8121,-0.1046,0.6594,1.051
0.045249,-0.8171,-0.1073,0.6468,1.048
0.046675,-0.8058,-0.1304,0.6672,1.054
0.047844,-0.8055,-0.0885,0.6718,1.053
0.061511,-0.8341,-0.1407,0.6661,1.077
0.062212,-0.8133,-0.0949,0.6636,1.054
0.062658,-0.8229,-0.1111,0.672,1.068
0.063058,-0.8437,-0.1292,0.7385,1.129
0.063402,-0.8034,-0.1234,0.6756,1.057
0.063744,-0.806,-0.1255,0.6731,1.058
0.064063,-0.7549,-0.1576,0.6846,1.031
0.064256,-0.7667,-0.0947,0.7051,1.046
0.064634,-0.7746,-0.1298,0.6906,1.046
0.064841,-0.7328,-0.1283,0.7258,1.039
0.065029,-0.7447,-0.1225,0.7202,1.043
0.065253,-0.7258,-0.0577,0.7009,1.011
0.065574,-0.6698,-0.0441,0.7262,0.989
0.06584,-0.6582,-0.0115,0.7329,0.985
0.068581,-0.6514,0.02,0.7735,1.011
0.068946,-0.61,0.0584,0.7632,0.979
0.069154,-0.6274,0.1048,0.804,1.025
0.070215,-0.5395,0.1893,0.8277,1.006
0.071445,-0.5263,0.2304,0.8535,1.029
0.07285,-0.636,0.2955,0.9204,1.157
0.07413,-0.5582,0.3369,0.9611,1.161
0.075114,-0.5162,0.3519,0.9681,1.152
0.076312,-0.4203,0.4279,1.033,1.195
0.077538,-0.3547,0.5068,1.047,1.216
0.079005,-0.3042,0.5426,1.0541,1.224
0.080144,-0.2238,0.5674,1.0501,1.214
0.081207,-0.1714,0.5891,1.0831,1.245
0.084266,-0.199,0.546,1.0622,1.211
0.084715,-0.2326,0.5027,1.0043,1.147
0.085114,-0.2355,0.5397,0.9822,1.145
0.086321,-0.3159,0.4964,0.9272,1.098
0.087547,-0.3242,0.4623,0.9234,1.082
0.088989,-0.3534,0.4566,0.8633,1.039
0.090209,-0.3955,0.3964,0.8322,1.003
0.091386,-0.4685,0.3992,0.7772,0.991
0.092802,-0.4674,0.36,0.7502,0.954
0.093988,-0.4302,0.3835,0.7503,0.946
0.09518,-0.4392,0.3474,0.7293,0.919
0.096208,-0.43,0.3421,0.7074,0.896
0.097513,-0.3981,0.2632,0.6983,0.846
0.102043,-0.3867,0.2908,0.7125,0.861
0.102819,-0.3668,0.2579,0.7605,0.883
0.103132,-0.3728,0.1931,0.7124,0.827
0.103394,-0.4058,0.1862,0.7933,0.91
0.103911,-0.3761,0.1831,0.7889,0.893
0.105375,-0.3583,0.1743,0.8466,0.936
0.105978,-0.3763,0.1386,0.8445,0.935
0.107636,-0.4255,0.1888,0.9084,1.021
0.109008,-0.4096,0.1602,0.9443,1.042
0.110118,-0.3967,0.2143,0.9503,1.052
0.111322,-0.3939,0.1526,0.9502,1.04
0.112529,-0.395,0.1938,0.943,1.041
0.11402,-0.4273,0.213,0.9948,1.103
0.115144,-0.4245,0.2102,1.0067,1.113
0.12052,-0.4306,0.1945,0.9995,1.106
